v2_image_id,source_dataset,source_row_id,source_url,manufacturer,device_model,width,height,format,sha256,download_status,candidate_order,split,provenance_verified,local_path,notes
SMARTPHONE_393813,laionmobile/laion-mobile,393813,https://www.despensamexicana.es/archivos/img_articulos_var/habanerostarrocristalclemente.jpg,Apple,iPhone 6s Plus,2370,2736,JPEG,068efb7bf7dee0befc3e3248a5e9c0216a3907f61233420c2fe75bff69f1db62,SUCCESS,1117,train,YES,data/v2/smartphone_real/SMARTPHONE_393813.jpg,sha_ok
SMARTPHONE_872486,laionmobile/laion-mobile,872486,http://cdn.photos.sparkplatform.com/scr/20210420143544019555000000-o.jpg,Apple,iPhone 11,3000,2250,JPEG,b5165c636e0bf0d340152544733c73e3039e3753bcb60fe4da2f72840dbef5c3,SUCCESS,2961,train,YES,data/v2/smartphone_real/SMARTPHONE_872486.jpg,sha_ok
SMARTPHONE_57500,laionmobile/laion-mobile,57500,https://motus.org/images/antenna_traditional.jpg,Apple,iPhone 6,3264,2448,JPEG,0fc31079de942618d15d40a5ab76fed48574fc3a9e57705d0d6ef3bace15b704,SUCCESS,268,train,YES,data/v2/smartphone_real/SMARTPHONE_57500.jpg,sha_ok
SMARTPHONE_45669,laionmobile/laion-mobile,45669,https://static.wixstatic.com/media/8eedf2_6fe7c4e79b404a12ab83b6c9c5e8cc19~mv2_d_2048_1536_s_2.jpg,Apple,iPhone 6s,2048,1536,JPEG,5ccf572caab5dfdb5a565a21b954b1868409d232002cb5566493bd80a0c19e99,SUCCESS,370,train,YES,data/v2/smartphone_real/SMARTPHONE_45669.jpg,sha_ok
SMARTPHONE_218424,laionmobile/laion-mobile,218424,http://www.jaxhouse.com/wp-content/uploads/2012/11/veterans-3.jpg,Apple,iPhone 4S,2213,2782,JPEG,abdf7bf2da7e2082cabe82f7d515a9a21770155ecf55f72efdb181640f97512c,SUCCESS,1920,train,YES,data/v2/smartphone_real/SMARTPHONE_218424.jpg,sha_ok
SMARTPHONE_293845,laionmobile/laion-mobile,293845,https://static.wixstatic.com/media/d98763_f215dd7cdeb44436bec6b8376adbf159~mv2_d_2524_2524_s_4_2.jpg,Apple,iPhone X,2524,2524,JPEG,8b4f6f08d6acc8eebc8290a340a02f035a417ce9b879459d67bec6853ed34c84,SUCCESS,1754,train,YES,data/v2/smartphone_real/SMARTPHONE_293845.jpg,sha_ok
SMARTPHONE_690477,laionmobile/laion-mobile,690477,https://www.clontarforthodontics.ie/wp-content/uploads/2014/12/photo-3-1.jpg,Apple,iPhone 5,2448,2448,JPEG,a296b4c2b341a5c5b4a54ee48bfec0d3482346da76e3aaad52808e1afe460dd5,SUCCESS,1035,train,YES,data/v2/smartphone_real/SMARTPHONE_690477.jpg,sha_ok
SMARTPHONE_660595,laionmobile/laion-mobile,660595,https://portal-images.azureedge.net/auctions-2020/wi413291/images/59501786-9a86-46b7-b98f-ac2500e9d1ac.jpg,Apple,iPhone 11 Pro,1339,1433,JPEG,1d80f1dc19bad6dd768e8c5a3505d95254817e25c2b956555725a698ea1382d5,SUCCESS,1656,train,YES,data/v2/smartphone_real/SMARTPHONE_660595.jpg,sha_ok
SMARTPHONE_634595,laionmobile/laion-mobile,634595,https://static.wixstatic.com/media/d530d4_3ef94a433ed84abaa214f674c51ba7a6.jpg,Apple,iPhone 5s,2448,3264,JPEG,455afcb415f69af991ed9c3487d8f9637da8defc0f9603a8f56a23c1eee1d9a3,SUCCESS,2868,train,YES,data/v2/smartphone_real/SMARTPHONE_634595.jpg,sha_ok
SMARTPHONE_713347,laionmobile/laion-mobile,713347,https://media.dollskill.com/media/vP7q3GQTU4l7dJtIeUOMIaYdt9yc1IYC-34.jpg,Apple,iPhone 7,1405,2000,JPEG,d777d884617ed928927abc66d22ef3c4d1239f72b67669dc41a3a5d4f5c57ae9,SUCCESS,676,train,YES,data/v2/smartphone_real/SMARTPHONE_713347.jpg,sha_ok
SMARTPHONE_765356,laionmobile/laion-mobile,765356,http://www.usnapstudios.ca/wp-content/gallery/home/Merry-Christmas.jpg,Apple,iPhone 6 Plus,1280,1112,JPEG,e49998908fe89a84afc10da05953bccc7758259befdd4e9715be56aa9a2767bc,SUCCESS,2152,train,YES,data/v2/smartphone_real/SMARTPHONE_765356.jpg,sha_ok
SMARTPHONE_325003,laionmobile/laion-mobile,325003,http://www.tweet.fr/wp-content/uploads/2013/10/Pain-farine-de-soja-et-pavot.jpg,Apple,iPhone 5,2048,1536,JPEG,a66bad9ee01ba4ab85e73331ca9fbe698515d9b438a87cfb0bd68e6a71bf121a,SUCCESS,1949,train,YES,data/v2/smartphone_real/SMARTPHONE_325003.jpg,sha_ok
SMARTPHONE_162035,laionmobile/laion-mobile,162035,https://images.ua.prom.st/2402441049_sumka-louis-vuitton.jpg,Apple,iPhone 11,1187,1280,JPEG,83cc4ab2e8dbe66792ff7d37a44a748bbaa760dae27c06890bbacbc276104480,SUCCESS,1591,train,YES,data/v2/smartphone_real/SMARTPHONE_162035.jpg,sha_ok
SMARTPHONE_556323,laionmobile/laion-mobile,556323,https://static.wixstatic.com/media/764c5a_9a69e7f75f5c46b89c7c9422ee36e459.jpg,Apple,iPhone 5,3264,2448,JPEG,07442ee31a851a20c80ffd61b43b0515ae1850e02e1a5f32dee47885f03fca1d,SUCCESS,2167,train,YES,data/v2/smartphone_real/SMARTPHONE_556323.jpg,sha_ok
SMARTPHONE_333382,laionmobile/laion-mobile,333382,https://photos.hotelbeds.com/giata/original/66/665363/665363a_hb_a_001.JPG,Apple,iPhone 6 Plus,3264,2448,JPEG,addd4dcbef2d1e79effc5fc706bd581e4c2fdee5650604d806c4141e5e2df84c,SUCCESS,2354,train,YES,data/v2/smartphone_real/SMARTPHONE_333382.jpg,sha_ok
SMARTPHONE_811340,laionmobile/laion-mobile,811340,https://static.wixstatic.com/media/d430ea_7f0272f8e06c4e5fb88d7ca67e545de5~mv2_d_2592_1936_s_2.jpg,Apple,iPhone 4,2592,1936,JPEG,33e6bbf26a522c230d90ce8199266813fca14e94be23fba525b382b6c3b2198b,SUCCESS,446,train,YES,data/v2/smartphone_real/SMARTPHONE_811340.jpg,sha_ok
SMARTPHONE_935799,laionmobile/laion-mobile,935799,https://andreapawley.files.wordpress.com/2019/08/tool-blacksmith-tools.jpg,Apple,iPhone 6s,3024,4032,JPEG,d0e19954ca22cc8c5d1ecb755732a714762fa5b138376be8ed183f0fab14ee5d,SUCCESS,614,train,YES,data/v2/smartphone_real/SMARTPHONE_935799.jpg,sha_ok
SMARTPHONE_995060,laionmobile/laion-mobile,995060,https://images.squarespace-cdn.com/content/v1/5349975ae4b0b51fbb0d2db0/1564161154287-JUXL5LGN2PYMFR1NXMEV/ke17ZwdGBToddI8pDm48kIIWdAnyBSrZ5E6Gv7JXlDh7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0k9kZPbuygN4RSDPe_G5PO_pbVb0jdkjHmk-MhSr8npod9fyhKaF6iH64GfT8sX2GQ/Moore+K+Roanoke+Pk+Sketch+2.jpg,Apple,iPhone XR,2500,1563,JPEG,accb172c15b322e3840b8d3f460522e95e416a38eafc3fcb5cda177c67cd010c,SUCCESS,434,train,YES,data/v2/smartphone_real/SMARTPHONE_995060.jpg,sha_ok
SMARTPHONE_432274,laionmobile/laion-mobile,432274,https://www.qtravel.es/wp-content/uploads/2020/07/IMG_8756-scaled.jpg,Apple,iPhone 6 Plus,2560,1920,JPEG,b690ede7886edd3535a04081fbf29218c994ff6eacd7ac067c28c5f4b5c57244,SUCCESS,14,train,YES,data/v2/smartphone_real/SMARTPHONE_432274.jpg,sha_ok
SMARTPHONE_690956,laionmobile/laion-mobile,690956,https://static.wixstatic.com/media/a5c609_df2d7485ea4c424992127b6ecaae485d~mv2.jpg,Apple,iPhone 6s Plus,2016,1512,JPEG,b5ec9653c4e9573c6791950fd511b9102ede19242238c96679f5a2bfe71688a5,SUCCESS,111,train,YES,data/v2/smartphone_real/SMARTPHONE_690956.jpg,sha_ok
SMARTPHONE_310296,laionmobile/laion-mobile,310296,http://www.finetodesign.com/wp-content/uploads/2016/05/FullSizeRender_9.jpg,Apple,iPhone 6s,3908,3024,JPEG,e4d40c505fa426000ee46783f9c4a46ed90a7a6b2778f815189575656f5bc669,SUCCESS,2651,train,YES,data/v2/smartphone_real/SMARTPHONE_310296.jpg,sha_ok
SMARTPHONE_949440,laionmobile/laion-mobile,949440,https://static.wixstatic.com/media/dfc97c_09da4ae092d24c009b9bc40575805a0a~mv2_d_4032_3024_s_4_2.jpg,Apple,iPhone 7 Plus,4032,3024,JPEG,48fea425dc6236a7fb160932c381dbecb83f4d8f078dfd76313859f7ad564639,SUCCESS,818,train,YES,data/v2/smartphone_real/SMARTPHONE_949440.jpg,sha_ok
SMARTPHONE_845057,laionmobile/laion-mobile,845057,http://cdn.photos.sparkplatform.com/naz/20210831233409465797000000-o.jpg,Apple,iPhone XS,3000,2250,JPEG,091d46d7531bd364bb3f06a696be3fd114da738ef838c1b330adafd1998d359f,SUCCESS,2147,train,YES,data/v2/smartphone_real/SMARTPHONE_845057.jpg,sha_ok
SMARTPHONE_670106,laionmobile/laion-mobile,670106,https://static.wixstatic.com/media/712aac_e3b86477bc144d3d93c5fa2cafe536a9~mv2_d_2594_1945_s_2.jpg,Apple,iPhone X,2594,1945,JPEG,8bebe0c2590fb095e08ab9c6b944e311a574ca18fcad0ae31009dc964b2a2d4d,SUCCESS,93,train,YES,data/v2/smartphone_real/SMARTPHONE_670106.jpg,sha_ok
SMARTPHONE_597455,laionmobile/laion-mobile,597455,https://cdn.photos.sparkplatform.com/svv/20211004092231789282000000-o.jpg,Apple,iPhone 7 Plus,3000,2250,JPEG,9dd6176af27b6c1437a9e8f1ab5f2a1821220919af7b2e60d413220685ab63d7,SUCCESS,2675,train,YES,data/v2/smartphone_real/SMARTPHONE_597455.jpg,sha_ok
SMARTPHONE_300359,laionmobile/laion-mobile,300359,http://calusagallery.com/wp-content/uploads/2018/10/antique_print_13.jpg,Apple,iPhone 7,2218,3508,JPEG,4be288c236a5a411e24a27af2c7f5977843c6aa8a8cbaa279ad76456ac93dbb4,SUCCESS,2176,train,YES,data/v2/smartphone_real/SMARTPHONE_300359.jpg,sha_ok
SMARTPHONE_529624,laionmobile/laion-mobile,529624,https://maaxindia.com/images/product/Product_17_1.JPG,Apple,iPhone 5s,2448,3264,JPEG,c67f490168cb22cf3f0af85622b5f313602882db9a425596faf99b1abb4c9ce3,SUCCESS,1095,train,YES,data/v2/smartphone_real/SMARTPHONE_529624.jpg,sha_ok
SMARTPHONE_402283,laionmobile/laion-mobile,402283,https://static.wixstatic.com/media/d8be49_a41a781a97b04e7f8691cba2a6030f63~mv2_d_2185_2466_s_2.jpg,Apple,iPhone 6,2185,2466,JPEG,60e8aad2f27aca6703a56c65d189daf997fc9efa6a244d2e798b164f6a032736,SUCCESS,2175,train,YES,data/v2/smartphone_real/SMARTPHONE_402283.jpg,sha_ok
SMARTPHONE_746260,laionmobile/laion-mobile,746260,http://www.artpanorama.su/images/paint/original/sign_a1319_p8985.jpeg,Apple,iPad Air,1562,1817,JPEG,e5004fbe496cec56a96c85f8f7bddfcf8ba80d32954799ea475cee463258a750,SUCCESS,1242,train,YES,data/v2/smartphone_real/SMARTPHONE_746260.jpg,sha_ok
SMARTPHONE_457530,laionmobile/laion-mobile,457530,http://antoinerenault.com/wp-content/gallery/boucles-dor/boucledor-antoinerenault-art-16.jpg,Apple,iPhone 7,1100,1100,JPEG,7c34c987acd2efb1fcd736f57a78ec3636ae84bbc9074ef3a314f5c52418198e,SUCCESS,3187,train,YES,data/v2/smartphone_real/SMARTPHONE_457530.jpg,sha_ok
SMARTPHONE_914605,laionmobile/laion-mobile,914605,http://p3.ifengimg.com/a/2018_04/b6e41484a9e58e1_size1999_w4032_h3024.jpg,Apple,iPhone 7 Plus,4032,3024,JPEG,0896213a2d04edca99347000de4f1bedd800e582f402da98727c55bb0c7e0110,SUCCESS,1428,train,YES,data/v2/smartphone_real/SMARTPHONE_914605.jpg,sha_ok
SMARTPHONE_779768,laionmobile/laion-mobile,779768,http://www.artpanorama.su/images/paint/original/back_a9_p5595.jpg,Apple,iPhone 5s,1948,1212,JPEG,b1d1a8f10c16038cbf1ab0d1b5f8b95a2de71b97d457f395403491a33e8026a8,SUCCESS,579,train,YES,data/v2/smartphone_real/SMARTPHONE_779768.jpg,sha_ok
SMARTPHONE_126979,laionmobile/laion-mobile,126979,https://hubble.imgix.net/listings/uploads/spaces/1322/1522251955013-bb266f95-8d9a-4c08-9b81-b8a48076ee15.jpeg,Apple,iPhone SE,1200,900,JPEG,5eab8b20a7f25d1d267a6518885f5d90af3205ca386ade14be5675d5570beb58,SUCCESS,232,train,YES,data/v2/smartphone_real/SMARTPHONE_126979.jpg,sha_mismatch_vs_metadata
SMARTPHONE_170757,laionmobile/laion-mobile,170757,https://filart.su/wp-content/uploads/2020/11/sravnit-erte-fioletovaya-1200x1200.jpg,Apple,iPhone 8,1200,1200,JPEG,9af086b614a6785b5d000705e84b0eb315a79c4e37c85b6428f72f7728614555,SUCCESS,2076,train,YES,data/v2/smartphone_real/SMARTPHONE_170757.jpg,sha_ok
SMARTPHONE_792232,laionmobile/laion-mobile,792232,https://blogs.proctoracademy.org/hs-fs/hubfs/Blog_Pics/Alumni/2017-2018%20-%20Alumni%20Stories/Buy%20Proctor/family.jpg?t=1516053161332&amp;width=836&amp;height=836&amp;name=family.jpg,Apple,iPhone 7 Plus,1842,1842,JPEG,06668c00f9dee160cc54954427826796aecc56d4c37f1a27a1edcfb6df9a5e58,SUCCESS,712,train,YES,data/v2/smartphone_real/SMARTPHONE_792232.jpg,sha_ok
SMARTPHONE_606905,laionmobile/laion-mobile,606905,https://cdn.photos.sparkplatform.com/fl/20201215191820695050000000-o.jpg,Apple,iPhone 11,1500,2000,JPEG,cb56997b24159c9d6e71386530d849322a35a49c47490c4973e4f2c8ca10d93c,SUCCESS,235,train,YES,data/v2/smartphone_real/SMARTPHONE_606905.jpg,sha_ok
SMARTPHONE_674438,laionmobile/laion-mobile,674438,https://cdn.tomas-travel.com/germany/repository/GER00020060413923772/GER00020060004955376/GER00020060909140405.jpg,Apple,iPhone 7,4032,3024,JPEG,93b247a7eb74b677611e34f4c08c99cb6b540d8b5a773980b8581e87eef180da,SUCCESS,1059,train,YES,data/v2/smartphone_real/SMARTPHONE_674438.jpg,sha_ok
SMARTPHONE_435884,laionmobile/laion-mobile,435884,https://general-yc-oshigoto.com/wp-content/uploads/2019/12/IMG_4984.jpg,Apple,iPhone XR,3024,4032,JPEG,33d9987dc8232a6e89773cae92b258c2982b07020e6e42ffe2b061e68bb32b1a,SUCCESS,1573,train,YES,data/v2/smartphone_real/SMARTPHONE_435884.jpg,sha_ok
SMARTPHONE_552905,laionmobile/laion-mobile,552905,https://katetravellerblog.files.wordpress.com/2016/04/budapest-2016-71.jpg,Apple,iPhone 4S,2448,3264,JPEG,e26ec378ed782bc516f0739ee96b218a51a13afc1c16e616eaa4b040a3742c21,SUCCESS,1868,train,YES,data/v2/smartphone_real/SMARTPHONE_552905.jpg,sha_ok
SMARTPHONE_878806,laionmobile/laion-mobile,878806,https://image.jimcdn.com/app/cms/image/transf/none/path/s5f7ce85c34607a1b/image/i5c7a4f3c7ed4fde2/version/1553667512/image.jpg,Apple,iPhone 7,2016,1512,JPEG,ce120aad3ae79b565be19b0f967912780dd7c85fc6d986a335a342ae1cc3b33e,SUCCESS,1795,train,YES,data/v2/smartphone_real/SMARTPHONE_878806.jpg,sha_ok
SMARTPHONE_181031,laionmobile/laion-mobile,181031,https://cdn.wba.co.uk/sites/default/files/2021-09/BryanShirt.jpg,Apple,iPhone SE (2nd generation),3632,2724,JPEG,4cb831534fe921ba9b057a5e5b8414bca11394664e30594a0e052cb751b3c830,SUCCESS,2165,train,YES,data/v2/smartphone_real/SMARTPHONE_181031.jpg,sha_ok
SMARTPHONE_751274,laionmobile/laion-mobile,751274,http://www.sunny-delices.fr/wp-content/uploads/2017/11/IMG_4580.jpg,Apple,iPhone 6s,3018,3018,JPEG,b23cc94f1d87297ef2e3b81bb56e3c34cb02d190458016504a05c7bf3f927ccd,SUCCESS,916,train,YES,data/v2/smartphone_real/SMARTPHONE_751274.jpg,sha_ok
SMARTPHONE_631512,laionmobile/laion-mobile,631512,https://www.lacaletta.ch/wp-content/uploads/2018/08/cropped-La-Caletta-Web-193-von-203.jpg,Apple,iPhone 6s,2000,1200,JPEG,a6f3e852d6ad0626bad0f00cee5573874ebe3e87e631ee7a5cf5234f2cfc2dc4,SUCCESS,1268,train,YES,data/v2/smartphone_real/SMARTPHONE_631512.jpg,sha_ok
SMARTPHONE_326359,laionmobile/laion-mobile,326359,http://creativelife.nu/wp-content/uploads/2017/05/img_0975-1.jpg,Apple,iPhone 5,3264,2448,JPEG,95d3af9537028cb3b9c366f8afb5b29c0d4347bc19a8a4e5e305faa68ebd9361,SUCCESS,1017,train,YES,data/v2/smartphone_real/SMARTPHONE_326359.jpg,sha_ok
SMARTPHONE_8557,laionmobile/laion-mobile,8557,https://chubby.tw/wp-content/uploads/20191211141006_63.jpg,Apple,iPhone 8 Plus,2048,1536,JPEG,8d5e8a4ccf800db288c81a3d141fba3f6765c9bee40a0c8534e3a2ecfc0f3389,SUCCESS,2183,train,YES,data/v2/smartphone_real/SMARTPHONE_8557.jpg,sha_ok
SMARTPHONE_363543,laionmobile/laion-mobile,363543,https://suenicholls.com/wp-content/uploads/2014/01/2014-01-23-08.49.30.jpg,Apple,iPhone 4S,3264,2448,JPEG,de5d97c087b89d33b8a1063f07147d774e4beaf55f841da4cbe13b0dd47665eb,SUCCESS,3151,train,YES,data/v2/smartphone_real/SMARTPHONE_363543.jpg,sha_ok
SMARTPHONE_922648,laionmobile/laion-mobile,922648,https://www.facetikuchnia.com.pl/wp-content/uploads/2018/03/3AA382F5-B410-4E29-8135-632CA629B7FB.jpeg,Apple,iPhone 7 Plus,2049,2560,JPEG,e83970fbc84859022bf8becc72b276df88645c4d93bc9c75758e14bf4cdfe6dc,SUCCESS,2085,train,YES,data/v2/smartphone_real/SMARTPHONE_922648.jpg,sha_ok
SMARTPHONE_635782,laionmobile/laion-mobile,635782,https://photos.barefoot.com/v3cranri/images/properties/11320/img_1135.jpg,Apple,iPhone SE,1440,1080,JPEG,825204a170a056e79ff91686056b217f582b61dc9aec995919d7614030695da3,SUCCESS,557,train,YES,data/v2/smartphone_real/SMARTPHONE_635782.jpg,sha_ok
SMARTPHONE_694932,laionmobile/laion-mobile,694932,https://static.wixstatic.com/media/03d55a_9614977af98b440ea2e1b3193efe15c1~mv2_d_4032_3024_s_4_2.jpg,Apple,iPhone 6s Plus,4032,3024,JPEG,e8137f8ce0f33329cc50a5008e85f4a998a719bb45bb35c80db877f2661e5962,SUCCESS,170,train,YES,data/v2/smartphone_real/SMARTPHONE_694932.jpg,sha_ok
SMARTPHONE_947004,laionmobile/laion-mobile,947004,https://madebyellen.com/wp-content/uploads/2017/12/Fazant-recept-met-morillesaus-made-by-ellen..-1024x1024.jpg,Apple,iPhone 8 Plus,1024,1024,JPEG,4e1158a38d936d6d7338bb79650c3440fd7c2af8db8ec5b0880cce2fe36c85fa,SUCCESS,1422,train,YES,data/v2/smartphone_real/SMARTPHONE_947004.jpg,sha_ok
SMARTPHONE_408353,laionmobile/laion-mobile,408353,https://www.booking-manager.com/cbm/documents/3314060628700892_IMG_0588.JPG,Apple,iPhone 5s,3264,2448,JPEG,582891f88481fd67e7172f45e4cfaf91372a1e80e686c44060a334fe6dd514e0,SUCCESS,100,train,YES,data/v2/smartphone_real/SMARTPHONE_408353.jpg,sha_ok
SMARTPHONE_305054,laionmobile/laion-mobile,305054,https://static.wixstatic.com/media/19b909_47b526b07b6a41e88c78b0b2ada0f6cb~mv2_d_1632_1224_s_2.jpg,Apple,iPhone 6,1632,1224,JPEG,72cd4158b71a3105e6cef32e0ab413094ddcc526fd1534d4ed00b7f67abf2b65,SUCCESS,2816,train,YES,data/v2/smartphone_real/SMARTPHONE_305054.jpg,sha_ok
SMARTPHONE_61798,laionmobile/laion-mobile,61798,http://mistymorningcottages.com/wp-content/plugins/vikbooking/site/resources/uploads/cot4_1.jpg,Apple,iPhone 11,3751,2782,JPEG,b8838f01cf2259943a36965d3bf31fd5d7772598971949d3b8af05f7f0b236d9,SUCCESS,2727,train,YES,data/v2/smartphone_real/SMARTPHONE_61798.jpg,sha_ok
SMARTPHONE_718972,laionmobile/laion-mobile,718972,https://base-ec2.akamaized.net/images/item/origin/48eb8ee37d600f8f22eac70198ddf5bb.jpg,Apple,iPhone 8,3000,3000,JPEG,bc02bd756a63fd73a8425b696f304cbc149395b7df1bd5f55116aab2fa200446,SUCCESS,2648,train,YES,data/v2/smartphone_real/SMARTPHONE_718972.jpg,sha_ok
SMARTPHONE_651943,laionmobile/laion-mobile,651943,https://storage.googleapis.com/wzukusers/user-18224674/images/577fc9e0150d0dxui91k%2FIMG_1148.JPG,Apple,iPhone 6,1920,1440,JPEG,dc31cfa34b5c77460bee5604491b241c82730c0a0f1e52f4942bd47f26fc59d5,SUCCESS,327,train,YES,data/v2/smartphone_real/SMARTPHONE_651943.jpg,sha_ok
SMARTPHONE_151477,laionmobile/laion-mobile,151477,https://storage.googleapis.com/wzukusers/user-21609318/images/5bb8c3de43edfQYpxRTG%2FIMG_1130.JPG,Apple,iPhone 8,1440,1920,JPEG,90ffd5f10acd7de7a81bcd98b430b6429a6a3928ff931d632c499b2048258959,SUCCESS,107,train,YES,data/v2/smartphone_real/SMARTPHONE_151477.jpg,sha_ok
SMARTPHONE_523923,laionmobile/laion-mobile,523923,https://tonyaspler.com/wp-content/uploads/2019/06/IMG_5976.jpg,Apple,iPhone 6s,1080,1440,JPEG,a98c64f18830faeabf4cc233e1f10784ddcfff6a3ce6206df7b384e0f05f129d,SUCCESS,181,train,YES,data/v2/smartphone_real/SMARTPHONE_523923.jpg,sha_ok
SMARTPHONE_798292,laionmobile/laion-mobile,798292,https://www.tordkroknesberg.com/wp-content/uploads/2017/01/NorwegianCharterTrondheimLasPalmas8.jpg,Apple,iPhone 6,2500,1427,JPEG,09be3f8ceb5f2f82f97396569385c8d26a32305c80afe5f56dd6ee42345fbf9d,SUCCESS,1245,train,YES,data/v2/smartphone_real/SMARTPHONE_798292.jpg,sha_ok
SMARTPHONE_753864,laionmobile/laion-mobile,753864,https://static.wixstatic.com/media/302116_c6ed0bb6fc1b4e89936c16c8ca6f4660~mv2.jpeg,Apple,iPhone 11,2048,1536,JPEG,7936566841b0f813b8808d5c1e2469c9caf96721a6fe2c97d006eecc51172294,SUCCESS,1193,train,YES,data/v2/smartphone_real/SMARTPHONE_753864.jpg,sha_ok
SMARTPHONE_911222,laionmobile/laion-mobile,911222,https://www.infopico.com/wp-content/uploads/2021/04/213E3671-866C-4340-BA50-B72FA67C10A6-scaled.jpg,Apple,iPhone 8 Plus,2560,1722,JPEG,3a377102d2634a966f334df12d52796b0c993edbeca811eca449b153b5ebbd62,SUCCESS,2765,train,YES,data/v2/smartphone_real/SMARTPHONE_911222.jpg,sha_ok
SMARTPHONE_466371,laionmobile/laion-mobile,466371,http://msstephaniespreschool.com/wp-content/uploads/2016/02/Painting-with-Wiffle-Balls-Art-Activity-in-the-Preschool-Classroom-.jpg,Apple,iPhone 6,1949,1712,JPEG,5fcd5af10f03dd6f6a1f4a4825051353f0a4c1b907a808e341e0d70c58e2939d,SUCCESS,2231,train,YES,data/v2/smartphone_real/SMARTPHONE_466371.jpg,sha_ok
SMARTPHONE_574511,laionmobile/laion-mobile,574511,https://cdn.photos.sparkplatform.com/fl/20210414164538495950000000-o.jpg,Apple,iPhone 11,2016,1512,JPEG,39e46a6315462fffdbc77e1604860bb27922cea5b8f198a992f7683058b270d2,SUCCESS,2068,train,YES,data/v2/smartphone_real/SMARTPHONE_574511.jpg,sha_ok
SMARTPHONE_934868,laionmobile/laion-mobile,934868,https://images.squarespace-cdn.com/content/v1/55d8a0e9e4b0fded09269b7d/1440262394805-348LROC1EPXJEGA8X3XY/ke17ZwdGBToddI8pDm48kJhJFza5-FkrVIPZCBx_xul7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UWwOHfS-LJ3bFh3BboGgOM72ZcER1bcoBCw5romV0vzAJQf5RnFi622klzb8JVxQkQ/Brownies.jpg,Apple,iPhone 5,2086,1574,JPEG,67943adfcee34f5aceb251ad7e5e16a15f2c6ba6a16f2b17deff19ed3ae6c2f8,SUCCESS,1888,train,YES,data/v2/smartphone_real/SMARTPHONE_934868.jpg,sha_ok
SMARTPHONE_135820,laionmobile/laion-mobile,135820,https://static.wixstatic.com/media/88894a_1292f96f6d3f48988cfee9c69cad580f.jpg,Apple,iPhone 4S,3264,2448,JPEG,99699c6cd7bdaaead59b63916c6a8eaf238f3c2b080e2969568b16a264e4c5c1,SUCCESS,757,train,YES,data/v2/smartphone_real/SMARTPHONE_135820.jpg,sha_ok
SMARTPHONE_151402,laionmobile/laion-mobile,151402,https://bcpresident.files.wordpress.com/2018/04/von-ton-quinllivan-visits-bakersfield-april-16-2018.jpg,Apple,iPhone X,3776,2256,JPEG,e351d372ae86b468d037093fb31649c1d7878201af5ec76c242fd6d18547517f,SUCCESS,2465,train,YES,data/v2/smartphone_real/SMARTPHONE_151402.jpg,sha_ok
SMARTPHONE_51890,laionmobile/laion-mobile,51890,http://www.needlepaint.com/blog/wp-content/uploads/2020/06/Nose-Clip-1.jpg,Apple,iPhone SE,1899,1111,JPEG,861be433887904222b0e403cc83953a191360321556a885e475bb7c809cefe68,SUCCESS,698,train,YES,data/v2/smartphone_real/SMARTPHONE_51890.jpg,sha_ok
SMARTPHONE_626042,laionmobile/laion-mobile,626042,https://js-surf.com/wp-content/uploads/2019/02/281A9EE2-AA6C-4B97-A545-E11B06083159.jpeg,Apple,iPhone 6 Plus,3264,2448,JPEG,3c071ed5581d6be8b2c5b27b1cee461d20bab8ecd9b0ea73e46cd47997dbd112,SUCCESS,1966,train,YES,data/v2/smartphone_real/SMARTPHONE_626042.jpg,sha_ok
SMARTPHONE_352722,laionmobile/laion-mobile,352722,https://www.findrentals.com/vacations/rentals/14273/122950/brewster-home-master-bedroom-13.jpg,Apple,iPhone 6s,683,512,JPEG,e87fef81e8305c834e56daf398c490ea33bb0ab63a15a0df1a8ba189d2fa3e61,SUCCESS,872,train,YES,data/v2/smartphone_real/SMARTPHONE_352722.jpg,sha_ok
SMARTPHONE_219999,laionmobile/laion-mobile,219999,https://c3.staticflickr.com/8/7297/27026530114_83fcf5f278_o.jpg,Apple,iPhone 6s,3022,3022,JPEG,d9be798b42c9cac1adcca0b17b8a0f026d110788cd5720da51520c4e0d8b32ad,SUCCESS,772,train,YES,data/v2/smartphone_real/SMARTPHONE_219999.jpg,sha_ok
SMARTPHONE_77315,laionmobile/laion-mobile,77315,https://www.grandepharmaciedemontchat.fr/wp-content/uploads/2019/11/IMG_4164.jpg,Apple,IPhone 6s Plus,4026,2304,JPEG,b4bac42b3cbd1636d57fdc1bb2d29d95fee1e84ac3967818ca1d2902efb1a871,SUCCESS,1985,train,YES,data/v2/smartphone_real/SMARTPHONE_77315.jpg,sha_ok
