source_image_id,source_path,split,true_label,generator,condition,severity,output_path,width,height,mode,output_format,transform_parameters
pilot_001526,data/processed/controlled_v1/images/Real/pilot_001526.jpg,unseen_test,0,Real,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001526.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001526,data/processed/controlled_v1/images/Real/pilot_001526.jpg,unseen_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001526.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001526,data/processed/controlled_v1/images/Real/pilot_001526.jpg,unseen_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001526.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001526,data/processed/controlled_v1/images/Real/pilot_001526.jpg,unseen_test,0,Real,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001526.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001526,data/processed/controlled_v1/images/Real/pilot_001526.jpg,unseen_test,0,Real,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001526.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001532,data/processed/controlled_v1/images/Real/pilot_001532.jpg,unseen_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001532.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001532,data/processed/controlled_v1/images/Real/pilot_001532.jpg,unseen_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001532.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001532,data/processed/controlled_v1/images/Real/pilot_001532.jpg,unseen_test,0,Real,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001532.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001532,data/processed/controlled_v1/images/Real/pilot_001532.jpg,unseen_test,0,Real,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001532.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001532,data/processed/controlled_v1/images/Real/pilot_001532.jpg,unseen_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001532.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001532,data/processed/controlled_v1/images/Real/pilot_001532.jpg,unseen_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001532.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001532,data/processed/controlled_v1/images/Real/pilot_001532.jpg,unseen_test,0,Real,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001532.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001532,data/processed/controlled_v1/images/Real/pilot_001532.jpg,unseen_test,0,Real,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001532.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001533,data/processed/controlled_v1/images/Midjourney/pilot_001533.jpg,unseen_test,1,Midjourney,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001533.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001533,data/processed/controlled_v1/images/Midjourney/pilot_001533.jpg,unseen_test,1,Midjourney,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001533.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001533,data/processed/controlled_v1/images/Midjourney/pilot_001533.jpg,unseen_test,1,Midjourney,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001533.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001533,data/processed/controlled_v1/images/Midjourney/pilot_001533.jpg,unseen_test,1,Midjourney,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001533.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001533,data/processed/controlled_v1/images/Midjourney/pilot_001533.jpg,unseen_test,1,Midjourney,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001533.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001533,data/processed/controlled_v1/images/Midjourney/pilot_001533.jpg,unseen_test,1,Midjourney,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001533.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001533,data/processed/controlled_v1/images/Midjourney/pilot_001533.jpg,unseen_test,1,Midjourney,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001533.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001533,data/processed/controlled_v1/images/Midjourney/pilot_001533.jpg,unseen_test,1,Midjourney,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001533.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001536,data/processed/controlled_v1/images/Real/pilot_001536.jpg,unseen_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001536.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001536,data/processed/controlled_v1/images/Real/pilot_001536.jpg,unseen_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001536.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001536,data/processed/controlled_v1/images/Real/pilot_001536.jpg,unseen_test,0,Real,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001536.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001536,data/processed/controlled_v1/images/Real/pilot_001536.jpg,unseen_test,0,Real,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001536.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001536,data/processed/controlled_v1/images/Real/pilot_001536.jpg,unseen_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001536.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001536,data/processed/controlled_v1/images/Real/pilot_001536.jpg,unseen_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001536.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001536,data/processed/controlled_v1/images/Real/pilot_001536.jpg,unseen_test,0,Real,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001536.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001536,data/processed/controlled_v1/images/Real/pilot_001536.jpg,unseen_test,0,Real,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001536.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001537,data/processed/controlled_v1/images/VQDM/pilot_001537.jpg,unseen_test,1,VQDM,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001537.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001537,data/processed/controlled_v1/images/VQDM/pilot_001537.jpg,unseen_test,1,VQDM,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001537.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001537,data/processed/controlled_v1/images/VQDM/pilot_001537.jpg,unseen_test,1,VQDM,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001537.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001537,data/processed/controlled_v1/images/VQDM/pilot_001537.jpg,unseen_test,1,VQDM,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001537.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001537,data/processed/controlled_v1/images/VQDM/pilot_001537.jpg,unseen_test,1,VQDM,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001537.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001537,data/processed/controlled_v1/images/VQDM/pilot_001537.jpg,unseen_test,1,VQDM,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001537.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001537,data/processed/controlled_v1/images/VQDM/pilot_001537.jpg,unseen_test,1,VQDM,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001537.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001537,data/processed/controlled_v1/images/VQDM/pilot_001537.jpg,unseen_test,1,VQDM,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001537.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001538,data/processed/controlled_v1/images/Real/pilot_001538.jpg,unseen_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001538.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001538,data/processed/controlled_v1/images/Real/pilot_001538.jpg,unseen_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001538.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001538,data/processed/controlled_v1/images/Real/pilot_001538.jpg,unseen_test,0,Real,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001538.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001538,data/processed/controlled_v1/images/Real/pilot_001538.jpg,unseen_test,0,Real,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001538.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001538,data/processed/controlled_v1/images/Real/pilot_001538.jpg,unseen_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001538.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001538,data/processed/controlled_v1/images/Real/pilot_001538.jpg,unseen_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001538.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001538,data/processed/controlled_v1/images/Real/pilot_001538.jpg,unseen_test,0,Real,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001538.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001538,data/processed/controlled_v1/images/Real/pilot_001538.jpg,unseen_test,0,Real,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001538.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001539,data/processed/controlled_v1/images/Wukong/pilot_001539.jpg,unseen_test,1,Wukong,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001539.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001539,data/processed/controlled_v1/images/Wukong/pilot_001539.jpg,unseen_test,1,Wukong,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001539.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001539,data/processed/controlled_v1/images/Wukong/pilot_001539.jpg,unseen_test,1,Wukong,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001539.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001539,data/processed/controlled_v1/images/Wukong/pilot_001539.jpg,unseen_test,1,Wukong,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001539.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001539,data/processed/controlled_v1/images/Wukong/pilot_001539.jpg,unseen_test,1,Wukong,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001539.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001539,data/processed/controlled_v1/images/Wukong/pilot_001539.jpg,unseen_test,1,Wukong,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001539.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001539,data/processed/controlled_v1/images/Wukong/pilot_001539.jpg,unseen_test,1,Wukong,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001539.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001539,data/processed/controlled_v1/images/Wukong/pilot_001539.jpg,unseen_test,1,Wukong,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001539.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001540,data/processed/controlled_v1/images/Real/pilot_001540.jpg,unseen_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001540.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001540,data/processed/controlled_v1/images/Real/pilot_001540.jpg,unseen_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001540.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001540,data/processed/controlled_v1/images/Real/pilot_001540.jpg,unseen_test,0,Real,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001540.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001540,data/processed/controlled_v1/images/Real/pilot_001540.jpg,unseen_test,0,Real,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001540.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001540,data/processed/controlled_v1/images/Real/pilot_001540.jpg,unseen_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001540.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001540,data/processed/controlled_v1/images/Real/pilot_001540.jpg,unseen_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001540.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001540,data/processed/controlled_v1/images/Real/pilot_001540.jpg,unseen_test,0,Real,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001540.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001540,data/processed/controlled_v1/images/Real/pilot_001540.jpg,unseen_test,0,Real,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001540.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001546,data/processed/controlled_v1/images/Real/pilot_001546.jpg,unseen_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001546.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001546,data/processed/controlled_v1/images/Real/pilot_001546.jpg,unseen_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001546.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001546,data/processed/controlled_v1/images/Real/pilot_001546.jpg,unseen_test,0,Real,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001546.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001546,data/processed/controlled_v1/images/Real/pilot_001546.jpg,unseen_test,0,Real,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001546.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001546,data/processed/controlled_v1/images/Real/pilot_001546.jpg,unseen_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001546.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001546,data/processed/controlled_v1/images/Real/pilot_001546.jpg,unseen_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001546.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001546,data/processed/controlled_v1/images/Real/pilot_001546.jpg,unseen_test,0,Real,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001546.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001546,data/processed/controlled_v1/images/Real/pilot_001546.jpg,unseen_test,0,Real,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001546.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001547,data/processed/controlled_v1/images/Midjourney/pilot_001547.jpg,unseen_test,1,Midjourney,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001547.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001547,data/processed/controlled_v1/images/Midjourney/pilot_001547.jpg,unseen_test,1,Midjourney,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001547.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001547,data/processed/controlled_v1/images/Midjourney/pilot_001547.jpg,unseen_test,1,Midjourney,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001547.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001547,data/processed/controlled_v1/images/Midjourney/pilot_001547.jpg,unseen_test,1,Midjourney,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001547.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001547,data/processed/controlled_v1/images/Midjourney/pilot_001547.jpg,unseen_test,1,Midjourney,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001547.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001547,data/processed/controlled_v1/images/Midjourney/pilot_001547.jpg,unseen_test,1,Midjourney,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001547.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001547,data/processed/controlled_v1/images/Midjourney/pilot_001547.jpg,unseen_test,1,Midjourney,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001547.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001547,data/processed/controlled_v1/images/Midjourney/pilot_001547.jpg,unseen_test,1,Midjourney,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001547.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001550,data/processed/controlled_v1/images/Real/pilot_001550.jpg,unseen_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001550.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001550,data/processed/controlled_v1/images/Real/pilot_001550.jpg,unseen_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001550.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001550,data/processed/controlled_v1/images/Real/pilot_001550.jpg,unseen_test,0,Real,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001550.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001550,data/processed/controlled_v1/images/Real/pilot_001550.jpg,unseen_test,0,Real,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001550.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001550,data/processed/controlled_v1/images/Real/pilot_001550.jpg,unseen_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001550.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001550,data/processed/controlled_v1/images/Real/pilot_001550.jpg,unseen_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001550.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001550,data/processed/controlled_v1/images/Real/pilot_001550.jpg,unseen_test,0,Real,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001550.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001550,data/processed/controlled_v1/images/Real/pilot_001550.jpg,unseen_test,0,Real,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001550.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001551,data/processed/controlled_v1/images/VQDM/pilot_001551.jpg,unseen_test,1,VQDM,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001551.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001551,data/processed/controlled_v1/images/VQDM/pilot_001551.jpg,unseen_test,1,VQDM,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001551.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001551,data/processed/controlled_v1/images/VQDM/pilot_001551.jpg,unseen_test,1,VQDM,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001551.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001551,data/processed/controlled_v1/images/VQDM/pilot_001551.jpg,unseen_test,1,VQDM,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001551.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001551,data/processed/controlled_v1/images/VQDM/pilot_001551.jpg,unseen_test,1,VQDM,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001551.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001551,data/processed/controlled_v1/images/VQDM/pilot_001551.jpg,unseen_test,1,VQDM,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001551.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001551,data/processed/controlled_v1/images/VQDM/pilot_001551.jpg,unseen_test,1,VQDM,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001551.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001551,data/processed/controlled_v1/images/VQDM/pilot_001551.jpg,unseen_test,1,VQDM,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001551.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001552,data/processed/controlled_v1/images/Real/pilot_001552.jpg,unseen_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001552.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001552,data/processed/controlled_v1/images/Real/pilot_001552.jpg,unseen_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001552.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_001552,data/processed/controlled_v1/images/Real/pilot_001552.jpg,unseen_test,0,Real,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_001552.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_001552,data/processed/controlled_v1/images/Real/pilot_001552.jpg,unseen_test,0,Real,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_001552.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_001552,data/processed/controlled_v1/images/Real/pilot_001552.jpg,unseen_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_001552.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_001552,data/processed/controlled_v1/images/Real/pilot_001552.jpg,unseen_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_001552.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_001552,data/processed/controlled_v1/images/Real/pilot_001552.jpg,unseen_test,0,Real,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_001552.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001552,data/processed/controlled_v1/images/Real/pilot_001552.jpg,unseen_test,0,Real,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_001552.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_001553,data/processed/controlled_v1/images/Wukong/pilot_001553.jpg,unseen_test,1,Wukong,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_001553.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_001553,data/processed/controlled_v1/images/Wukong/pilot_001553.jpg,unseen_test,1,Wukong,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_001553.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
