image_id,path,label,generator,generator_id,original_dataset,original_split,original_filename,shard,file_size
pilot_002382,data/raw/tiny-genimage/images/Real/n01796340_15442.JPEG,0,Real,0,Tiny-GenImage,train,n01796340_15442.JPEG,data/train-00001-of-00014.parquet,86020
pilot_002383,data/raw/tiny-genimage/images/BigGAN/088_biggan_00040.png,1,BigGAN,2,Tiny-GenImage,train,088_biggan_00040.png,data/train-00001-of-00014.parquet,36808
pilot_002384,data/raw/tiny-genimage/images/Real/n01860187_564.JPEG,0,Real,0,Tiny-GenImage,train,n01860187_564.JPEG,data/train-00001-of-00014.parquet,144788
pilot_002385,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_092_glide_00004.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_092_glide_00004.png,data/train-00001-of-00014.parquet,68332
pilot_002386,data/raw/tiny-genimage/images/Real/n01817953_4221.JPEG,0,Real,0,Tiny-GenImage,train,n01817953_4221.JPEG,data/train-00001-of-00014.parquet,117899
pilot_002387,data/raw/tiny-genimage/images/Midjourney/167_midjourney_26.png,1,Midjourney,4,Tiny-GenImage,train,167_midjourney_26.png,data/train-00001-of-00014.parquet,1710925
pilot_002388,data/raw/tiny-genimage/images/Real/n01774750_9874.JPEG,0,Real,0,Tiny-GenImage,train,n01774750_9874.JPEG,data/train-00001-of-00014.parquet,108243
pilot_002389,data/raw/tiny-genimage/images/SD15/082_sdv5_00134.png,1,SD15,6,Tiny-GenImage,train,082_sdv5_00134.png,data/train-00001-of-00014.parquet,453450
pilot_002390,data/raw/tiny-genimage/images/Real/n01774750_5733.JPEG,0,Real,0,Tiny-GenImage,train,n01774750_5733.JPEG,data/train-00001-of-00014.parquet,124251
pilot_002391,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_097_vqdm_00057.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_097_vqdm_00057.png,data/train-00001-of-00014.parquet,92186
pilot_002392,data/raw/tiny-genimage/images/Real/n01807496_893.JPEG,0,Real,0,Tiny-GenImage,train,n01807496_893.JPEG,data/train-00001-of-00014.parquet,136832
pilot_002393,data/raw/tiny-genimage/images/Wukong/171_wukong_image92.png,1,Wukong,8,Tiny-GenImage,train,171_wukong_image92.png,data/train-00001-of-00014.parquet,482740
pilot_002394,data/raw/tiny-genimage/images/Real/n01797886_33141.JPEG,0,Real,0,Tiny-GenImage,train,n01797886_33141.JPEG,data/train-00001-of-00014.parquet,106722
pilot_002395,data/raw/tiny-genimage/images/ADM/175_adm_12.PNG,1,ADM,1,Tiny-GenImage,train,175_adm_12.PNG,data/train-00001-of-00014.parquet,86707
pilot_002396,data/raw/tiny-genimage/images/Real/n01796340_3064.JPEG,0,Real,0,Tiny-GenImage,train,n01796340_3064.JPEG,data/train-00001-of-00014.parquet,180642
pilot_002397,data/raw/tiny-genimage/images/BigGAN/088_biggan_00067.png,1,BigGAN,2,Tiny-GenImage,train,088_biggan_00067.png,data/train-00001-of-00014.parquet,40220
pilot_002398,data/raw/tiny-genimage/images/Real/n01860187_8063.JPEG,0,Real,0,Tiny-GenImage,train,n01860187_8063.JPEG,data/train-00001-of-00014.parquet,157228
pilot_002399,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_092_glide_00036.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_092_glide_00036.png,data/train-00001-of-00014.parquet,58315
pilot_002400,data/raw/tiny-genimage/images/Real/n01817953_9240.JPEG,0,Real,0,Tiny-GenImage,train,n01817953_9240.JPEG,data/train-00001-of-00014.parquet,82831
pilot_002401,data/raw/tiny-genimage/images/Midjourney/168_midjourney_12.png,1,Midjourney,4,Tiny-GenImage,train,168_midjourney_12.png,data/train-00001-of-00014.parquet,1424665
pilot_002402,data/raw/tiny-genimage/images/Real/n01775062_4869.JPEG,0,Real,0,Tiny-GenImage,train,n01775062_4869.JPEG,data/train-00001-of-00014.parquet,122647
pilot_002403,data/raw/tiny-genimage/images/SD15/083_sdv5_00000.png,1,SD15,6,Tiny-GenImage,train,083_sdv5_00000.png,data/train-00001-of-00014.parquet,374732
pilot_002404,data/raw/tiny-genimage/images/Real/n01775062_1393.JPEG,0,Real,0,Tiny-GenImage,train,n01775062_1393.JPEG,data/train-00001-of-00014.parquet,90097
pilot_002405,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_097_vqdm_00066.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_097_vqdm_00066.png,data/train-00001-of-00014.parquet,106797
pilot_002406,data/raw/tiny-genimage/images/Real/n01817953_8106.JPEG,0,Real,0,Tiny-GenImage,train,n01817953_8106.JPEG,data/train-00001-of-00014.parquet,76803
pilot_002407,data/raw/tiny-genimage/images/Wukong/172_wukong_image154.png,1,Wukong,8,Tiny-GenImage,train,172_wukong_image154.png,data/train-00001-of-00014.parquet,475950
pilot_002408,data/raw/tiny-genimage/images/Real/n01798484_10026.JPEG,0,Real,0,Tiny-GenImage,train,n01798484_10026.JPEG,data/train-00001-of-00014.parquet,17672
pilot_002409,data/raw/tiny-genimage/images/ADM/175_adm_9.PNG,1,ADM,1,Tiny-GenImage,train,175_adm_9.PNG,data/train-00001-of-00014.parquet,89464
pilot_002410,data/raw/tiny-genimage/images/Real/n01796340_6521.JPEG,0,Real,0,Tiny-GenImage,train,n01796340_6521.JPEG,data/train-00001-of-00014.parquet,103710
pilot_002411,data/raw/tiny-genimage/images/BigGAN/088_biggan_00072.png,1,BigGAN,2,Tiny-GenImage,train,088_biggan_00072.png,data/train-00001-of-00014.parquet,30788
pilot_002412,data/raw/tiny-genimage/images/Real/n01871265_1281.JPEG,0,Real,0,Tiny-GenImage,train,n01871265_1281.JPEG,data/train-00001-of-00014.parquet,59245
pilot_002413,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_092_glide_00093.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_092_glide_00093.png,data/train-00001-of-00014.parquet,63270
pilot_002414,data/raw/tiny-genimage/images/Real/n01818515_6176.JPEG,0,Real,0,Tiny-GenImage,train,n01818515_6176.JPEG,data/train-00001-of-00014.parquet,93428
pilot_002415,data/raw/tiny-genimage/images/Midjourney/168_midjourney_120.png,1,Midjourney,4,Tiny-GenImage,train,168_midjourney_120.png,data/train-00001-of-00014.parquet,936560
pilot_002416,data/raw/tiny-genimage/images/Real/n01775062_5527.JPEG,0,Real,0,Tiny-GenImage,train,n01775062_5527.JPEG,data/train-00001-of-00014.parquet,108660
pilot_002417,data/raw/tiny-genimage/images/SD15/085_sdv5_00021.png,1,SD15,6,Tiny-GenImage,train,085_sdv5_00021.png,data/train-00001-of-00014.parquet,408304
pilot_002418,data/raw/tiny-genimage/images/Real/n01775062_7142.JPEG,0,Real,0,Tiny-GenImage,train,n01775062_7142.JPEG,data/train-00001-of-00014.parquet,129011
pilot_002419,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_098_vqdm_00006.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_098_vqdm_00006.png,data/train-00001-of-00014.parquet,111847
pilot_002420,data/raw/tiny-genimage/images/Real/n01818515_6929.JPEG,0,Real,0,Tiny-GenImage,train,n01818515_6929.JPEG,data/train-00001-of-00014.parquet,211520
pilot_002421,data/raw/tiny-genimage/images/Wukong/172_wukong_image174.png,1,Wukong,8,Tiny-GenImage,train,172_wukong_image174.png,data/train-00001-of-00014.parquet,518276
pilot_002422,data/raw/tiny-genimage/images/Real/n01798484_10037.JPEG,0,Real,0,Tiny-GenImage,train,n01798484_10037.JPEG,data/train-00001-of-00014.parquet,105773
pilot_002423,data/raw/tiny-genimage/images/ADM/177_adm_149.PNG,1,ADM,1,Tiny-GenImage,train,177_adm_149.PNG,data/train-00001-of-00014.parquet,163347
pilot_002424,data/raw/tiny-genimage/images/Real/n01797886_2349.JPEG,0,Real,0,Tiny-GenImage,train,n01797886_2349.JPEG,data/train-00001-of-00014.parquet,239392
pilot_002425,data/raw/tiny-genimage/images/BigGAN/088_biggan_00126.png,1,BigGAN,2,Tiny-GenImage,train,088_biggan_00126.png,data/train-00001-of-00014.parquet,32943
pilot_002426,data/raw/tiny-genimage/images/Real/n01871265_6084.JPEG,0,Real,0,Tiny-GenImage,train,n01871265_6084.JPEG,data/train-00001-of-00014.parquet,220165
pilot_002427,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_092_glide_00104.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_092_glide_00104.png,data/train-00001-of-00014.parquet,67481
pilot_002428,data/raw/tiny-genimage/images/Real/n01819313_5111.JPEG,0,Real,0,Tiny-GenImage,train,n01819313_5111.JPEG,data/train-00001-of-00014.parquet,121461
pilot_002429,data/raw/tiny-genimage/images/Midjourney/169_midjourney_181.png,1,Midjourney,4,Tiny-GenImage,train,169_midjourney_181.png,data/train-00001-of-00014.parquet,1169685
pilot_002430,data/raw/tiny-genimage/images/Real/n01776313_12147.JPEG,0,Real,0,Tiny-GenImage,train,n01776313_12147.JPEG,data/train-00001-of-00014.parquet,13513
pilot_002431,data/raw/tiny-genimage/images/SD15/085_sdv5_00034.png,1,SD15,6,Tiny-GenImage,train,085_sdv5_00034.png,data/train-00001-of-00014.parquet,547957
pilot_002432,data/raw/tiny-genimage/images/Real/n01776313_10402.JPEG,0,Real,0,Tiny-GenImage,train,n01776313_10402.JPEG,data/train-00001-of-00014.parquet,2763
pilot_002433,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_099_vqdm_00010.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_099_vqdm_00010.png,data/train-00001-of-00014.parquet,124765
pilot_002434,data/raw/tiny-genimage/images/Real/n01818515_7706.JPEG,0,Real,0,Tiny-GenImage,train,n01818515_7706.JPEG,data/train-00001-of-00014.parquet,98169
pilot_002435,data/raw/tiny-genimage/images/Wukong/172_wukong_image55.png,1,Wukong,8,Tiny-GenImage,train,172_wukong_image55.png,data/train-00001-of-00014.parquet,407256
pilot_002436,data/raw/tiny-genimage/images/Real/n01806143_8874.JPEG,0,Real,0,Tiny-GenImage,train,n01806143_8874.JPEG,data/train-00001-of-00014.parquet,175752
pilot_002437,data/raw/tiny-genimage/images/ADM/177_adm_36.PNG,1,ADM,1,Tiny-GenImage,train,177_adm_36.PNG,data/train-00001-of-00014.parquet,143171
pilot_002438,data/raw/tiny-genimage/images/Real/n01797886_6524.JPEG,0,Real,0,Tiny-GenImage,train,n01797886_6524.JPEG,data/train-00001-of-00014.parquet,113774
pilot_002439,data/raw/tiny-genimage/images/BigGAN/088_biggan_00198.png,1,BigGAN,2,Tiny-GenImage,train,088_biggan_00198.png,data/train-00001-of-00014.parquet,32991
pilot_002440,data/raw/tiny-genimage/images/Real/n01871265_7222.JPEG,0,Real,0,Tiny-GenImage,train,n01871265_7222.JPEG,data/train-00001-of-00014.parquet,22492
pilot_002441,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_092_glide_00111.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_092_glide_00111.png,data/train-00001-of-00014.parquet,50202
pilot_002442,data/raw/tiny-genimage/images/Real/n01820546_6714.JPEG,0,Real,0,Tiny-GenImage,train,n01820546_6714.JPEG,data/train-00001-of-00014.parquet,80301
pilot_002443,data/raw/tiny-genimage/images/Midjourney/169_midjourney_49.png,1,Midjourney,4,Tiny-GenImage,train,169_midjourney_49.png,data/train-00001-of-00014.parquet,1276765
pilot_002444,data/raw/tiny-genimage/images/Real/n01776313_2054.JPEG,0,Real,0,Tiny-GenImage,train,n01776313_2054.JPEG,data/train-00001-of-00014.parquet,136129
pilot_002445,data/raw/tiny-genimage/images/SD15/085_sdv5_00043.png,1,SD15,6,Tiny-GenImage,train,085_sdv5_00043.png,data/train-00001-of-00014.parquet,448583
pilot_002446,data/raw/tiny-genimage/images/Real/n01776313_13506.JPEG,0,Real,0,Tiny-GenImage,train,n01776313_13506.JPEG,data/train-00001-of-00014.parquet,133656
pilot_002447,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_099_vqdm_00131.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_099_vqdm_00131.png,data/train-00001-of-00014.parquet,117679
pilot_002448,data/raw/tiny-genimage/images/Real/n01818515_9492.JPEG,0,Real,0,Tiny-GenImage,train,n01818515_9492.JPEG,data/train-00001-of-00014.parquet,142467
pilot_002449,data/raw/tiny-genimage/images/Wukong/175_wukong_image103.png,1,Wukong,8,Tiny-GenImage,train,175_wukong_image103.png,data/train-00001-of-00014.parquet,439847
pilot_002450,data/raw/tiny-genimage/images/Real/n01806567_12088.JPEG,0,Real,0,Tiny-GenImage,train,n01806567_12088.JPEG,data/train-00001-of-00014.parquet,145040
pilot_002451,data/raw/tiny-genimage/images/ADM/177_adm_50.PNG,1,ADM,1,Tiny-GenImage,train,177_adm_50.PNG,data/train-00001-of-00014.parquet,169896
pilot_002452,data/raw/tiny-genimage/images/Real/n01798484_121.JPEG,0,Real,0,Tiny-GenImage,train,n01798484_121.JPEG,data/train-00001-of-00014.parquet,157922
pilot_002453,data/raw/tiny-genimage/images/BigGAN/089_biggan_00159.png,1,BigGAN,2,Tiny-GenImage,train,089_biggan_00159.png,data/train-00001-of-00014.parquet,17007
pilot_002454,data/raw/tiny-genimage/images/Real/n01872401_10243.JPEG,0,Real,0,Tiny-GenImage,train,n01872401_10243.JPEG,data/train-00001-of-00014.parquet,221281
pilot_002455,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_092_glide_00166.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_092_glide_00166.png,data/train-00001-of-00014.parquet,43586
pilot_002456,data/raw/tiny-genimage/images/Real/n01828970_5285.JPEG,0,Real,0,Tiny-GenImage,train,n01828970_5285.JPEG,data/train-00001-of-00014.parquet,188824
pilot_002457,data/raw/tiny-genimage/images/Midjourney/169_midjourney_50.png,1,Midjourney,4,Tiny-GenImage,train,169_midjourney_50.png,data/train-00001-of-00014.parquet,1097593
pilot_002458,data/raw/tiny-genimage/images/Real/n01776313_20596.JPEG,0,Real,0,Tiny-GenImage,train,n01776313_20596.JPEG,data/train-00001-of-00014.parquet,63576
pilot_002459,data/raw/tiny-genimage/images/SD15/085_sdv5_00121.png,1,SD15,6,Tiny-GenImage,train,085_sdv5_00121.png,data/train-00001-of-00014.parquet,509678
pilot_002460,data/raw/tiny-genimage/images/Real/n01776313_6468.JPEG,0,Real,0,Tiny-GenImage,train,n01776313_6468.JPEG,data/train-00001-of-00014.parquet,136230
pilot_002461,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_099_vqdm_00190.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_099_vqdm_00190.png,data/train-00001-of-00014.parquet,125433
pilot_002462,data/raw/tiny-genimage/images/Real/n01820546_3811.JPEG,0,Real,0,Tiny-GenImage,train,n01820546_3811.JPEG,data/train-00001-of-00014.parquet,198094
pilot_002463,data/raw/tiny-genimage/images/Wukong/175_wukong_image199.png,1,Wukong,8,Tiny-GenImage,train,175_wukong_image199.png,data/train-00001-of-00014.parquet,541539
pilot_002464,data/raw/tiny-genimage/images/Real/n01806567_4104.JPEG,0,Real,0,Tiny-GenImage,train,n01806567_4104.JPEG,data/train-00001-of-00014.parquet,158712
pilot_002465,data/raw/tiny-genimage/images/ADM/177_adm_72.PNG,1,ADM,1,Tiny-GenImage,train,177_adm_72.PNG,data/train-00001-of-00014.parquet,163680
pilot_002466,data/raw/tiny-genimage/images/Real/n01806143_3697.JPEG,0,Real,0,Tiny-GenImage,train,n01806143_3697.JPEG,data/train-00001-of-00014.parquet,128038
pilot_002467,data/raw/tiny-genimage/images/BigGAN/092_biggan_00107.png,1,BigGAN,2,Tiny-GenImage,train,092_biggan_00107.png,data/train-00001-of-00014.parquet,21053
pilot_002468,data/raw/tiny-genimage/images/Real/n01872401_12183.JPEG,0,Real,0,Tiny-GenImage,train,n01872401_12183.JPEG,data/train-00001-of-00014.parquet,18336
pilot_002469,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_094_glide_00079.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_094_glide_00079.png,data/train-00001-of-00014.parquet,72123
pilot_002470,data/raw/tiny-genimage/images/Real/n01828970_7070.JPEG,0,Real,0,Tiny-GenImage,train,n01828970_7070.JPEG,data/train-00001-of-00014.parquet,138562
pilot_002471,data/raw/tiny-genimage/images/Midjourney/16_midjourney_40.png,1,Midjourney,4,Tiny-GenImage,train,16_midjourney_40.png,data/train-00001-of-00014.parquet,921715
pilot_002472,data/raw/tiny-genimage/images/Real/n01776313_34511.JPEG,0,Real,0,Tiny-GenImage,train,n01776313_34511.JPEG,data/train-00001-of-00014.parquet,127934
pilot_002473,data/raw/tiny-genimage/images/SD15/086_sdv5_00058.png,1,SD15,6,Tiny-GenImage,train,086_sdv5_00058.png,data/train-00001-of-00014.parquet,487409
pilot_002474,data/raw/tiny-genimage/images/Real/n01784675_2327.JPEG,0,Real,0,Tiny-GenImage,train,n01784675_2327.JPEG,data/train-00001-of-00014.parquet,83083
pilot_002475,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_100_vqdm_00056.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_01_100_vqdm_00056.png,data/train-00001-of-00014.parquet,131196
pilot_002476,data/raw/tiny-genimage/images/Real/n01820546_3828.JPEG,0,Real,0,Tiny-GenImage,train,n01820546_3828.JPEG,data/train-00001-of-00014.parquet,176478
pilot_002477,data/raw/tiny-genimage/images/Wukong/175_wukong_image9.png,1,Wukong,8,Tiny-GenImage,train,175_wukong_image9.png,data/train-00001-of-00014.parquet,440191
pilot_002478,data/raw/tiny-genimage/images/Real/n01806567_5861.JPEG,0,Real,0,Tiny-GenImage,train,n01806567_5861.JPEG,data/train-00001-of-00014.parquet,166604
pilot_002479,data/raw/tiny-genimage/images/ADM/177_adm_92.PNG,1,ADM,1,Tiny-GenImage,train,177_adm_92.PNG,data/train-00001-of-00014.parquet,119299
pilot_002480,data/raw/tiny-genimage/images/Real/n01806143_4677.JPEG,0,Real,0,Tiny-GenImage,train,n01806143_4677.JPEG,data/train-00001-of-00014.parquet,235475
pilot_002481,data/raw/tiny-genimage/images/BigGAN/092_biggan_00129.png,1,BigGAN,2,Tiny-GenImage,train,092_biggan_00129.png,data/train-00001-of-00014.parquet,19219
pilot_002482,data/raw/tiny-genimage/images/Real/n01872401_2280.JPEG,0,Real,0,Tiny-GenImage,train,n01872401_2280.JPEG,data/train-00001-of-00014.parquet,131099
pilot_002483,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_094_glide_00177.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_094_glide_00177.png,data/train-00001-of-00014.parquet,75936
pilot_002484,data/raw/tiny-genimage/images/Real/n01829413_16108.JPEG,0,Real,0,Tiny-GenImage,train,n01829413_16108.JPEG,data/train-00001-of-00014.parquet,238459
pilot_002485,data/raw/tiny-genimage/images/Midjourney/16_midjourney_49.png,1,Midjourney,4,Tiny-GenImage,train,16_midjourney_49.png,data/train-00001-of-00014.parquet,935342
pilot_002486,data/raw/tiny-genimage/images/Real/n01784675_11449.JPEG,0,Real,0,Tiny-GenImage,train,n01784675_11449.JPEG,data/train-00001-of-00014.parquet,124163
pilot_002487,data/raw/tiny-genimage/images/SD15/087_sdv5_00138.png,1,SD15,6,Tiny-GenImage,train,087_sdv5_00138.png,data/train-00001-of-00014.parquet,512702
pilot_002488,data/raw/tiny-genimage/images/Real/n01784675_3281.JPEG,0,Real,0,Tiny-GenImage,train,n01784675_3281.JPEG,data/train-00001-of-00014.parquet,59279
pilot_002489,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_100_vqdm_00093.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_01_100_vqdm_00093.png,data/train-00001-of-00014.parquet,112190
pilot_002490,data/raw/tiny-genimage/images/Real/n01820546_4384.JPEG,0,Real,0,Tiny-GenImage,train,n01820546_4384.JPEG,data/train-00001-of-00014.parquet,125971
pilot_002491,data/raw/tiny-genimage/images/Wukong/176_wukong_image158.png,1,Wukong,8,Tiny-GenImage,train,176_wukong_image158.png,data/train-00001-of-00014.parquet,523460
pilot_002492,data/raw/tiny-genimage/images/Real/n01807496_18094.JPEG,0,Real,0,Tiny-GenImage,train,n01807496_18094.JPEG,data/train-00001-of-00014.parquet,133819
pilot_002493,data/raw/tiny-genimage/images/ADM/178_adm_122.PNG,1,ADM,1,Tiny-GenImage,train,178_adm_122.PNG,data/train-00001-of-00014.parquet,125167
pilot_002494,data/raw/tiny-genimage/images/Real/n01806143_7363.JPEG,0,Real,0,Tiny-GenImage,train,n01806143_7363.JPEG,data/train-00001-of-00014.parquet,176282
pilot_002495,data/raw/tiny-genimage/images/BigGAN/092_biggan_00149.png,1,BigGAN,2,Tiny-GenImage,train,092_biggan_00149.png,data/train-00001-of-00014.parquet,18139
pilot_002496,data/raw/tiny-genimage/images/Real/n01872401_2958.JPEG,0,Real,0,Tiny-GenImage,train,n01872401_2958.JPEG,data/train-00001-of-00014.parquet,178638
pilot_002497,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_095_glide_00018.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_095_glide_00018.png,data/train-00001-of-00014.parquet,66834
pilot_002498,data/raw/tiny-genimage/images/Real/n01829413_16373.JPEG,0,Real,0,Tiny-GenImage,train,n01829413_16373.JPEG,data/train-00001-of-00014.parquet,122329
pilot_002499,data/raw/tiny-genimage/images/Midjourney/16_midjourney_61.png,1,Midjourney,4,Tiny-GenImage,train,16_midjourney_61.png,data/train-00001-of-00014.parquet,962634
pilot_002500,data/raw/tiny-genimage/images/Real/n01784675_15842.JPEG,0,Real,0,Tiny-GenImage,train,n01784675_15842.JPEG,data/train-00001-of-00014.parquet,143966
pilot_002501,data/raw/tiny-genimage/images/SD15/087_sdv5_00165.png,1,SD15,6,Tiny-GenImage,train,087_sdv5_00165.png,data/train-00001-of-00014.parquet,401257
pilot_002502,data/raw/tiny-genimage/images/Real/n01784675_4353.JPEG,0,Real,0,Tiny-GenImage,train,n01784675_4353.JPEG,data/train-00001-of-00014.parquet,91843
pilot_002503,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_100_vqdm_00129.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_01_100_vqdm_00129.png,data/train-00001-of-00014.parquet,111577
pilot_002504,data/raw/tiny-genimage/images/Real/n01820546_4818.JPEG,0,Real,0,Tiny-GenImage,train,n01820546_4818.JPEG,data/train-00001-of-00014.parquet,159444
pilot_002505,data/raw/tiny-genimage/images/Wukong/177_wukong_image197.png,1,Wukong,8,Tiny-GenImage,train,177_wukong_image197.png,data/train-00001-of-00014.parquet,502993
pilot_002506,data/raw/tiny-genimage/images/Real/n01818515_25788.JPEG,0,Real,0,Tiny-GenImage,train,n01818515_25788.JPEG,data/train-00001-of-00014.parquet,191638
pilot_002507,data/raw/tiny-genimage/images/ADM/17_adm_124.PNG,1,ADM,1,Tiny-GenImage,train,17_adm_124.PNG,data/train-00001-of-00014.parquet,123551
pilot_002508,data/raw/tiny-genimage/images/Real/n01806567_423.JPEG,0,Real,0,Tiny-GenImage,train,n01806567_423.JPEG,data/train-00001-of-00014.parquet,177521
pilot_002509,data/raw/tiny-genimage/images/BigGAN/093_biggan_00037.png,1,BigGAN,2,Tiny-GenImage,train,093_biggan_00037.png,data/train-00001-of-00014.parquet,34120
pilot_002510,data/raw/tiny-genimage/images/Real/n01872401_831.JPEG,0,Real,0,Tiny-GenImage,train,n01872401_831.JPEG,data/train-00001-of-00014.parquet,196457
pilot_002511,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_096_glide_00139.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_096_glide_00139.png,data/train-00001-of-00014.parquet,81500
pilot_002512,data/raw/tiny-genimage/images/Real/n01833805_6631.JPEG,0,Real,0,Tiny-GenImage,train,n01833805_6631.JPEG,data/train-00001-of-00014.parquet,28174
pilot_002513,data/raw/tiny-genimage/images/Midjourney/16_midjourney_66.png,1,Midjourney,4,Tiny-GenImage,train,16_midjourney_66.png,data/train-00001-of-00014.parquet,900669
pilot_002514,data/raw/tiny-genimage/images/Real/n01795545_838.JPEG,0,Real,0,Tiny-GenImage,train,n01795545_838.JPEG,data/train-00001-of-00014.parquet,5047
pilot_002515,data/raw/tiny-genimage/images/SD15/088_sdv5_00095.png,1,SD15,6,Tiny-GenImage,train,088_sdv5_00095.png,data/train-00001-of-00014.parquet,490493
pilot_002516,data/raw/tiny-genimage/images/Real/n01795545_12567.JPEG,0,Real,0,Tiny-GenImage,train,n01795545_12567.JPEG,data/train-00001-of-00014.parquet,94888
pilot_002517,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_102_vqdm_00064.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_01_102_vqdm_00064.png,data/train-00001-of-00014.parquet,143386
pilot_002518,data/raw/tiny-genimage/images/Real/n01824575_12035.JPEG,0,Real,0,Tiny-GenImage,train,n01824575_12035.JPEG,data/train-00001-of-00014.parquet,131836
pilot_002519,data/raw/tiny-genimage/images/Wukong/177_wukong_image22.png,1,Wukong,8,Tiny-GenImage,train,177_wukong_image22.png,data/train-00001-of-00014.parquet,457577
pilot_002520,data/raw/tiny-genimage/images/Real/n01820546_423.JPEG,0,Real,0,Tiny-GenImage,train,n01820546_423.JPEG,data/train-00001-of-00014.parquet,103955
pilot_002521,data/raw/tiny-genimage/images/ADM/17_adm_17.PNG,1,ADM,1,Tiny-GenImage,train,17_adm_17.PNG,data/train-00001-of-00014.parquet,121499
pilot_002522,data/raw/tiny-genimage/images/Real/n01807496_10490.JPEG,0,Real,0,Tiny-GenImage,train,n01807496_10490.JPEG,data/train-00001-of-00014.parquet,137762
pilot_002523,data/raw/tiny-genimage/images/BigGAN/094_biggan_00083.png,1,BigGAN,2,Tiny-GenImage,train,094_biggan_00083.png,data/train-00001-of-00014.parquet,25296
pilot_002524,data/raw/tiny-genimage/images/Real/n01873310_14349.JPEG,0,Real,0,Tiny-GenImage,train,n01873310_14349.JPEG,data/train-00001-of-00014.parquet,14439
pilot_002525,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_096_glide_00167.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_096_glide_00167.png,data/train-00001-of-00014.parquet,63844
pilot_002526,data/raw/tiny-genimage/images/Real/n01843065_4139.JPEG,0,Real,0,Tiny-GenImage,train,n01843065_4139.JPEG,data/train-00001-of-00014.parquet,74831
pilot_002527,data/raw/tiny-genimage/images/Midjourney/170_midjourney_45.png,1,Midjourney,4,Tiny-GenImage,train,170_midjourney_45.png,data/train-00001-of-00014.parquet,1326387
pilot_002528,data/raw/tiny-genimage/images/Real/n01796340_1456.JPEG,0,Real,0,Tiny-GenImage,train,n01796340_1456.JPEG,data/train-00001-of-00014.parquet,129044
pilot_002529,data/raw/tiny-genimage/images/SD15/088_sdv5_00123.png,1,SD15,6,Tiny-GenImage,train,088_sdv5_00123.png,data/train-00001-of-00014.parquet,299866
pilot_002530,data/raw/tiny-genimage/images/Real/n01795545_16945.JPEG,0,Real,0,Tiny-GenImage,train,n01795545_16945.JPEG,data/train-00001-of-00014.parquet,69931
pilot_002531,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_102_vqdm_00073.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_01_102_vqdm_00073.png,data/train-00001-of-00014.parquet,166847
