source_image_id,source_path,split,label,true_label,generator,condition,severity,output_path,output_format,width,height,display_canvas_size,display_image_size,jpeg_quality,jpeg_subsampling,canvas_rgb,final_resize_method
pilot_003178,data/processed/controlled_v1/images/Real/pilot_003178.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003178.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003180,data/processed/controlled_v1/images/Real/pilot_003180.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003180.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003185,data/processed/controlled_v1/images/Midjourney/pilot_003185.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003185.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003189,data/processed/controlled_v1/images/VQDM/pilot_003189.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003189.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003190,data/processed/controlled_v1/images/Real/pilot_003190.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003190.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003191,data/processed/controlled_v1/images/Wukong/pilot_003191.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003191.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003192,data/processed/controlled_v1/images/Real/pilot_003192.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003192.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003194,data/processed/controlled_v1/images/Real/pilot_003194.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003194.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003196,data/processed/controlled_v1/images/Real/pilot_003196.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003196.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003199,data/processed/controlled_v1/images/Midjourney/pilot_003199.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003199.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003202,data/processed/controlled_v1/images/Real/pilot_003202.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003202.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003203,data/processed/controlled_v1/images/VQDM/pilot_003203.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003203.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003204,data/processed/controlled_v1/images/Real/pilot_003204.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003204.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003205,data/processed/controlled_v1/images/Wukong/pilot_003205.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003205.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003206,data/processed/controlled_v1/images/Real/pilot_003206.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003206.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003212,data/processed/controlled_v1/images/Real/pilot_003212.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003212.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003213,data/processed/controlled_v1/images/Midjourney/pilot_003213.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003213.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003217,data/processed/controlled_v1/images/VQDM/pilot_003217.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003217.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003219,data/processed/controlled_v1/images/Wukong/pilot_003219.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003219.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003226,data/processed/controlled_v1/images/Real/pilot_003226.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003226.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003227,data/processed/controlled_v1/images/Midjourney/pilot_003227.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003227.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003231,data/processed/controlled_v1/images/VQDM/pilot_003231.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003231.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003233,data/processed/controlled_v1/images/Wukong/pilot_003233.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003233.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003240,data/processed/controlled_v1/images/Real/pilot_003240.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003240.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003241,data/processed/controlled_v1/images/Midjourney/pilot_003241.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003241.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003245,data/processed/controlled_v1/images/VQDM/pilot_003245.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003245.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003247,data/processed/controlled_v1/images/Wukong/pilot_003247.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003247.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003250,data/processed/controlled_v1/images/Real/pilot_003250.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003250.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003252,data/processed/controlled_v1/images/Real/pilot_003252.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003252.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003254,data/processed/controlled_v1/images/Real/pilot_003254.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003254.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003255,data/processed/controlled_v1/images/Midjourney/pilot_003255.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003255.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003259,data/processed/controlled_v1/images/VQDM/pilot_003259.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003259.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003261,data/processed/controlled_v1/images/Wukong/pilot_003261.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003261.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003262,data/processed/controlled_v1/images/Real/pilot_003262.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003262.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003264,data/processed/controlled_v1/images/Real/pilot_003264.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003264.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003266,data/processed/controlled_v1/images/Real/pilot_003266.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003266.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003268,data/processed/controlled_v1/images/Real/pilot_003268.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003268.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003269,data/processed/controlled_v1/images/Midjourney/pilot_003269.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003269.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003272,data/processed/controlled_v1/images/Real/pilot_003272.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003272.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003273,data/processed/controlled_v1/images/VQDM/pilot_003273.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003273.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003275,data/processed/controlled_v1/images/Wukong/pilot_003275.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003275.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003276,data/processed/controlled_v1/images/Real/pilot_003276.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003276.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003278,data/processed/controlled_v1/images/Real/pilot_003278.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003278.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003283,data/processed/controlled_v1/images/Midjourney/pilot_003283.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003283.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003284,data/processed/controlled_v1/images/Real/pilot_003284.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003284.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003286,data/processed/controlled_v1/images/Real/pilot_003286.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003286.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003287,data/processed/controlled_v1/images/VQDM/pilot_003287.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003287.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003289,data/processed/controlled_v1/images/Wukong/pilot_003289.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003289.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003296,data/processed/controlled_v1/images/Real/pilot_003296.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003296.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003297,data/processed/controlled_v1/images/Midjourney/pilot_003297.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003297.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003301,data/processed/controlled_v1/images/VQDM/pilot_003301.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003301.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003303,data/processed/controlled_v1/images/Wukong/pilot_003303.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003303.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003310,data/processed/controlled_v1/images/Real/pilot_003310.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003310.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003311,data/processed/controlled_v1/images/Midjourney/pilot_003311.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003311.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003312,data/processed/controlled_v1/images/Real/pilot_003312.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003312.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003314,data/processed/controlled_v1/images/Real/pilot_003314.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003314.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003315,data/processed/controlled_v1/images/VQDM/pilot_003315.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003315.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003317,data/processed/controlled_v1/images/Wukong/pilot_003317.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003317.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003322,data/processed/controlled_v1/images/Real/pilot_003322.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003322.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003324,data/processed/controlled_v1/images/Real/pilot_003324.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003324.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003325,data/processed/controlled_v1/images/Midjourney/pilot_003325.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003325.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003326,data/processed/controlled_v1/images/Real/pilot_003326.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003326.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003329,data/processed/controlled_v1/images/VQDM/pilot_003329.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003329.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003330,data/processed/controlled_v1/images/Real/pilot_003330.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003330.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003331,data/processed/controlled_v1/images/Wukong/pilot_003331.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003331.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003334,data/processed/controlled_v1/images/Real/pilot_003334.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003334.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003339,data/processed/controlled_v1/images/Midjourney/pilot_003339.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003339.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003340,data/processed/controlled_v1/images/Real/pilot_003340.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003340.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003343,data/processed/controlled_v1/images/VQDM/pilot_003343.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003343.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003344,data/processed/controlled_v1/images/Real/pilot_003344.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003344.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003345,data/processed/controlled_v1/images/Wukong/pilot_003345.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003345.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003353,data/processed/controlled_v1/images/Midjourney/pilot_003353.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003353.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003356,data/processed/controlled_v1/images/Real/pilot_003356.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003356.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003357,data/processed/controlled_v1/images/VQDM/pilot_003357.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003357.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003359,data/processed/controlled_v1/images/Wukong/pilot_003359.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003359.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003362,data/processed/controlled_v1/images/Real/pilot_003362.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003362.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003364,data/processed/controlled_v1/images/Real/pilot_003364.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003364.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003366,data/processed/controlled_v1/images/Real/pilot_003366.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003366.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003367,data/processed/controlled_v1/images/Midjourney/pilot_003367.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003367.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003368,data/processed/controlled_v1/images/Real/pilot_003368.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003368.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003370,data/processed/controlled_v1/images/Real/pilot_003370.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003370.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003371,data/processed/controlled_v1/images/VQDM/pilot_003371.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003371.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003373,data/processed/controlled_v1/images/Wukong/pilot_003373.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003373.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003374,data/processed/controlled_v1/images/Real/pilot_003374.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003374.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003380,data/processed/controlled_v1/images/Real/pilot_003380.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003380.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003381,data/processed/controlled_v1/images/Midjourney/pilot_003381.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003381.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003384,data/processed/controlled_v1/images/Real/pilot_003384.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003384.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003385,data/processed/controlled_v1/images/VQDM/pilot_003385.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003385.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003386,data/processed/controlled_v1/images/Real/pilot_003386.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003386.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003387,data/processed/controlled_v1/images/Wukong/pilot_003387.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003387.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003390,data/processed/controlled_v1/images/Real/pilot_003390.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003390.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003395,data/processed/controlled_v1/images/Midjourney/pilot_003395.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003395.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003396,data/processed/controlled_v1/images/Real/pilot_003396.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003396.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003399,data/processed/controlled_v1/images/VQDM/pilot_003399.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003399.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003400,data/processed/controlled_v1/images/Real/pilot_003400.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003400.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003401,data/processed/controlled_v1/images/Wukong/pilot_003401.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003401.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003404,data/processed/controlled_v1/images/Real/pilot_003404.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003404.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003406,data/processed/controlled_v1/images/Real/pilot_003406.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003406.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003408,data/processed/controlled_v1/images/Real/pilot_003408.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003408.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003409,data/processed/controlled_v1/images/Midjourney/pilot_003409.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003409.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003410,data/processed/controlled_v1/images/Real/pilot_003410.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003410.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003413,data/processed/controlled_v1/images/VQDM/pilot_003413.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003413.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003414,data/processed/controlled_v1/images/Real/pilot_003414.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003414.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003415,data/processed/controlled_v1/images/Wukong/pilot_003415.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003415.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003416,data/processed/controlled_v1/images/Real/pilot_003416.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003416.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_003418,data/processed/controlled_v1/images/Real/pilot_003418.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_003418.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
