image_id,original_filename,raw_path,processed_path,label,generator,split,random_seed,split_protocol
pilot_001563,053_sdv5_00117.png,data/raw/tiny-genimage/images/SD15/053_sdv5_00117.png,data/processed/controlled_v1/images/SD15/pilot_001563.jpg,1,SD15,train,42,generator_protocol_v1
pilot_001564,n01697457_20139.JPEG,data/raw/tiny-genimage/images/Real/n01697457_20139.JPEG,data/processed/controlled_v1/images/Real/pilot_001564.jpg,0,Real,train,42,generator_protocol_v1
pilot_001565,VQDM_1000_200_00_069_vqdm_00051.png,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_069_vqdm_00051.png,data/processed/controlled_v1/images/VQDM/pilot_001565.jpg,1,VQDM,unseen_test,42,generator_protocol_v1
pilot_001566,n01739381_2082.JPEG,data/raw/tiny-genimage/images/Real/n01739381_2082.JPEG,data/processed/controlled_v1/images/Real/pilot_001566.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001567,149_wukong_image58.png,data/raw/tiny-genimage/images/Wukong/149_wukong_image58.png,data/processed/controlled_v1/images/Wukong/pilot_001567.jpg,1,Wukong,unseen_test,42,generator_protocol_v1
pilot_001568,n01729977_4621.JPEG,data/raw/tiny-genimage/images/Real/n01729977_4621.JPEG,data/processed/controlled_v1/images/Real/pilot_001568.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001569,146_adm_4.PNG,data/raw/tiny-genimage/images/ADM/146_adm_4.PNG,data/processed/controlled_v1/images/ADM/pilot_001569.jpg,1,ADM,train,42,generator_protocol_v1
pilot_001570,n01734418_44.JPEG,data/raw/tiny-genimage/images/Real/n01734418_44.JPEG,data/processed/controlled_v1/images/Real/pilot_001570.jpg,0,Real,train,42,generator_protocol_v1
pilot_001571,061_biggan_00044.png,data/raw/tiny-genimage/images/BigGAN/061_biggan_00044.png,data/processed/controlled_v1/images/BigGAN/pilot_001571.jpg,1,BigGAN,train,42,generator_protocol_v1
pilot_001572,n01753488_14365.JPEG,data/raw/tiny-genimage/images/Real/n01753488_14365.JPEG,data/processed/controlled_v1/images/Real/pilot_001572.jpg,0,Real,known_test,42,generator_protocol_v1
pilot_001573,GLIDE_1000_200_00_061_glide_00024.png,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_061_glide_00024.png,data/processed/controlled_v1/images/GLIDE/pilot_001573.jpg,1,GLIDE,train,42,generator_protocol_v1
pilot_001574,n01729977_10598.JPEG,data/raw/tiny-genimage/images/Real/n01729977_10598.JPEG,data/processed/controlled_v1/images/Real/pilot_001574.jpg,0,Real,train,42,generator_protocol_v1
pilot_001575,146_midjourney_175.png,data/raw/tiny-genimage/images/Midjourney/146_midjourney_175.png,data/processed/controlled_v1/images/Midjourney/pilot_001575.jpg,1,Midjourney,unseen_test,42,generator_protocol_v1
pilot_001576,n01704323_6705.JPEG,data/raw/tiny-genimage/images/Real/n01704323_6705.JPEG,data/processed/controlled_v1/images/Real/pilot_001576.jpg,0,Real,train,42,generator_protocol_v1
pilot_001577,054_sdv5_00002.png,data/raw/tiny-genimage/images/SD15/054_sdv5_00002.png,data/processed/controlled_v1/images/SD15/pilot_001577.jpg,1,SD15,train,42,generator_protocol_v1
pilot_001578,n01698640_13530.JPEG,data/raw/tiny-genimage/images/Real/n01698640_13530.JPEG,data/processed/controlled_v1/images/Real/pilot_001578.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001579,VQDM_1000_200_00_069_vqdm_00098.png,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_069_vqdm_00098.png,data/processed/controlled_v1/images/VQDM/pilot_001579.jpg,1,VQDM,unseen_test,42,generator_protocol_v1
pilot_001580,n01739381_3504.JPEG,data/raw/tiny-genimage/images/Real/n01739381_3504.JPEG,data/processed/controlled_v1/images/Real/pilot_001580.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001581,14_wukong_image115.png,data/raw/tiny-genimage/images/Wukong/14_wukong_image115.png,data/processed/controlled_v1/images/Wukong/pilot_001581.jpg,1,Wukong,unseen_test,42,generator_protocol_v1
pilot_001582,n01729977_5232.JPEG,data/raw/tiny-genimage/images/Real/n01729977_5232.JPEG,data/processed/controlled_v1/images/Real/pilot_001582.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001583,148_adm_142.PNG,data/raw/tiny-genimage/images/ADM/148_adm_142.PNG,data/processed/controlled_v1/images/ADM/pilot_001583.jpg,1,ADM,train,42,generator_protocol_v1
pilot_001584,n01734418_7010.JPEG,data/raw/tiny-genimage/images/Real/n01734418_7010.JPEG,data/processed/controlled_v1/images/Real/pilot_001584.jpg,0,Real,train,42,generator_protocol_v1
pilot_001585,061_biggan_00082.png,data/raw/tiny-genimage/images/BigGAN/061_biggan_00082.png,data/processed/controlled_v1/images/BigGAN/pilot_001585.jpg,1,BigGAN,train,42,generator_protocol_v1
pilot_001586,n01755581_24910.JPEG,data/raw/tiny-genimage/images/Real/n01755581_24910.JPEG,data/processed/controlled_v1/images/Real/pilot_001586.jpg,0,Real,known_test,42,generator_protocol_v1
pilot_001587,GLIDE_1000_200_00_061_glide_00040.png,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_061_glide_00040.png,data/processed/controlled_v1/images/GLIDE/pilot_001587.jpg,1,GLIDE,train,42,generator_protocol_v1
pilot_001588,n01729977_15465.JPEG,data/raw/tiny-genimage/images/Real/n01729977_15465.JPEG,data/processed/controlled_v1/images/Real/pilot_001588.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001589,146_midjourney_53.png,data/raw/tiny-genimage/images/Midjourney/146_midjourney_53.png,data/processed/controlled_v1/images/Midjourney/pilot_001589.jpg,1,Midjourney,unseen_test,42,generator_protocol_v1
pilot_001590,n01728572_16588.JPEG,data/raw/tiny-genimage/images/Real/n01728572_16588.JPEG,data/processed/controlled_v1/images/Real/pilot_001590.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001591,054_sdv5_00016.png,data/raw/tiny-genimage/images/SD15/054_sdv5_00016.png,data/processed/controlled_v1/images/SD15/pilot_001591.jpg,1,SD15,train,42,generator_protocol_v1
pilot_001592,n01698640_24548.JPEG,data/raw/tiny-genimage/images/Real/n01698640_24548.JPEG,data/processed/controlled_v1/images/Real/pilot_001592.jpg,0,Real,known_test,42,generator_protocol_v1
pilot_001593,VQDM_1000_200_00_069_vqdm_00159.png,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_069_vqdm_00159.png,data/processed/controlled_v1/images/VQDM/pilot_001593.jpg,1,VQDM,unseen_test,42,generator_protocol_v1
pilot_001594,n01739381_5155.JPEG,data/raw/tiny-genimage/images/Real/n01739381_5155.JPEG,data/processed/controlled_v1/images/Real/pilot_001594.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001595,14_wukong_image169.png,data/raw/tiny-genimage/images/Wukong/14_wukong_image169.png,data/processed/controlled_v1/images/Wukong/pilot_001595.jpg,1,Wukong,unseen_test,42,generator_protocol_v1
pilot_001596,n01734418_11602.JPEG,data/raw/tiny-genimage/images/Real/n01734418_11602.JPEG,data/processed/controlled_v1/images/Real/pilot_001596.jpg,0,Real,validation,42,generator_protocol_v1
pilot_001597,148_adm_16.PNG,data/raw/tiny-genimage/images/ADM/148_adm_16.PNG,data/processed/controlled_v1/images/ADM/pilot_001597.jpg,1,ADM,train,42,generator_protocol_v1
pilot_001598,n01735189_12359.JPEG,data/raw/tiny-genimage/images/Real/n01735189_12359.JPEG,data/processed/controlled_v1/images/Real/pilot_001598.jpg,0,Real,validation,42,generator_protocol_v1
pilot_001599,061_biggan_00108.png,data/raw/tiny-genimage/images/BigGAN/061_biggan_00108.png,data/processed/controlled_v1/images/BigGAN/pilot_001599.jpg,1,BigGAN,train,42,generator_protocol_v1
pilot_001600,n01755581_7696.JPEG,data/raw/tiny-genimage/images/Real/n01755581_7696.JPEG,data/processed/controlled_v1/images/Real/pilot_001600.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001601,GLIDE_1000_200_00_062_glide_00152.png,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_062_glide_00152.png,data/processed/controlled_v1/images/GLIDE/pilot_001601.jpg,1,GLIDE,train,42,generator_protocol_v1
pilot_001602,n01734418_5683.JPEG,data/raw/tiny-genimage/images/Real/n01734418_5683.JPEG,data/processed/controlled_v1/images/Real/pilot_001602.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001603,146_midjourney_89.png,data/raw/tiny-genimage/images/Midjourney/146_midjourney_89.png,data/processed/controlled_v1/images/Midjourney/pilot_001603.jpg,1,Midjourney,unseen_test,42,generator_protocol_v1
pilot_001604,n01728572_24289.JPEG,data/raw/tiny-genimage/images/Real/n01728572_24289.JPEG,data/processed/controlled_v1/images/Real/pilot_001604.jpg,0,Real,train,42,generator_protocol_v1
pilot_001605,054_sdv5_00036.png,data/raw/tiny-genimage/images/SD15/054_sdv5_00036.png,data/processed/controlled_v1/images/SD15/pilot_001605.jpg,1,SD15,train,42,generator_protocol_v1
pilot_001606,n01698640_4876.JPEG,data/raw/tiny-genimage/images/Real/n01698640_4876.JPEG,data/processed/controlled_v1/images/Real/pilot_001606.jpg,0,Real,known_test,42,generator_protocol_v1
pilot_001607,VQDM_1000_200_00_071_vqdm_00073.png,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_071_vqdm_00073.png,data/processed/controlled_v1/images/VQDM/pilot_001607.jpg,1,VQDM,unseen_test,42,generator_protocol_v1
pilot_001608,n01739381_567.JPEG,data/raw/tiny-genimage/images/Real/n01739381_567.JPEG,data/processed/controlled_v1/images/Real/pilot_001608.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001609,14_wukong_image191.png,data/raw/tiny-genimage/images/Wukong/14_wukong_image191.png,data/processed/controlled_v1/images/Wukong/pilot_001609.jpg,1,Wukong,unseen_test,42,generator_protocol_v1
pilot_001610,n01734418_4161.JPEG,data/raw/tiny-genimage/images/Real/n01734418_4161.JPEG,data/processed/controlled_v1/images/Real/pilot_001610.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001611,14_adm_117.PNG,data/raw/tiny-genimage/images/ADM/14_adm_117.PNG,data/processed/controlled_v1/images/ADM/pilot_001611.jpg,1,ADM,train,42,generator_protocol_v1
pilot_001612,n01735189_4121.JPEG,data/raw/tiny-genimage/images/Real/n01735189_4121.JPEG,data/processed/controlled_v1/images/Real/pilot_001612.jpg,0,Real,train,42,generator_protocol_v1
pilot_001613,061_biggan_00117.png,data/raw/tiny-genimage/images/BigGAN/061_biggan_00117.png,data/processed/controlled_v1/images/BigGAN/pilot_001613.jpg,1,BigGAN,train,42,generator_protocol_v1
pilot_001614,n01756291_18184.JPEG,data/raw/tiny-genimage/images/Real/n01756291_18184.JPEG,data/processed/controlled_v1/images/Real/pilot_001614.jpg,0,Real,train,42,generator_protocol_v1
pilot_001615,GLIDE_1000_200_00_063_glide_00053.png,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_063_glide_00053.png,data/processed/controlled_v1/images/GLIDE/pilot_001615.jpg,1,GLIDE,train,42,generator_protocol_v1
pilot_001616,n01735189_4027.JPEG,data/raw/tiny-genimage/images/Real/n01735189_4027.JPEG,data/processed/controlled_v1/images/Real/pilot_001616.jpg,0,Real,train,42,generator_protocol_v1
pilot_001617,147_midjourney_152.png,data/raw/tiny-genimage/images/Midjourney/147_midjourney_152.png,data/processed/controlled_v1/images/Midjourney/pilot_001617.jpg,1,Midjourney,unseen_test,42,generator_protocol_v1
pilot_001618,n01728572_2681.JPEG,data/raw/tiny-genimage/images/Real/n01728572_2681.JPEG,data/processed/controlled_v1/images/Real/pilot_001618.jpg,0,Real,train,42,generator_protocol_v1
pilot_001619,054_sdv5_00183.png,data/raw/tiny-genimage/images/SD15/054_sdv5_00183.png,data/processed/controlled_v1/images/SD15/pilot_001619.jpg,1,SD15,train,42,generator_protocol_v1
pilot_001620,n01698640_8742.JPEG,data/raw/tiny-genimage/images/Real/n01698640_8742.JPEG,data/processed/controlled_v1/images/Real/pilot_001620.jpg,0,Real,validation,42,generator_protocol_v1
pilot_001621,VQDM_1000_200_00_071_vqdm_00098.png,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_071_vqdm_00098.png,data/processed/controlled_v1/images/VQDM/pilot_001621.jpg,1,VQDM,unseen_test,42,generator_protocol_v1
pilot_001622,n01739381_7833.JPEG,data/raw/tiny-genimage/images/Real/n01739381_7833.JPEG,data/processed/controlled_v1/images/Real/pilot_001622.jpg,0,Real,known_test,42,generator_protocol_v1
pilot_001623,14_wukong_image76.png,data/raw/tiny-genimage/images/Wukong/14_wukong_image76.png,data/processed/controlled_v1/images/Wukong/pilot_001623.jpg,1,Wukong,unseen_test,42,generator_protocol_v1
pilot_001624,n01735189_21097.JPEG,data/raw/tiny-genimage/images/Real/n01735189_21097.JPEG,data/processed/controlled_v1/images/Real/pilot_001624.jpg,0,Real,validation,42,generator_protocol_v1
pilot_001625,14_adm_121.PNG,data/raw/tiny-genimage/images/ADM/14_adm_121.PNG,data/processed/controlled_v1/images/ADM/pilot_001625.jpg,1,ADM,train,42,generator_protocol_v1
pilot_001626,n01735189_4490.JPEG,data/raw/tiny-genimage/images/Real/n01735189_4490.JPEG,data/processed/controlled_v1/images/Real/pilot_001626.jpg,0,Real,validation,42,generator_protocol_v1
pilot_001627,062_biggan_00139.png,data/raw/tiny-genimage/images/BigGAN/062_biggan_00139.png,data/processed/controlled_v1/images/BigGAN/pilot_001627.jpg,1,BigGAN,train,42,generator_protocol_v1
pilot_001628,n01768244_1387.JPEG,data/raw/tiny-genimage/images/Real/n01768244_1387.JPEG,data/processed/controlled_v1/images/Real/pilot_001628.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001629,GLIDE_1000_200_00_063_glide_00186.png,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_063_glide_00186.png,data/processed/controlled_v1/images/GLIDE/pilot_001629.jpg,1,GLIDE,train,42,generator_protocol_v1
pilot_001630,n01737021_10287.JPEG,data/raw/tiny-genimage/images/Real/n01737021_10287.JPEG,data/processed/controlled_v1/images/Real/pilot_001630.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001631,148_midjourney_126.png,data/raw/tiny-genimage/images/Midjourney/148_midjourney_126.png,data/processed/controlled_v1/images/Midjourney/pilot_001631.jpg,1,Midjourney,unseen_test,42,generator_protocol_v1
pilot_001632,n01728572_2727.JPEG,data/raw/tiny-genimage/images/Real/n01728572_2727.JPEG,data/processed/controlled_v1/images/Real/pilot_001632.jpg,0,Real,known_test,42,generator_protocol_v1
pilot_001633,055_sdv5_00089.png,data/raw/tiny-genimage/images/SD15/055_sdv5_00089.png,data/processed/controlled_v1/images/SD15/pilot_001633.jpg,1,SD15,train,42,generator_protocol_v1
pilot_001634,n01704323_14000.JPEG,data/raw/tiny-genimage/images/Real/n01704323_14000.JPEG,data/processed/controlled_v1/images/Real/pilot_001634.jpg,0,Real,train,42,generator_protocol_v1
pilot_001635,VQDM_1000_200_00_073_vqdm_00173.png,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_073_vqdm_00173.png,data/processed/controlled_v1/images/VQDM/pilot_001635.jpg,1,VQDM,unseen_test,42,generator_protocol_v1
pilot_001636,n01742172_13225.JPEG,data/raw/tiny-genimage/images/Real/n01742172_13225.JPEG,data/processed/controlled_v1/images/Real/pilot_001636.jpg,0,Real,validation,42,generator_protocol_v1
pilot_001637,14_wukong_image93.png,data/raw/tiny-genimage/images/Wukong/14_wukong_image93.png,data/processed/controlled_v1/images/Wukong/pilot_001637.jpg,1,Wukong,unseen_test,42,generator_protocol_v1
pilot_001638,n01737021_1377.JPEG,data/raw/tiny-genimage/images/Real/n01737021_1377.JPEG,data/processed/controlled_v1/images/Real/pilot_001638.jpg,0,Real,train,42,generator_protocol_v1
pilot_001639,14_adm_139.PNG,data/raw/tiny-genimage/images/ADM/14_adm_139.PNG,data/processed/controlled_v1/images/ADM/pilot_001639.jpg,1,ADM,train,42,generator_protocol_v1
pilot_001640,n01737021_13081.JPEG,data/raw/tiny-genimage/images/Real/n01737021_13081.JPEG,data/processed/controlled_v1/images/Real/pilot_001640.jpg,0,Real,validation,42,generator_protocol_v1
pilot_001641,063_biggan_00104.png,data/raw/tiny-genimage/images/BigGAN/063_biggan_00104.png,data/processed/controlled_v1/images/BigGAN/pilot_001641.jpg,1,BigGAN,train,42,generator_protocol_v1
pilot_001642,n01770081_1935.JPEG,data/raw/tiny-genimage/images/Real/n01770081_1935.JPEG,data/processed/controlled_v1/images/Real/pilot_001642.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001643,GLIDE_1000_200_00_064_glide_00030.png,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_064_glide_00030.png,data/processed/controlled_v1/images/GLIDE/pilot_001643.jpg,1,GLIDE,train,42,generator_protocol_v1
pilot_001644,n01737021_7146.JPEG,data/raw/tiny-genimage/images/Real/n01737021_7146.JPEG,data/processed/controlled_v1/images/Real/pilot_001644.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001645,148_midjourney_135.png,data/raw/tiny-genimage/images/Midjourney/148_midjourney_135.png,data/processed/controlled_v1/images/Midjourney/pilot_001645.jpg,1,Midjourney,unseen_test,42,generator_protocol_v1
pilot_001646,n01728572_3512.JPEG,data/raw/tiny-genimage/images/Real/n01728572_3512.JPEG,data/processed/controlled_v1/images/Real/pilot_001646.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001647,056_sdv5_00085.png,data/raw/tiny-genimage/images/SD15/056_sdv5_00085.png,data/processed/controlled_v1/images/SD15/pilot_001647.jpg,1,SD15,train,42,generator_protocol_v1
pilot_001648,n01704323_1878.JPEG,data/raw/tiny-genimage/images/Real/n01704323_1878.JPEG,data/processed/controlled_v1/images/Real/pilot_001648.jpg,0,Real,train,42,generator_protocol_v1
pilot_001649,VQDM_1000_200_00_074_vqdm_00042.png,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_074_vqdm_00042.png,data/processed/controlled_v1/images/VQDM/pilot_001649.jpg,1,VQDM,unseen_test,42,generator_protocol_v1
pilot_001650,n01742172_2606.JPEG,data/raw/tiny-genimage/images/Real/n01742172_2606.JPEG,data/processed/controlled_v1/images/Real/pilot_001650.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001651,150_wukong_image39.png,data/raw/tiny-genimage/images/Wukong/150_wukong_image39.png,data/processed/controlled_v1/images/Wukong/pilot_001651.jpg,1,Wukong,unseen_test,42,generator_protocol_v1
pilot_001652,n01737021_13772.JPEG,data/raw/tiny-genimage/images/Real/n01737021_13772.JPEG,data/processed/controlled_v1/images/Real/pilot_001652.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001653,151_adm_138.PNG,data/raw/tiny-genimage/images/ADM/151_adm_138.PNG,data/processed/controlled_v1/images/ADM/pilot_001653.jpg,1,ADM,train,42,generator_protocol_v1
pilot_001654,n01737021_6101.JPEG,data/raw/tiny-genimage/images/Real/n01737021_6101.JPEG,data/processed/controlled_v1/images/Real/pilot_001654.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001655,064_biggan_00047.png,data/raw/tiny-genimage/images/BigGAN/064_biggan_00047.png,data/processed/controlled_v1/images/BigGAN/pilot_001655.jpg,1,BigGAN,train,42,generator_protocol_v1
pilot_001656,n01770393_23080.JPEG,data/raw/tiny-genimage/images/Real/n01770393_23080.JPEG,data/processed/controlled_v1/images/Real/pilot_001656.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001657,GLIDE_1000_200_00_064_glide_00161.png,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_064_glide_00161.png,data/processed/controlled_v1/images/GLIDE/pilot_001657.jpg,1,GLIDE,train,42,generator_protocol_v1
pilot_001658,n01739381_4636.JPEG,data/raw/tiny-genimage/images/Real/n01739381_4636.JPEG,data/processed/controlled_v1/images/Real/pilot_001658.jpg,0,Real,train,42,generator_protocol_v1
pilot_001659,148_midjourney_63.png,data/raw/tiny-genimage/images/Midjourney/148_midjourney_63.png,data/processed/controlled_v1/images/Midjourney/pilot_001659.jpg,1,Midjourney,unseen_test,42,generator_protocol_v1
pilot_001660,n01728572_3855.JPEG,data/raw/tiny-genimage/images/Real/n01728572_3855.JPEG,data/processed/controlled_v1/images/Real/pilot_001660.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001661,057_sdv5_00028.png,data/raw/tiny-genimage/images/SD15/057_sdv5_00028.png,data/processed/controlled_v1/images/SD15/pilot_001661.jpg,1,SD15,train,42,generator_protocol_v1
pilot_001662,n01704323_9812.JPEG,data/raw/tiny-genimage/images/Real/n01704323_9812.JPEG,data/processed/controlled_v1/images/Real/pilot_001662.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001663,VQDM_1000_200_00_074_vqdm_00072.png,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_074_vqdm_00072.png,data/processed/controlled_v1/images/VQDM/pilot_001663.jpg,1,VQDM,unseen_test,42,generator_protocol_v1
pilot_001664,n01744401_2315.JPEG,data/raw/tiny-genimage/images/Real/n01744401_2315.JPEG,data/processed/controlled_v1/images/Real/pilot_001664.jpg,0,Real,train,42,generator_protocol_v1
pilot_001665,150_wukong_image53.png,data/raw/tiny-genimage/images/Wukong/150_wukong_image53.png,data/processed/controlled_v1/images/Wukong/pilot_001665.jpg,1,Wukong,unseen_test,42,generator_protocol_v1
pilot_001666,n01737021_332.JPEG,data/raw/tiny-genimage/images/Real/n01737021_332.JPEG,data/processed/controlled_v1/images/Real/pilot_001666.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001667,151_adm_172.PNG,data/raw/tiny-genimage/images/ADM/151_adm_172.PNG,data/processed/controlled_v1/images/ADM/pilot_001667.jpg,1,ADM,train,42,generator_protocol_v1
pilot_001668,n01737021_9498.JPEG,data/raw/tiny-genimage/images/Real/n01737021_9498.JPEG,data/processed/controlled_v1/images/Real/pilot_001668.jpg,0,Real,train,42,generator_protocol_v1
pilot_001669,064_biggan_00097.png,data/raw/tiny-genimage/images/BigGAN/064_biggan_00097.png,data/processed/controlled_v1/images/BigGAN/pilot_001669.jpg,1,BigGAN,train,42,generator_protocol_v1
pilot_001670,n01770393_23345.JPEG,data/raw/tiny-genimage/images/Real/n01770393_23345.JPEG,data/processed/controlled_v1/images/Real/pilot_001670.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001671,GLIDE_1000_200_00_065_glide_00050.png,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_065_glide_00050.png,data/processed/controlled_v1/images/GLIDE/pilot_001671.jpg,1,GLIDE,train,42,generator_protocol_v1
pilot_001672,n01739381_4773.JPEG,data/raw/tiny-genimage/images/Real/n01739381_4773.JPEG,data/processed/controlled_v1/images/Real/pilot_001672.jpg,0,Real,train,42,generator_protocol_v1
pilot_001673,149_midjourney_2.png,data/raw/tiny-genimage/images/Midjourney/149_midjourney_2.png,data/processed/controlled_v1/images/Midjourney/pilot_001673.jpg,1,Midjourney,unseen_test,42,generator_protocol_v1
pilot_001674,n01728920_2158.JPEG,data/raw/tiny-genimage/images/Real/n01728920_2158.JPEG,data/processed/controlled_v1/images/Real/pilot_001674.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001675,057_sdv5_00123.png,data/raw/tiny-genimage/images/SD15/057_sdv5_00123.png,data/processed/controlled_v1/images/SD15/pilot_001675.jpg,1,SD15,train,42,generator_protocol_v1
pilot_001676,n01728572_3290.JPEG,data/raw/tiny-genimage/images/Real/n01728572_3290.JPEG,data/processed/controlled_v1/images/Real/pilot_001676.jpg,0,Real,validation,42,generator_protocol_v1
pilot_001677,VQDM_1000_200_00_074_vqdm_00093.png,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_074_vqdm_00093.png,data/processed/controlled_v1/images/VQDM/pilot_001677.jpg,1,VQDM,unseen_test,42,generator_protocol_v1
pilot_001678,n01744401_37947.JPEG,data/raw/tiny-genimage/images/Real/n01744401_37947.JPEG,data/processed/controlled_v1/images/Real/pilot_001678.jpg,0,Real,known_test,42,generator_protocol_v1
pilot_001679,151_wukong_image50.png,data/raw/tiny-genimage/images/Wukong/151_wukong_image50.png,data/processed/controlled_v1/images/Wukong/pilot_001679.jpg,1,Wukong,unseen_test,42,generator_protocol_v1
pilot_001680,n01740131_10660.JPEG,data/raw/tiny-genimage/images/Real/n01740131_10660.JPEG,data/processed/controlled_v1/images/Real/pilot_001680.jpg,0,Real,unseen_test,42,generator_protocol_v1
pilot_001681,151_adm_23.PNG,data/raw/tiny-genimage/images/ADM/151_adm_23.PNG,data/processed/controlled_v1/images/ADM/pilot_001681.jpg,1,ADM,train,42,generator_protocol_v1
pilot_001682,n01740131_14673.JPEG,data/raw/tiny-genimage/images/Real/n01740131_14673.JPEG,data/processed/controlled_v1/images/Real/pilot_001682.jpg,0,Real,validation,42,generator_protocol_v1
pilot_001683,065_biggan_00149.png,data/raw/tiny-genimage/images/BigGAN/065_biggan_00149.png,data/processed/controlled_v1/images/BigGAN/pilot_001683.jpg,1,BigGAN,train,42,generator_protocol_v1
pilot_001684,n01770393_5976.JPEG,data/raw/tiny-genimage/images/Real/n01770393_5976.JPEG,data/processed/controlled_v1/images/Real/pilot_001684.jpg,0,Real,known_test,42,generator_protocol_v1
pilot_001685,GLIDE_1000_200_00_065_glide_00157.png,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_065_glide_00157.png,data/processed/controlled_v1/images/GLIDE/pilot_001685.jpg,1,GLIDE,train,42,generator_protocol_v1
pilot_001686,n01739381_8039.JPEG,data/raw/tiny-genimage/images/Real/n01739381_8039.JPEG,data/processed/controlled_v1/images/Real/pilot_001686.jpg,0,Real,validation,42,generator_protocol_v1
pilot_001687,14_midjourney_176.png,data/raw/tiny-genimage/images/Midjourney/14_midjourney_176.png,data/processed/controlled_v1/images/Midjourney/pilot_001687.jpg,1,Midjourney,unseen_test,42,generator_protocol_v1
pilot_001688,n01728920_9452.JPEG,data/raw/tiny-genimage/images/Real/n01728920_9452.JPEG,data/processed/controlled_v1/images/Real/pilot_001688.jpg,0,Real,known_test,42,generator_protocol_v1
pilot_001689,058_sdv5_00028.png,data/raw/tiny-genimage/images/SD15/058_sdv5_00028.png,data/processed/controlled_v1/images/SD15/pilot_001689.jpg,1,SD15,train,42,generator_protocol_v1
pilot_001690,n01728920_3210.JPEG,data/raw/tiny-genimage/images/Real/n01728920_3210.JPEG,data/processed/controlled_v1/images/Real/pilot_001690.jpg,0,Real,train,42,generator_protocol_v1
pilot_001691,VQDM_1000_200_00_074_vqdm_00129.png,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_074_vqdm_00129.png,data/processed/controlled_v1/images/VQDM/pilot_001691.jpg,1,VQDM,unseen_test,42,generator_protocol_v1
pilot_001692,n01748264_13911.JPEG,data/raw/tiny-genimage/images/Real/n01748264_13911.JPEG,data/processed/controlled_v1/images/Real/pilot_001692.jpg,0,Real,known_test,42,generator_protocol_v1
pilot_001693,152_wukong_image161.png,data/raw/tiny-genimage/images/Wukong/152_wukong_image161.png,data/processed/controlled_v1/images/Wukong/pilot_001693.jpg,1,Wukong,unseen_test,42,generator_protocol_v1
pilot_001694,n01740131_10886.JPEG,data/raw/tiny-genimage/images/Real/n01740131_10886.JPEG,data/processed/controlled_v1/images/Real/pilot_001694.jpg,0,Real,known_test,42,generator_protocol_v1
pilot_001695,151_adm_43.PNG,data/raw/tiny-genimage/images/ADM/151_adm_43.PNG,data/processed/controlled_v1/images/ADM/pilot_001695.jpg,1,ADM,known_test,42,generator_protocol_v1
