image_id,raw_path,processed_path,label,generator,original_filename,original_format,original_width,original_height,original_aspect_ratio,original_mode,processed_format,processed_width,processed_height,processed_mode,processing_version,raw_sha256,processed_sha256,processing_failed,failure_reason
pilot_002359,data/raw/tiny-genimage/images/Midjourney/166_midjourney_42.png,data/processed/controlled_v1/images/Midjourney/pilot_002359.jpg,1,Midjourney,166_midjourney_42.png,PNG,1024,1024,1.0,RGB,JPEG,224,224,RGB,controlled_v1,a496badb8d0ddde52d284356fb4f51f8b5636b9c994b5eb0b5c7db1cfdd4bdba,7a0d26bb04fab0f9422a970f2c2ca76563f5fcc6359d24671170acda5eadcea7,False,
pilot_002360,data/raw/tiny-genimage/images/Real/n01774384_15799.JPEG,data/processed/controlled_v1/images/Real/pilot_002360.jpg,0,Real,n01774384_15799.JPEG,JPEG,500,311,1.607717,RGB,JPEG,224,224,RGB,controlled_v1,ba5e1ad9981f029bf412b3399bc2e7fecd69c5f7a4309e28fcbd22971ba9079c,0d8902725c343956d2679cb40a7b8363a66831c17617a89536e4edd0f46861a2,False,
pilot_002361,data/raw/tiny-genimage/images/SD15/080_sdv5_00150.png,data/processed/controlled_v1/images/SD15/pilot_002361.jpg,1,SD15,080_sdv5_00150.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,3312428e52cb9eba6c18366fdef2b4108635f858eac8df8e57a8a47d3aadb8b0,478209841f9852cc95caed8f93be55321aec3e07d9b25c9460426ab6c2fa8c3c,False,
pilot_002362,data/raw/tiny-genimage/images/Real/n01774750_3808.JPEG,data/processed/controlled_v1/images/Real/pilot_002362.jpg,0,Real,n01774750_3808.JPEG,JPEG,600,450,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,f7bb097e6653f2831dfd4f9fa6ef378a2e7b211c9954da6eef617016da72c831,e790a66077228705a34e6ed40e0dee8c59549b989833563c6addefd20421113c,False,
pilot_002363,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_096_vqdm_00159.png,data/processed/controlled_v1/images/VQDM/pilot_002363.jpg,1,VQDM,VQDM_1000_200_00_096_vqdm_00159.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,f952d6d00552b3398492ea33500b768ecb020909e528adcf29b2d1b94809b215,f867a6315e50c20c592480e76f3876d1cd68203939fe90ec8d560d83ed853969,False,
pilot_002364,data/raw/tiny-genimage/images/Real/n01806567_9296.JPEG,data/processed/controlled_v1/images/Real/pilot_002364.jpg,0,Real,n01806567_9296.JPEG,JPEG,500,333,1.501502,RGB,JPEG,224,224,RGB,controlled_v1,8f8bb43a9baa8c4f9ab03fdf1c2980219217ee2261b9dfb6171bc0176d778854,3cadda04a98e6c2638c41170c4052e6d6587d555c428f9cb1cfc8fab6d32382e,False,
pilot_002365,data/raw/tiny-genimage/images/Wukong/171_wukong_image162.png,data/processed/controlled_v1/images/Wukong/pilot_002365.jpg,1,Wukong,171_wukong_image162.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,e76017093a33aaab17d9dac5e932cf78d9975400eb6b4cd0cbeb79bb1c42846b,0eedccfc396adbfdff54ff23e8920ee96e5ab37c3b6875db9277c430d53add28,False,
pilot_002366,data/raw/tiny-genimage/images/Real/n01796340_8536.JPEG,data/processed/controlled_v1/images/Real/pilot_002366.jpg,0,Real,n01796340_8536.JPEG,JPEG,928,696,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,c9a655630cee567e7ad3ad8cb961b471caac645652017358bf0a2722f1525081,6018d2d7cdb475181444f2cfb4daa86f42a55b7e64cac688c78ff97371803c66,False,
pilot_002367,data/raw/tiny-genimage/images/ADM/174_adm_93.PNG,data/processed/controlled_v1/images/ADM/pilot_002367.jpg,1,ADM,174_adm_93.PNG,PNG,256,256,1.0,RGBA,JPEG,224,224,RGB,controlled_v1,69b02872016e37ded3698acb850884fea6c1aa4292433cc79e711bcc65ac4719,1500415fba1e7b0b7192d967f1c3cce2f6c395e9f166e2e3bdf45a817a1bc0e6,False,
pilot_002368,data/raw/tiny-genimage/images/Real/n01795545_8689.JPEG,data/processed/controlled_v1/images/Real/pilot_002368.jpg,0,Real,n01795545_8689.JPEG,JPEG,600,400,1.5,RGB,JPEG,224,224,RGB,controlled_v1,f452ff4a3c069a8af6662bf4a2a30ab97df23e298128ad4d1cf057b7aa2a46e3,b866efbff12e97838cedffc23766f8fd9e77a5eabaf4eb9a64227f30b5fd57f4,False,
pilot_002369,data/raw/tiny-genimage/images/BigGAN/088_biggan_00006.png,data/processed/controlled_v1/images/BigGAN/pilot_002369.jpg,1,BigGAN,088_biggan_00006.png,PNG,128,128,1.0,RGB,JPEG,224,224,RGB,controlled_v1,d629c6cf335fbc36baa8ef19e7c308a37415b8c2ab295be0c5fe313be9f0eea4,af4c6c18c52379a42e3676bec427fd134be885806f7761d6dfe6f85489b8271e,False,
pilot_002370,data/raw/tiny-genimage/images/Real/n01855672_8817.JPEG,data/processed/controlled_v1/images/Real/pilot_002370.jpg,0,Real,n01855672_8817.JPEG,JPEG,500,491,1.01833,RGB,JPEG,224,224,RGB,controlled_v1,d909834977fb33ff45d899e4523ae73b3817e81712a046e4ec120c96f4f6b7a9,2ee0d4b689d2abebe84e6e5ac24c0f8828dd828a7a84778c85aaaa1cda3ef91e,False,
pilot_002371,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_091_glide_00109.png,data/processed/controlled_v1/images/GLIDE/pilot_002371.jpg,1,GLIDE,GLIDE_1000_200_00_091_glide_00109.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,c44daa511899bcf5645cb8453fbc13c3732ecb0f24404edefa1247c73a537483,a1cd0e571912e5c948425843a295232a9d1a53a9216a19bcb62b9ef350fbba3d,False,
pilot_002372,data/raw/tiny-genimage/images/Real/n01817953_11731.JPEG,data/processed/controlled_v1/images/Real/pilot_002372.jpg,0,Real,n01817953_11731.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,9542e649cb789acc135af5c22ca1ea112f03eb60b7f0bbeeac2b5577f5c4cd33,c316fca36451e0ae8228cb29424c0ada5fd9af5e64bc8c0ec9cc33476398462e,False,
pilot_002373,data/raw/tiny-genimage/images/Midjourney/167_midjourney_180.png,data/processed/controlled_v1/images/Midjourney/pilot_002373.jpg,1,Midjourney,167_midjourney_180.png,PNG,1024,1024,1.0,RGB,JPEG,224,224,RGB,controlled_v1,7d8a964878a82f62a45a915d151e5d0f91c6ca43444fb14ee8b0c42b69c8422b,72e24e5d6c6045403c9bbc17ddef2caf3d9398849218d8cd9cfc82e8a8745716,False,
pilot_002374,data/raw/tiny-genimage/images/Real/n01774384_4410.JPEG,data/processed/controlled_v1/images/Real/pilot_002374.jpg,0,Real,n01774384_4410.JPEG,JPEG,500,333,1.501502,RGB,JPEG,224,224,RGB,controlled_v1,988bc4e4a7d232505e025e47b30b4aa764bb048e3b95ba27f62ed6395d721288,813dca2a55f8ce96090b7744ebce7165e2569ffeecdba23662dc680bc570e450,False,
pilot_002375,data/raw/tiny-genimage/images/SD15/081_sdv5_00089.png,data/processed/controlled_v1/images/SD15/pilot_002375.jpg,1,SD15,081_sdv5_00089.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,6622077c22177c67949c354792a071d5be72471f467f5da9c21390eefbae6719,dc08ba8a7149782d6d2d17519067f777868618fe123e3c27b1027b7a19b64549,False,
pilot_002376,data/raw/tiny-genimage/images/Real/n01774750_5625.JPEG,data/processed/controlled_v1/images/Real/pilot_002376.jpg,0,Real,n01774750_5625.JPEG,JPEG,640,480,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,1dcf8ebc505694dcef7574d04152f6e6203b2b19c1dac05805c2716d5a832ac7,968a16b808d9bc5681eeeff970048638d94bfdd79a183cf00c29333b29eb7067,False,
pilot_002377,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_096_vqdm_00165.png,data/processed/controlled_v1/images/VQDM/pilot_002377.jpg,1,VQDM,VQDM_1000_200_00_096_vqdm_00165.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,f754f8030e1353edade42dd74ce11f40245904b6f86c41f785f7d007bf76143a,0a4e2349e408fc9c184585e04be8807a8a0dcdb8670e6337b40a415ef3a85fde,False,
pilot_002378,data/raw/tiny-genimage/images/Real/n01807496_7202.JPEG,data/processed/controlled_v1/images/Real/pilot_002378.jpg,0,Real,n01807496_7202.JPEG,JPEG,500,376,1.329787,RGB,JPEG,224,224,RGB,controlled_v1,65ac3b0ef832597795604a2a80fc1ad5c57ac40da219818b4ea02b9528b39195,0bb897b8b63ef82384b1343da125815f1c60e0de89bf998749d523c7240477be,False,
pilot_002379,data/raw/tiny-genimage/images/Wukong/171_wukong_image83.png,data/processed/controlled_v1/images/Wukong/pilot_002379.jpg,1,Wukong,171_wukong_image83.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,b6037677922bba4e14eae3bc1d00f6d012a1fd99f1712d28bf7dec3b9eee2ab9,8abe7fdd4633abaed121d2970461f85505b61a5095e1b0f92c5841c8c1d656ed,False,
pilot_002380,data/raw/tiny-genimage/images/Real/n01797886_2284.JPEG,data/processed/controlled_v1/images/Real/pilot_002380.jpg,0,Real,n01797886_2284.JPEG,JPEG,500,370,1.351351,RGB,JPEG,224,224,RGB,controlled_v1,0eefa09ee079dff955daff2e17979f7762ec1a25257bafc2d5cf617b1d6988e1,5905734daf7716524da1682213fe14bdc6aabe317bf9186847bdb06a90379196,False,
pilot_002381,data/raw/tiny-genimage/images/ADM/174_adm_98.PNG,data/processed/controlled_v1/images/ADM/pilot_002381.jpg,1,ADM,174_adm_98.PNG,PNG,256,256,1.0,RGBA,JPEG,224,224,RGB,controlled_v1,37988e462162d42c3c77bec40d6587d398a2df906e999b18a61146dcf71cdfb1,c344a9b7ce0e7c668404daccb2be41fd24376cf9f7f50ed47c66990688419c2e,False,
pilot_002382,data/raw/tiny-genimage/images/Real/n01796340_15442.JPEG,data/processed/controlled_v1/images/Real/pilot_002382.jpg,0,Real,n01796340_15442.JPEG,JPEG,500,333,1.501502,RGB,JPEG,224,224,RGB,controlled_v1,d7836372aec42176759a7a000d05be77e567b73aa63dc65249ab828fb9bc77d6,ff884eb16014e0f866079d2dd0285b2bc6e0ed526de61aafd79c5cfd6633dd6f,False,
pilot_002383,data/raw/tiny-genimage/images/BigGAN/088_biggan_00040.png,data/processed/controlled_v1/images/BigGAN/pilot_002383.jpg,1,BigGAN,088_biggan_00040.png,PNG,128,128,1.0,RGB,JPEG,224,224,RGB,controlled_v1,1ae7a81c88ffc06003aef70fbf77245fc92af03f1aa62cffa56d6900459cfba2,99d1d5e0ee65dd01492a14e3e34be495a03433c6e64f00e6441a982b67df6581,False,
pilot_002384,data/raw/tiny-genimage/images/Real/n01860187_564.JPEG,data/processed/controlled_v1/images/Real/pilot_002384.jpg,0,Real,n01860187_564.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,57aa1bacb031f2d55379834db79d9b3f57e7e385b2af67ea4de27a4dda3cf380,511bcc6acf0401658d8b015f8b86b19c3af3105c8df3c223f621f3ac001d88a6,False,
pilot_002385,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_092_glide_00004.png,data/processed/controlled_v1/images/GLIDE/pilot_002385.jpg,1,GLIDE,GLIDE_1000_200_00_092_glide_00004.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,99d1b0a7a793eea7ca1c573b5cd3f1886a994945defa8860474bf4ead4f44cb6,22a882e1fe205d541400524b72b6d140b2a7194d6c2f6b7dec6f5fc82a814102,False,
pilot_002386,data/raw/tiny-genimage/images/Real/n01817953_4221.JPEG,data/processed/controlled_v1/images/Real/pilot_002386.jpg,0,Real,n01817953_4221.JPEG,JPEG,414,500,0.828,RGB,JPEG,224,224,RGB,controlled_v1,2b6e12faa2b255ce519b04661d51ec1b93a9e04a62814a50f8d9bb2eb55d2cef,46a129c197ed92006a9cbca8155202f3a7a242615f7a4599234a3aba4f9f2270,False,
pilot_002387,data/raw/tiny-genimage/images/Midjourney/167_midjourney_26.png,data/processed/controlled_v1/images/Midjourney/pilot_002387.jpg,1,Midjourney,167_midjourney_26.png,PNG,1024,1024,1.0,RGB,JPEG,224,224,RGB,controlled_v1,e69211b145e06768627dc19520aa26a3bedb51e40932d11624b5a593f90ba5d3,a2664d62175f5a74755aea8eaece791310a353a1d9c35ef25aa87ad86330b157,False,
pilot_002388,data/raw/tiny-genimage/images/Real/n01774750_9874.JPEG,data/processed/controlled_v1/images/Real/pilot_002388.jpg,0,Real,n01774750_9874.JPEG,JPEG,940,705,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,7d1602b0b071b6e057b3ac1b8bfd45bbb01cd20ea997f54a7ea86a368553727f,4b72de48d8b66cb90df85f8b84cd62738b28a14a1520488b89f223eee8d3168d,False,
pilot_002389,data/raw/tiny-genimage/images/SD15/082_sdv5_00134.png,data/processed/controlled_v1/images/SD15/pilot_002389.jpg,1,SD15,082_sdv5_00134.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,7a065bd1f117dd5c3d9655af3d2539f71fa4c8244782fbf3fa1322bb826e6c21,305de9974bf436bba626472a151bb60f30952e5a27116d5e2cb6b5928a12f4fd,False,
pilot_002390,data/raw/tiny-genimage/images/Real/n01774750_5733.JPEG,data/processed/controlled_v1/images/Real/pilot_002390.jpg,0,Real,n01774750_5733.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,a9f56e281dc75a377e6357972c29d87693d0ed2f23b0b46bffc57e523de3bec9,f8ad76efca97fb4263896ef73989e8ea5ca79a6e40c7b7445bf1987ff98d8cb4,False,
pilot_002391,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_097_vqdm_00057.png,data/processed/controlled_v1/images/VQDM/pilot_002391.jpg,1,VQDM,VQDM_1000_200_00_097_vqdm_00057.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,988653d3db180f9a22195743ad3f7d4dcf4389618117692b7d6dff255a75fefd,b58a5ad3af9ee712980e21643080a82e10fcf594d459423b0f1cb46d9a13f208,False,
pilot_002392,data/raw/tiny-genimage/images/Real/n01807496_893.JPEG,data/processed/controlled_v1/images/Real/pilot_002392.jpg,0,Real,n01807496_893.JPEG,JPEG,500,487,1.026694,RGB,JPEG,224,224,RGB,controlled_v1,909f92643364c1027d0fd98c40ec5360c27e77792ec58bc68af75a5e689f487c,1694b05e48f90422a7eebc89cc81f6f4d5544df510938635f09f7c962ef65c7d,False,
pilot_002393,data/raw/tiny-genimage/images/Wukong/171_wukong_image92.png,data/processed/controlled_v1/images/Wukong/pilot_002393.jpg,1,Wukong,171_wukong_image92.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,18e313cbcca414bb2e68f10b4d6cca849b58ae202eeef5414656d0a764642190,d1aa1cdffe0365b38da71ecd8cae22096429d9f7caa30f656eae7724d16a98d5,False,
pilot_002394,data/raw/tiny-genimage/images/Real/n01797886_33141.JPEG,data/processed/controlled_v1/images/Real/pilot_002394.jpg,0,Real,n01797886_33141.JPEG,JPEG,500,359,1.392758,RGB,JPEG,224,224,RGB,controlled_v1,de20033b69ede454d37c1503b892e3d566f77d60257433f8f3bc7f20d7a6a948,2e8069563f95d3040328f9238ec17f717b65a0f9baedd6cfefe31bb385ee84df,False,
pilot_002395,data/raw/tiny-genimage/images/ADM/175_adm_12.PNG,data/processed/controlled_v1/images/ADM/pilot_002395.jpg,1,ADM,175_adm_12.PNG,PNG,256,256,1.0,RGBA,JPEG,224,224,RGB,controlled_v1,68a1f5392b76236ff99b4294b31a7795bfefed2718e7be6998b442e589e627cb,49890bceb48874c832976bc191ee4621ea27476acbe5c6907c1db6f01ee9f612,False,
pilot_002396,data/raw/tiny-genimage/images/Real/n01796340_3064.JPEG,data/processed/controlled_v1/images/Real/pilot_002396.jpg,0,Real,n01796340_3064.JPEG,JPEG,337,500,0.674,RGB,JPEG,224,224,RGB,controlled_v1,6ba2d7d9ee679783bbf2624eefb7a1161d483cb191491478bb890a321ec40cad,3b0e0ca15366ccf256eef7e14c1722389bf768639ea73660812f1d8a1ee0ad34,False,
pilot_002397,data/raw/tiny-genimage/images/BigGAN/088_biggan_00067.png,data/processed/controlled_v1/images/BigGAN/pilot_002397.jpg,1,BigGAN,088_biggan_00067.png,PNG,128,128,1.0,RGB,JPEG,224,224,RGB,controlled_v1,a3061f9541f28fe0cd778fd66de5c36caa0b16aebf09c1f57ce0518b5b1338b3,b60b4b0a1562bf6a6474bf66ec92907b26e8c00c093f500f1d4410b689ad1c8e,False,
pilot_002398,data/raw/tiny-genimage/images/Real/n01860187_8063.JPEG,data/processed/controlled_v1/images/Real/pilot_002398.jpg,0,Real,n01860187_8063.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,1f3cf1fa320921741e347ee099ec1cac281a8888cf3b55b6437662bd2e0ceea9,c00765491c2017e53936ea4f7d417cc3b996666e3c1c81966e6ab7270297340e,False,
pilot_002399,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_092_glide_00036.png,data/processed/controlled_v1/images/GLIDE/pilot_002399.jpg,1,GLIDE,GLIDE_1000_200_00_092_glide_00036.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,5e10db450f449659166a7c8d7dcd1ba9e5bb33db76940adf338ab31cfa6cc34b,4e114b721dd89940bbf3cb31d7abe49ace13efc1ef258a9ac38d104b7634fbb9,False,
pilot_002400,data/raw/tiny-genimage/images/Real/n01817953_9240.JPEG,data/processed/controlled_v1/images/Real/pilot_002400.jpg,0,Real,n01817953_9240.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,e6db7d730df17b71b02407b3b95995ed69312758a23d7d93cf60c6360e600762,60137e72898c0c7c95150053acae9473a22c5eb70068a18e64457bf0ecd85376,False,
pilot_002401,data/raw/tiny-genimage/images/Midjourney/168_midjourney_12.png,data/processed/controlled_v1/images/Midjourney/pilot_002401.jpg,1,Midjourney,168_midjourney_12.png,PNG,1024,1024,1.0,RGB,JPEG,224,224,RGB,controlled_v1,1d7037c167ccc0dbc304eacaa53c5214014fcffe70ff8b3d0045adb3e6bb62ac,46593a237d248b688a3a7d4a413e95a3d33a3ae6473ec3e2258646b4f2cd94da,False,
pilot_002402,data/raw/tiny-genimage/images/Real/n01775062_4869.JPEG,data/processed/controlled_v1/images/Real/pilot_002402.jpg,0,Real,n01775062_4869.JPEG,JPEG,500,364,1.373626,RGB,JPEG,224,224,RGB,controlled_v1,f3187063d5a3c98d0b9212c048f0331f6e0f7f4e4b4d6f9b8a58618ac26caf1f,ddc40aaf5123cc7e16248498ce48181d3ba60ea43e50b7b3fb3dde91cb7c3a87,False,
pilot_002403,data/raw/tiny-genimage/images/SD15/083_sdv5_00000.png,data/processed/controlled_v1/images/SD15/pilot_002403.jpg,1,SD15,083_sdv5_00000.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,78c82dda4f0a20a499cae02e7d15c121c5feda0716b2d15336da0cfb6a63fb8c,54b32fb7038c0ac65b57bf0378790686e5d2baae009c3be99e369cab73561035,False,
pilot_002404,data/raw/tiny-genimage/images/Real/n01775062_1393.JPEG,data/processed/controlled_v1/images/Real/pilot_002404.jpg,0,Real,n01775062_1393.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,c17f87bf3636263088aada550d6a8e296a65cf3c6da5ff71c705a20e94590c65,0164460b374238cfb1cdced90d0d7fce537d16da100818f2ddf4344314586de9,False,
pilot_002405,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_097_vqdm_00066.png,data/processed/controlled_v1/images/VQDM/pilot_002405.jpg,1,VQDM,VQDM_1000_200_00_097_vqdm_00066.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,90df0e77c8732ab5204397881a0fa7e4cc914f6fa56f2a257e301972b7fd8e2c,7632ee3e82e7e57719adb548798d3027ddb3cb2f07a6dd9a3413e98aba93d8fd,False,
pilot_002406,data/raw/tiny-genimage/images/Real/n01817953_8106.JPEG,data/processed/controlled_v1/images/Real/pilot_002406.jpg,0,Real,n01817953_8106.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,1967215f25b21648e510642a05883f8f7542ef919f5dffe8bf84c5578764ad6c,91d14f9db942d1d691c561f680251a64770c58351eac6ebb95fa3a46df626087,False,
pilot_002407,data/raw/tiny-genimage/images/Wukong/172_wukong_image154.png,data/processed/controlled_v1/images/Wukong/pilot_002407.jpg,1,Wukong,172_wukong_image154.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,ede48e846663940c8585483ef998f0f6965f16139eb89990fcdd8ca073695104,c922b90b58736a126cdad3493fedbc3953632508fc4a0b8c2b62c6b85635c52e,False,
pilot_002408,data/raw/tiny-genimage/images/Real/n01798484_10026.JPEG,data/processed/controlled_v1/images/Real/pilot_002408.jpg,0,Real,n01798484_10026.JPEG,JPEG,240,160,1.5,RGB,JPEG,224,224,RGB,controlled_v1,08f0cb90e950a93a933e36f0529d71f226f99fd2f3e1fe29e651e0b1a4081a29,98af4ca282e1468467de99452128469c88b58b6daef0d00e169541ef66f121b6,False,
pilot_002409,data/raw/tiny-genimage/images/ADM/175_adm_9.PNG,data/processed/controlled_v1/images/ADM/pilot_002409.jpg,1,ADM,175_adm_9.PNG,PNG,256,256,1.0,RGBA,JPEG,224,224,RGB,controlled_v1,19d1830c2a7fc287d4140ad1e80e81a83821a820a9a0a1f08cf8c419cebb1e2c,d9a85a72531a893d6f0d7776755561b39e26ade6b4a64831ff18dfddfa91b314,False,
pilot_002410,data/raw/tiny-genimage/images/Real/n01796340_6521.JPEG,data/processed/controlled_v1/images/Real/pilot_002410.jpg,0,Real,n01796340_6521.JPEG,JPEG,500,357,1.40056,RGB,JPEG,224,224,RGB,controlled_v1,b3e2c5c1d879b24d41bd8c71fb6377f6aacdaa7be92d3f9350550dc511a2f690,68e30d9f2ad8fb6690f8dfddeabb52fb1a5cbda3667a72f977ed56af66a428ef,False,
pilot_002411,data/raw/tiny-genimage/images/BigGAN/088_biggan_00072.png,data/processed/controlled_v1/images/BigGAN/pilot_002411.jpg,1,BigGAN,088_biggan_00072.png,PNG,128,128,1.0,RGB,JPEG,224,224,RGB,controlled_v1,bf6bbdba8ed019d3d856cbd68bf8404d867eb42d762697e1ec52deb6606e0135,82a07910ffd19646af3953949871000c6e16d07c5fdc18c9f4d24643c550855d,False,
pilot_002412,data/raw/tiny-genimage/images/Real/n01871265_1281.JPEG,data/processed/controlled_v1/images/Real/pilot_002412.jpg,0,Real,n01871265_1281.JPEG,JPEG,380,253,1.501976,RGB,JPEG,224,224,RGB,controlled_v1,860adbe6addec871bfbb90af87fc3207fcda9951c93939d1d6bf7a80087845a3,a47b9422a2eb7a2b9db20787e386c1e43ddf1a9689dc5d0efd12ace056b63c68,False,
pilot_002413,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_092_glide_00093.png,data/processed/controlled_v1/images/GLIDE/pilot_002413.jpg,1,GLIDE,GLIDE_1000_200_00_092_glide_00093.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,adbce33a1fb1b25d75c7bc18543010365a13c67026346675d9934dcc0b4a74af,8ded6d10ebdae4fa79a03966f3312ef302b2ee3456bdca9e4d8a8f3ca5a2ddb2,False,
pilot_002414,data/raw/tiny-genimage/images/Real/n01818515_6176.JPEG,data/processed/controlled_v1/images/Real/pilot_002414.jpg,0,Real,n01818515_6176.JPEG,JPEG,405,500,0.81,RGB,JPEG,224,224,RGB,controlled_v1,98d02078b1733437f9f999feb2ecd2dcbe8c5f157582246bb3672841cfd25832,88bff5789837f5803e185ea41cc2d18b7667f70a75f38ae2dd4b53832a336b50,False,
pilot_002415,data/raw/tiny-genimage/images/Midjourney/168_midjourney_120.png,data/processed/controlled_v1/images/Midjourney/pilot_002415.jpg,1,Midjourney,168_midjourney_120.png,PNG,1024,1024,1.0,RGB,JPEG,224,224,RGB,controlled_v1,5a4728d58c3b6b44ffc40b724dd3d52ab0461095e7abe781e0b5f7949afb440a,f5492b5a9866c1e63a7409f5a5a22fd83eda6d1c48e521ba7beaad2c1b5f3def,False,
pilot_002416,data/raw/tiny-genimage/images/Real/n01775062_5527.JPEG,data/processed/controlled_v1/images/Real/pilot_002416.jpg,0,Real,n01775062_5527.JPEG,JPEG,500,339,1.474926,RGB,JPEG,224,224,RGB,controlled_v1,11c92de46e596a8e2c70dc65d665188f510b49e6f2147e943423ad5d8793bb49,e3d95f6ccbf945a32aa690f07932dbe76a5895256408b80e2e0631b9cfc0babb,False,
pilot_002417,data/raw/tiny-genimage/images/SD15/085_sdv5_00021.png,data/processed/controlled_v1/images/SD15/pilot_002417.jpg,1,SD15,085_sdv5_00021.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,8b9ca87d06b0d4b96ab531e36a84aae9f00452e54d1dc45a2e247c6c8ed091dd,e513130966f2e0b5ab37a1dde083d6b33a36167879c51b5b5a1d0638021a8a53,False,
pilot_002418,data/raw/tiny-genimage/images/Real/n01775062_7142.JPEG,data/processed/controlled_v1/images/Real/pilot_002418.jpg,0,Real,n01775062_7142.JPEG,JPEG,357,500,0.714,RGB,JPEG,224,224,RGB,controlled_v1,a0dbc5ff112a48e658a11986bbfa000d954dd74838c99dc7fdb136a786422405,2fee760623fa39dd076122ce1b3cd22b9e9cac7eb621a50233655895abaf4a13,False,
pilot_002419,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_098_vqdm_00006.png,data/processed/controlled_v1/images/VQDM/pilot_002419.jpg,1,VQDM,VQDM_1000_200_00_098_vqdm_00006.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,89556e84ddb2ef7a1bd70ec654691c31c7b257c50d23427299d1935a4401f817,b9862c7d10344a67022d6b9790e8953d1dc8ff44aa0afbc489260928cb70d73e,False,
pilot_002420,data/raw/tiny-genimage/images/Real/n01818515_6929.JPEG,data/processed/controlled_v1/images/Real/pilot_002420.jpg,0,Real,n01818515_6929.JPEG,JPEG,399,500,0.798,RGB,JPEG,224,224,RGB,controlled_v1,da8dc9d05fd5436f42b3063410c1dbfe9bbbf800a47a05afc644ca67eccde499,6bf5e32a15ee9af000f8da9e59c1cb26a9eb7f1e03537813cad50c20d041a582,False,
pilot_002421,data/raw/tiny-genimage/images/Wukong/172_wukong_image174.png,data/processed/controlled_v1/images/Wukong/pilot_002421.jpg,1,Wukong,172_wukong_image174.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,3a83e004dbfc7d281f30b1793fe28a59e1365b436685e3d75bc38c889d6a6e38,6b95d0d5d13a1bae38105f51c4b26ebd71435b3dadea984107a45cd89bef91a0,False,
pilot_002422,data/raw/tiny-genimage/images/Real/n01798484_10037.JPEG,data/processed/controlled_v1/images/Real/pilot_002422.jpg,0,Real,n01798484_10037.JPEG,JPEG,500,342,1.461988,RGB,JPEG,224,224,RGB,controlled_v1,960b7f7d536529098458ea7d2815a178b7f8ba72a10c6443c21485d84b729ec5,28d9c2dfe718b47bf58920ba193b7bfd515522dcb1f9d9818589bec0c3918ad0,False,
