source_id,condition,label,generator,source_path,processed_path
MLLM_STR_Nano-Banana2-fake_217,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/217.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_218,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/218.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_218,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/218.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_218,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/218.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_218,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/218.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_218,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/218.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_219,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/219.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_219,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/219.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_219,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/219.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_219,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/219.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_219,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/219.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_22,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/22.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_22,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/22.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_22,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/22.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_22,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/22.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_22,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/22.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_220,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/220.jpg,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_220,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/220.jpg,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_220,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/220.jpg,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_220,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/220.jpg,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_220,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/220.jpg,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_221,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/221.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_221,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/221.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_221,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/221.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_221,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/221.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_221,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/221.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_222,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/222.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_222,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/222.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_222,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/222.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_222,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/222.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_222,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/222.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_223,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/223.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_223,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/223.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_223,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/223.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_223,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/223.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_223,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/223.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_224,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/224.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_224,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/224.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_224,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/224.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_224,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/224.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_224,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/224.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_225,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/225.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_225,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/225.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_225,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/225.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_225,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/225.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_225,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/225.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_226,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/226.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_226,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/226.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_226,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/226.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_226,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/226.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_226,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/226.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_227,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/227.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_227,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/227.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_227,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/227.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_227,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/227.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_227,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/227.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_228,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/228.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_228,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/228.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_228,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/228.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_228,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/228.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_228,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/228.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_229,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/229.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_229,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/229.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_229,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/229.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_229,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/229.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_229,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/229.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_23,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/23.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_23,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/23.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_23,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/23.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_23,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/23.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_23,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/23.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_230,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/230.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_230,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/230.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_230,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/230.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_230,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/230.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_230,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/230.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_231,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/231.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_231,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/231.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_231,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/231.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_231,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/231.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_231,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/231.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_232,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/232.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_232,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/232.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_232,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/232.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_232,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/232.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_232,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/232.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_233,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/233.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_233,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/233.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_233,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/233.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_233,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/233.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_233,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/233.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_234,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/234.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_234,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/234.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_234,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/234.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_234,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/234.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_234,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/234.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_235,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/235.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_235,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/235.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_235,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/235.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_235,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/235.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_235,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/235.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_236,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/236.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_236,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/236.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_236,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/236.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_236,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/236.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_236,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/236.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_237,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/237.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_237,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/237.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_237,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/237.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_237,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/237.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_237,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/237.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_238,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/238.jpg,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_238,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/238.jpg,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_238,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/238.jpg,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_238,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/238.jpg,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_238,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/238.jpg,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_239,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/239.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_239,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/239.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_239,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/239.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_239,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/239.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_239,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/239.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_24,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/24.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_24,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/24.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_24,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/24.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_24,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/24.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_24,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/24.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_240,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/240.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_240,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/240.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_240,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/240.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_240,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/240.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_240,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/240.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_241,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/241.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_241,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/241.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_241,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/241.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_241,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/241.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_241,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/241.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_242,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/242.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_242,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/242.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_242,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/242.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_242,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/242.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_242,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/242.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_243,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/243.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_243,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/243.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_243,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/243.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_243,blur_sigma2,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/243.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_243,screenshot_strong,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/243.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_244,original,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/244.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_244,jpeg_q50,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/244.png,on_the_fly_controlled_preprocess
MLLM_STR_Nano-Banana2-fake_244,resize_112,1,Nano Banana 2,data/external_v2/public/mllm/raw/Structure Images/Nano-Banana2-fake/244.png,on_the_fly_controlled_preprocess
