dataset,image_id,native_path,label,generator,sha256,readable,width,height,format,mode,aspect_ratio
mllm,MLLM_TEX_real_117,data/external_v2/public/mllm/raw/Texture Images/real/117.jpg,0,Real,a602dfd4d735e9fa95f32bccd81b378aea23ab2db6400b2ec5f634ed3fc3a8f5,True,2162,1827,JPEG,RGB,1.1834
mllm,MLLM_TEX_real_118,data/external_v2/public/mllm/raw/Texture Images/real/118.jpg,0,Real,b853c217ce5192b7ecb968461c16c941b9f739f77438eb9438e9d90fd2b33380,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_119,data/external_v2/public/mllm/raw/Texture Images/real/119.jpg,0,Real,8d4a52e45dd831e454a5aee9ab265a54277cee17f64712d0e2f00a9d98a45fe9,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_12,data/external_v2/public/mllm/raw/Texture Images/real/12.jpg,0,Real,855c11c32773d7d7ebccfcb996ec6fcd16e2a188e6ace0bb9ccac172f6fc3e41,True,667,500,JPEG,RGB,1.334
mllm,MLLM_TEX_real_120,data/external_v2/public/mllm/raw/Texture Images/real/120.jpg,0,Real,4993b06578f5752fdb93399260bf2be6434188440fc9d04b51918f80bd1d2281,True,500,333,JPEG,RGB,1.5015
mllm,MLLM_TEX_real_121,data/external_v2/public/mllm/raw/Texture Images/real/121.jpg,0,Real,4c22b8ee31fe0dec2b2c983871e0681bdf0fea74862220d13276eebd2a2b32fb,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_122,data/external_v2/public/mllm/raw/Texture Images/real/122.jpg,0,Real,70bcb5d0184af7c72ad63781e79300a8c7fe294b54e4c885ac0f9a918d3b33b6,True,375,500,JPEG,RGB,0.75
mllm,MLLM_TEX_real_123,data/external_v2/public/mllm/raw/Texture Images/real/123.jpg,0,Real,2a113c568dd9e1a39893389b21256b831d809a5dfd0cc4885c12dd3b61bcba8d,True,448,336,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_124,data/external_v2/public/mllm/raw/Texture Images/real/124.jpg,0,Real,205ea8230a00f7d183e75cb7c446ce58a68e22bc1c81187eaab70380bf077749,True,357,660,JPEG,RGB,0.5409
mllm,MLLM_TEX_real_125,data/external_v2/public/mllm/raw/Texture Images/real/125.jpg,0,Real,5411cdd8164df240832e991dd6c27fb4f61060af3fedc1f05b2566e15e7f5e75,True,500,347,JPEG,RGB,1.4409
mllm,MLLM_TEX_real_126,data/external_v2/public/mllm/raw/Texture Images/real/126.jpg,0,Real,4417a196733222aa0d9f48702f985f2650e093fad56d9f247dc17c679377ae03,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_127,data/external_v2/public/mllm/raw/Texture Images/real/127.jpg,0,Real,1f66ee3600fcfeab3ca52e434c191bfa23147c13193ba58abdf11ca59759c0f4,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_128,data/external_v2/public/mllm/raw/Texture Images/real/128.jpg,0,Real,69f83bfb35997af55b0398f189e9a102e82ef1bb77b6797959c1141f3914e2f5,True,500,376,JPEG,RGB,1.3298
mllm,MLLM_TEX_real_129,data/external_v2/public/mllm/raw/Texture Images/real/129.jpg,0,Real,2abd6625c8467370a0f39eacb33e3b54568907aa40932547819287e91330042b,True,744,448,JPEG,RGB,1.6607
mllm,MLLM_TEX_real_13,data/external_v2/public/mllm/raw/Texture Images/real/13.jpg,0,Real,c794bf19134d16463391599fcb89b2cd60dcc73682deaddf7447c914a4532992,True,667,500,JPEG,RGB,1.334
mllm,MLLM_TEX_real_130,data/external_v2/public/mllm/raw/Texture Images/real/130.jpg,0,Real,d51f0e941cdccc37a4c847878c3fe6a01877835d5ada682614f52c3732f2966d,True,500,331,JPEG,RGB,1.5106
mllm,MLLM_TEX_real_131,data/external_v2/public/mllm/raw/Texture Images/real/131.jpg,0,Real,6c32debdaeb1003ed4d4143f144f17706131f6af64fc92a9b86821ccd8b6dded,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_132,data/external_v2/public/mllm/raw/Texture Images/real/132.jpg,0,Real,94e14c064d706e500be8823733ed57015235b1c6e848bf374ee10d650d76cb30,True,500,474,JPEG,RGB,1.0549
mllm,MLLM_TEX_real_133,data/external_v2/public/mllm/raw/Texture Images/real/133.jpg,0,Real,82dfd7742fa7ca06b50fe8dde65903583079191a255f09304e6f4723e421a51d,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_134,data/external_v2/public/mllm/raw/Texture Images/real/134.jpg,0,Real,3f8720cb7b4a7b4807c66d4d7a189793287fae2d875e6b46eecdb0624197ce87,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_135,data/external_v2/public/mllm/raw/Texture Images/real/135.jpg,0,Real,22fd11ee4fab0132275d7dec728ff6972cf4a974812ca3cd1858edc9068ef42b,True,375,500,JPEG,RGB,0.75
mllm,MLLM_TEX_real_136,data/external_v2/public/mllm/raw/Texture Images/real/136.jpg,0,Real,46ab4c5a479d0b85c2aac7a3efeb2d12c3d7dd198006c8dcfdddcf471a17dccd,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_137,data/external_v2/public/mllm/raw/Texture Images/real/137.jpg,0,Real,d19eb27e2b63f685d652620695621a2f56646e101f11609d3b80cfb2e0ccd78e,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_138,data/external_v2/public/mllm/raw/Texture Images/real/138.jpg,0,Real,163126d79e488e3cc55faf047e4bdaa1402b1c5cc2ead017040e3ca32acd8801,True,500,334,JPEG,RGB,1.497
mllm,MLLM_TEX_real_139,data/external_v2/public/mllm/raw/Texture Images/real/139.jpg,0,Real,18810acb417f7265aeff1c792a4af65e9c741dddbeda21a4ec6a93ef646e7d8e,True,2104,1052,JPEG,RGB,2.0
mllm,MLLM_TEX_real_14,data/external_v2/public/mllm/raw/Texture Images/real/14.jpg,0,Real,1ee0da8e5f365948d13051a567ea36677647091af0efe6acc5b1a0fb72e7f911,True,747,500,JPEG,RGB,1.494
mllm,MLLM_TEX_real_140,data/external_v2/public/mllm/raw/Texture Images/real/140.jpg,0,Real,0a16e4a0a2100e448900e498f006d3f509d7c21e29dfa89de15faea6a53a716d,True,334,500,JPEG,RGB,0.668
mllm,MLLM_TEX_real_141,data/external_v2/public/mllm/raw/Texture Images/real/141.jpg,0,Real,7faaa919231137f7702d10e9f802148aec695813e2b7f2d3fc94071615ee2cc0,True,500,335,JPEG,RGB,1.4925
mllm,MLLM_TEX_real_142,data/external_v2/public/mllm/raw/Texture Images/real/142.jpg,0,Real,c7a6bd1ff4506dff04d2db6a3bbbd4815f5bc5dfedd5be352322ba69bc53c66b,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_143,data/external_v2/public/mllm/raw/Texture Images/real/143.jpg,0,Real,32b8d56dbf0d7d35d19da300fcdd69ff70c57af3f34eb9f6492b0cfce731c888,True,364,500,JPEG,RGB,0.728
mllm,MLLM_TEX_real_144,data/external_v2/public/mllm/raw/Texture Images/real/144.jpg,0,Real,52a4e4e12aec294c445d62f2c300ede5add6f9186d1ca0d99a0c53e9637fe113,True,500,333,JPEG,RGB,1.5015
mllm,MLLM_TEX_real_145,data/external_v2/public/mllm/raw/Texture Images/real/145.jpg,0,Real,0a34a6294592bdb98db8d76eb64fb6e5c138e0570a71bbfc8f29950c21a88cbd,True,333,500,JPEG,RGB,0.666
mllm,MLLM_TEX_real_146,data/external_v2/public/mllm/raw/Texture Images/real/146.jpg,0,Real,cc378fc83ddf80785bd90a5ae92b2e3ac62e3622c08f20a995e2b0927929ec5f,True,628,480,JPEG,RGB,1.3083
mllm,MLLM_TEX_real_147,data/external_v2/public/mllm/raw/Texture Images/real/147.jpg,0,Real,df49476cb07ac30e85fd1061505fc53e7db4210d6c5fab26e120fef7604ab892,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_148,data/external_v2/public/mllm/raw/Texture Images/real/148.jpg,0,Real,d92eb5986ea63280db1ba9abd842130b886dcbb2d64020bd9381b7995e39abb2,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_149,data/external_v2/public/mllm/raw/Texture Images/real/149.jpg,0,Real,4d312a16325f7ad7c8d7bcb51f76df53e015c56dbb9784be9cf621c5e13b6a32,True,500,334,JPEG,RGB,1.497
mllm,MLLM_TEX_real_15,data/external_v2/public/mllm/raw/Texture Images/real/15.jpg,0,Real,076440fd23b2322cf82e072d4ef51e20e23bb6a07086895c8c8cc9d38ca09860,True,667,500,JPEG,RGB,1.334
mllm,MLLM_TEX_real_150,data/external_v2/public/mllm/raw/Texture Images/real/150.jpg,0,Real,9b4961677e11fabe70ce217fc1ba73cb49c2eae450913361edafb9129d9e540c,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_151,data/external_v2/public/mllm/raw/Texture Images/real/151.jpg,0,Real,86715bdaf92f92e684a59567799acea55c5067df442681868689a1307f88764c,True,800,600,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_152,data/external_v2/public/mllm/raw/Texture Images/real/152.jpg,0,Real,38916632b27ef526fe937703625387a6222adefc5e6d698e458968955e6a89cd,True,500,332,JPEG,RGB,1.506
mllm,MLLM_TEX_real_153,data/external_v2/public/mllm/raw/Texture Images/real/153.jpg,0,Real,c7d4ed40df57fe1e65aaf1f66f60da3a5b435b5ba0a58fb00678bcb66a281c88,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_154,data/external_v2/public/mllm/raw/Texture Images/real/154.jpg,0,Real,3a9ee2cd92bfce5aee1fe15b7bc7b143644f280406a43085ab4759a1dbb54279,True,375,500,JPEG,RGB,0.75
mllm,MLLM_TEX_real_155,data/external_v2/public/mllm/raw/Texture Images/real/155.jpg,0,Real,1dd28706507598c52d384b8b9cca458c878f0a6d3a69c5fee3f20542ef224d2b,True,360,540,JPEG,RGB,0.6667
mllm,MLLM_TEX_real_156,data/external_v2/public/mllm/raw/Texture Images/real/156.jpg,0,Real,52b626cdfe76b0abbf292e59936fcf885b49dd98edbd1f0cc08d2bb20db2e119,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_157,data/external_v2/public/mllm/raw/Texture Images/real/157.jpg,0,Real,9c74c422dc0a7f335a2b19bf80702530bdcdf9c00580e012da2f770d41ea5fc5,True,500,333,JPEG,RGB,1.5015
mllm,MLLM_TEX_real_158,data/external_v2/public/mllm/raw/Texture Images/real/158.jpg,0,Real,0ef317bef913aac75af8ea838413a51962db2b69a92506715c21ab427b131432,True,375,500,JPEG,RGB,0.75
mllm,MLLM_TEX_real_159,data/external_v2/public/mllm/raw/Texture Images/real/159.jpg,0,Real,77f855c872389b3b93f6bd66731113333089c5a4abe8db878765fae394367577,True,500,336,JPEG,RGB,1.4881
mllm,MLLM_TEX_real_16,data/external_v2/public/mllm/raw/Texture Images/real/16.jpg,0,Real,c7c5f4e9fa66266c39dd45c1c13de56c338997f8fa73989bcde3cf08aabcc428,True,592,500,JPEG,RGB,1.184
mllm,MLLM_TEX_real_160,data/external_v2/public/mllm/raw/Texture Images/real/160.jpg,0,Real,114314b93322a3fb1a4cf36c389422eae060cea7b0f0c3c0301043b8f4f87075,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_161,data/external_v2/public/mllm/raw/Texture Images/real/161.jpg,0,Real,4817e05cfa6d7829580e217d9464f73312442323fad98d6f3657bca7deaadbf5,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_162,data/external_v2/public/mllm/raw/Texture Images/real/162.jpg,0,Real,f3206ea0adf05284d2114facd45677b6718b9f6eeb3d8e95b14c97284c24e8b3,True,342,500,JPEG,RGB,0.684
mllm,MLLM_TEX_real_163,data/external_v2/public/mllm/raw/Texture Images/real/163.jpg,0,Real,159006dd1240429fe2f379336eeb616392d66c687360bff9291e2c8c6406083b,True,500,369,JPEG,RGB,1.355
mllm,MLLM_TEX_real_164,data/external_v2/public/mllm/raw/Texture Images/real/164.jpg,0,Real,972df399784dd9d56a98ee3a69489f35a6749fe04406221ae6c5cd64f877dd22,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_165,data/external_v2/public/mllm/raw/Texture Images/real/165.jpg,0,Real,14cb08b34917c4c730084c0a76a0cf7946c6a090d96147c9c1d094a75a0b715b,True,500,334,JPEG,RGB,1.497
mllm,MLLM_TEX_real_166,data/external_v2/public/mllm/raw/Texture Images/real/166.jpg,0,Real,c52b170e7a254989a087d268ef2c23de69d0f58c14f41d17649295a182c9cd84,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_167,data/external_v2/public/mllm/raw/Texture Images/real/167.jpg,0,Real,f25984c1a1a06a9d197422e518151a778216608b3b4cd556b8dcd31f06e8d990,True,375,500,JPEG,RGB,0.75
mllm,MLLM_TEX_real_168,data/external_v2/public/mllm/raw/Texture Images/real/168.jpg,0,Real,a9e74e3779481787c2aa30ef828bb3ffca7a77a4c965bfdfe619c95c0756f81f,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_169,data/external_v2/public/mllm/raw/Texture Images/real/169.jpg,0,Real,4837342d2dcb897e6cd69e876f6f156eafb3299f2502d54a051c2cb7d0804e6c,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_17,data/external_v2/public/mllm/raw/Texture Images/real/17.jpg,0,Real,f6d51977d0f4933b5f5267d4614a8afa17290b871d89909d49915de3d908b8bd,True,500,599,JPEG,RGB,0.8347
mllm,MLLM_TEX_real_170,data/external_v2/public/mllm/raw/Texture Images/real/170.jpg,0,Real,6fe9fd759205a9de152228650c090bfdaf2eedc26d0e3d037ebed92e40701859,True,585,439,JPEG,RGB,1.3326
mllm,MLLM_TEX_real_171,data/external_v2/public/mllm/raw/Texture Images/real/171.jpg,0,Real,db3589e7b2bb86559c5f0904906d789e8469b651174b382fc340453474eac0aa,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_172,data/external_v2/public/mllm/raw/Texture Images/real/172.jpg,0,Real,40349dcdc210a29488c18a6a47e25b001bdafa476549a73505bbbffb86b69e2a,True,500,283,JPEG,RGB,1.7668
mllm,MLLM_TEX_real_173,data/external_v2/public/mllm/raw/Texture Images/real/173.jpg,0,Real,9238b1c92d51692ac236f86ae68123e16aab1751d6f8a92d18e4437fc35cde3a,True,1024,683,JPEG,RGB,1.4993
mllm,MLLM_TEX_real_174,data/external_v2/public/mllm/raw/Texture Images/real/174.jpg,0,Real,664f0c015832c6f8458cb4e05c84251a20d851bf8a79cd273807f5dae59ddcfc,True,2048,1536,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_175,data/external_v2/public/mllm/raw/Texture Images/real/175.jpg,0,Real,d39b16fe1f4eb7c21d156d35f9f05162548fdf200679bbb1a5cebd4a96ad2478,True,500,381,JPEG,RGB,1.3123
mllm,MLLM_TEX_real_176,data/external_v2/public/mllm/raw/Texture Images/real/176.jpg,0,Real,c491c34fa2b4814f6dc2eb69630484ddcb5aaa5bf72aa304909784427a5d90f7,True,450,338,JPEG,RGB,1.3314
mllm,MLLM_TEX_real_177,data/external_v2/public/mllm/raw/Texture Images/real/177.jpg,0,Real,ef63bc682bb66445edc645a43a02886caac2ed302868176fb60d862d6a16986b,True,1162,771,JPEG,RGB,1.5071
mllm,MLLM_TEX_real_178,data/external_v2/public/mllm/raw/Texture Images/real/178.jpg,0,Real,c859294bc123bfd9bce05f8cb0fb4865411767b15c8e95686a70f5ecceaf3608,True,358,500,JPEG,RGB,0.716
mllm,MLLM_TEX_real_179,data/external_v2/public/mllm/raw/Texture Images/real/179.jpg,0,Real,1915c40c5020a2230406100a61f1352550416e9977aec2847e69d014b2f0cd0d,True,366,500,JPEG,RGB,0.732
mllm,MLLM_TEX_real_18,data/external_v2/public/mllm/raw/Texture Images/real/18.jpg,0,Real,a191bd4534febbd9d53ddbb7f2a2442012c61b61014f1d264f925e60b2c3f7c2,True,667,500,JPEG,RGB,1.334
mllm,MLLM_TEX_real_180,data/external_v2/public/mllm/raw/Texture Images/real/180.jpg,0,Real,9d34fc5ec88df80573e3ca16050eb6e828dcfed64d36c9e53b64ebadc653621a,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_181,data/external_v2/public/mllm/raw/Texture Images/real/181.jpg,0,Real,4b9fa79f8dd4f8e4f7e78742d3482c5a792ca26453f22c6ce03b62191808abd2,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_182,data/external_v2/public/mllm/raw/Texture Images/real/182.jpg,0,Real,d5708236801c1235276b8be744f60a846144520189df95cebfb063ec1e3639c3,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_183,data/external_v2/public/mllm/raw/Texture Images/real/183.jpg,0,Real,a3869559b1ee44fbaf2b0ba40e638abdd2cf23226dbffb36c04f30b3dc3dd37a,True,281,500,JPEG,RGB,0.562
mllm,MLLM_TEX_real_184,data/external_v2/public/mllm/raw/Texture Images/real/184.jpg,0,Real,b06a713fd950a792874eaeab061aa1d24f4bd695028e6865132d8083a913c8ad,True,600,800,JPEG,RGB,0.75
mllm,MLLM_TEX_real_185,data/external_v2/public/mllm/raw/Texture Images/real/185.jpg,0,Real,4631ebb829d7e7f8068082a55e0f4a30a7c9b3ae3d2a3d00b5473217c641053a,True,500,664,JPEG,RGB,0.753
mllm,MLLM_TEX_real_186,data/external_v2/public/mllm/raw/Texture Images/real/186.jpg,0,Real,becf599b6a6796c49508de45e09df0a26d451994aae06cb63d4a16c89a0e51ac,True,1559,1169,JPEG,RGB,1.3336
mllm,MLLM_TEX_real_187,data/external_v2/public/mllm/raw/Texture Images/real/187.jpg,0,Real,4e0244855c2d3fad7029aba01c4a984979b59c045dff90a3f0ea585f72a8b76c,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_188,data/external_v2/public/mllm/raw/Texture Images/real/188.jpg,0,Real,d734b266d82cdf6e1fb6182efe183a6eb7c57f5a9b79648fc88efcea863a9c9c,True,600,871,JPEG,RGB,0.6889
mllm,MLLM_TEX_real_189,data/external_v2/public/mllm/raw/Texture Images/real/189.jpg,0,Real,5fdcfddc307decf004ac8b1c52f4ee31ca23de79de2ff1d3a05327efe0e3e322,True,500,150,JPEG,RGB,3.3333
mllm,MLLM_TEX_real_19,data/external_v2/public/mllm/raw/Texture Images/real/19.jpg,0,Real,6cb741c214d135f88482a65f7a271fd99d393b0d1b3d453bed1a814a7c18fa3c,True,696,500,JPEG,RGB,1.392
mllm,MLLM_TEX_real_190,data/external_v2/public/mllm/raw/Texture Images/real/190.jpg,0,Real,98c1982a9f5223e0ac7f8a07be27bce68918aa738f75e36accdf2f91855723c7,True,600,372,JPEG,RGB,1.6129
mllm,MLLM_TEX_real_191,data/external_v2/public/mllm/raw/Texture Images/real/191.jpg,0,Real,7d60e176df5b6c6eb2de108ecf32489e80c02771310264ec2e28b1c47dbe7bbc,True,500,281,JPEG,RGB,1.7794
mllm,MLLM_TEX_real_192,data/external_v2/public/mllm/raw/Texture Images/real/192.jpg,0,Real,ce5c1d9c95438476e4e8e14f82071a48cf91493fbe3f2b2ac022f6151f4d176d,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_193,data/external_v2/public/mllm/raw/Texture Images/real/193.jpg,0,Real,86c33c153cc4badf2785c39fb1db6ee959831b6b08e59ac943ebeeea8c781978,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_194,data/external_v2/public/mllm/raw/Texture Images/real/194.jpg,0,Real,6863e84ab15636b5fcaea319f53a78d91cd3fae9e13db714940ac4d18e140ffb,True,1024,768,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_195,data/external_v2/public/mllm/raw/Texture Images/real/195.jpg,0,Real,602e65d9e9e26b52a2025f2f880faec85ff55bd8d8ef9bf9f8cc0d0895e232ab,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_196,data/external_v2/public/mllm/raw/Texture Images/real/196.jpg,0,Real,d0b3014792752e27471e6f9f04031a7e1624e0ec198fbe867e970cb74fba79bc,True,375,500,JPEG,RGB,0.75
mllm,MLLM_TEX_real_197,data/external_v2/public/mllm/raw/Texture Images/real/197.jpg,0,Real,23209281480346bd19bd453402d5a68aa0d52682499647ab45e226c9477ef906,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_198,data/external_v2/public/mllm/raw/Texture Images/real/198.jpg,0,Real,117435b733910ac856a4117135719c3256eacbadaccb280f60ce6080bdf06f5b,True,500,274,JPEG,RGB,1.8248
mllm,MLLM_TEX_real_199,data/external_v2/public/mllm/raw/Texture Images/real/199.jpg,0,Real,89981111f3b2eb358ea29e62b3042e18ddbf4f652930ea9f15bf6cba0e72b7e2,True,569,449,JPEG,RGB,1.2673
mllm,MLLM_TEX_real_2,data/external_v2/public/mllm/raw/Texture Images/real/2.jpg,0,Real,212113198b7cfaeae6f2583b341bf87336d0b50421c938d8d3151e125ec29e06,True,588,500,JPEG,RGB,1.176
mllm,MLLM_TEX_real_20,data/external_v2/public/mllm/raw/Texture Images/real/20.jpg,0,Real,6946ca37293420b302b2d7c225ac6f43272921fd21f7110e6e8a4cf476e90af9,True,783,500,JPEG,RGB,1.566
mllm,MLLM_TEX_real_200,data/external_v2/public/mllm/raw/Texture Images/real/200.jpg,0,Real,7ff877f96e1d2391033e2b324511ffb7dc232f2e91f6e6b5b309000da38596b8,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_201,data/external_v2/public/mllm/raw/Texture Images/real/201.jpg,0,Real,9b9db52a492b5d8f07fc00f2743a448993758704ac478ddcb952dee078ade37b,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_202,data/external_v2/public/mllm/raw/Texture Images/real/202.jpg,0,Real,e2bf5fe7266183b6741b94980d1cb58f1c66da0b47286040bf1bf76c82f3a8cb,True,500,334,JPEG,RGB,1.497
mllm,MLLM_TEX_real_203,data/external_v2/public/mllm/raw/Texture Images/real/203.jpg,0,Real,dc178761428dc959b8fb6667aec6d55992a39a04c61c3ce4eed243ed2c6dda80,True,545,408,JPEG,RGB,1.3358
mllm,MLLM_TEX_real_204,data/external_v2/public/mllm/raw/Texture Images/real/204.jpg,0,Real,08b5b01a0ebeca521f976028c0acc4e8bc75e6269ae3e7fec829a0370c22642a,True,493,600,JPEG,RGB,0.8217
mllm,MLLM_TEX_real_205,data/external_v2/public/mllm/raw/Texture Images/real/205.jpg,0,Real,cb98be666fc10c473b6cceb15702cfe1cb1f94961b5a4cc760e6a5de99279d19,True,375,500,JPEG,RGB,0.75
mllm,MLLM_TEX_real_206,data/external_v2/public/mllm/raw/Texture Images/real/206.jpg,0,Real,900ab5360b9cdbec007aaca07ac163c703d7ba96beb75c58d519bbc8439f87d8,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_207,data/external_v2/public/mllm/raw/Texture Images/real/207.jpg,0,Real,3ec59737c24aff3fba3e70892122e23be371c46a74cf8519a9a9fda7b8b080ba,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_208,data/external_v2/public/mllm/raw/Texture Images/real/208.jpg,0,Real,ed8cbd961c2ba9b67177a19472e301889731a71f4fa5c889a4737fc0ddf6dc30,True,550,413,JPEG,RGB,1.3317
mllm,MLLM_TEX_real_209,data/external_v2/public/mllm/raw/Texture Images/real/209.jpg,0,Real,4f7548d4376a0bb258932d2ff10ca9ee1c6c5154289a4949d3848a81ee45b34c,True,500,667,JPEG,RGB,0.7496
mllm,MLLM_TEX_real_21,data/external_v2/public/mllm/raw/Texture Images/real/21.jpg,0,Real,977c001b784713e722abf7e1ff73a98441caed915106df8e3e32c92b0471236d,True,667,500,JPEG,RGB,1.334
mllm,MLLM_TEX_real_210,data/external_v2/public/mllm/raw/Texture Images/real/210.jpg,0,Real,f443a987398ebb902c07e164d4f24f8c2baaecfa86b91b3431be0370e1eba175,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_211,data/external_v2/public/mllm/raw/Texture Images/real/211.jpg,0,Real,ca2cc1b7431d6bf315cb20ef7a4efd355c399f742444bf05ca03798b11730402,True,500,333,JPEG,RGB,1.5015
mllm,MLLM_TEX_real_212,data/external_v2/public/mllm/raw/Texture Images/real/212.jpg,0,Real,daa0d205590c51cbf027b0bcdb36d16aeb5f09032da7197bbf194969963a2136,True,366,550,JPEG,RGB,0.6655
mllm,MLLM_TEX_real_213,data/external_v2/public/mllm/raw/Texture Images/real/213.jpg,0,Real,601999e669f3a3845e7df72f21284d98ed38df06e48e2a649d6f2bbaeb137496,True,332,550,JPEG,RGB,0.6036
mllm,MLLM_TEX_real_214,data/external_v2/public/mllm/raw/Texture Images/real/214.jpg,0,Real,696a81df203cf6c4f6b0d3eda1b5f39e97fb66a666afb9718c5cad9f2e8f573f,True,767,432,JPEG,RGB,1.7755
mllm,MLLM_TEX_real_215,data/external_v2/public/mllm/raw/Texture Images/real/215.jpg,0,Real,fc53d66cb0ba696566a8e329c8172eff6874794b28c57753e865f44c51e40260,True,500,375,JPEG,RGB,1.3333
mllm,MLLM_TEX_real_216,data/external_v2/public/mllm/raw/Texture Images/real/216.jpg,0,Real,48a82e6852e9a994c35c942a85dd99e25ef21b126202bd592e5a49b6e24f08e2,True,591,415,JPEG,RGB,1.4241
mllm,MLLM_TEX_real_22,data/external_v2/public/mllm/raw/Texture Images/real/22.jpg,0,Real,92cebbfd9abcaa6537a2def4b4d8f40b60bc670caca67358681ee1f5aa1c0e18,True,667,500,JPEG,RGB,1.334
mllm,MLLM_TEX_real_23,data/external_v2/public/mllm/raw/Texture Images/real/23.jpg,0,Real,966894955711e332ea14dd1e865e462999b2c6a757ed837e0fa080d29827165d,True,666,500,JPEG,RGB,1.332
mllm,MLLM_TEX_real_24,data/external_v2/public/mllm/raw/Texture Images/real/24.jpg,0,Real,19e247f87c6abb0724c08732f54ae9c6e6da8ad27de025be8e0cfbdbcbc18842,True,659,500,JPEG,RGB,1.318
mllm,MLLM_TEX_real_25,data/external_v2/public/mllm/raw/Texture Images/real/25.jpg,0,Real,509fcd39a4990154ba0ea9d3a29c942632cc0375c88a0d897ff64a08408236e1,True,667,500,JPEG,RGB,1.334
mllm,MLLM_TEX_real_26,data/external_v2/public/mllm/raw/Texture Images/real/26.jpg,0,Real,6ba8752041e77833519f01a40b1fe45eb7fcd1370c1019a18f6a353539026206,True,752,500,JPEG,RGB,1.504
mllm,MLLM_TEX_real_27,data/external_v2/public/mllm/raw/Texture Images/real/27.jpg,0,Real,2ee28812024025a9be6dd9462f001a2aa3e7ec212a5db3c07426f95e7c76fcd5,True,751,500,JPEG,RGB,1.502
mllm,MLLM_TEX_real_28,data/external_v2/public/mllm/raw/Texture Images/real/28.jpg,0,Real,4e6ae6cc30c80662b957d4f3eb8ba9fa42de9dbc808f588eb9c82f1bdad67ca5,True,667,500,JPEG,RGB,1.334
mllm,MLLM_TEX_real_29,data/external_v2/public/mllm/raw/Texture Images/real/29.jpg,0,Real,6ebba5299d9efd18cc82974a4e12e3bc1941d9092642fa02fbf59fa7fabe0fd0,True,667,501,JPEG,RGB,1.3313
mllm,MLLM_TEX_real_3,data/external_v2/public/mllm/raw/Texture Images/real/3.jpg,0,Real,2f1c8f325149bbf01381d408987f8680cec29f9904b458df378fa7ab2e3ccd68,True,500,525,JPEG,RGB,0.9524
mllm,MLLM_TEX_real_30,data/external_v2/public/mllm/raw/Texture Images/real/30.jpg,0,Real,db207e67944f1979c6181593b7e61ad2d3e5d29801c949c01b2e437320307d27,True,667,501,JPEG,RGB,1.3313
mllm,MLLM_TEX_real_31,data/external_v2/public/mllm/raw/Texture Images/real/31.jpg,0,Real,bbc77385a51a892dc5548cec847e19ab457dcf6cf3d1d9c4207175ce98638f5a,True,500,517,JPEG,RGB,0.9671
