external_image_id,label,class_name,generator,generator_version,source_type,source_dataset,prompt_id,prompt,source_image_id_if_real,native_path,native_extension,native_width,native_height,native_mode,file_size_bytes,sha256,acquisition_date,generation_seed,seed_supported,provenance_verified,notes
EXT_REAL_0001,0,Real,none,n/a,photograph,COCO_val2017,,,450758,data/external_v1/native/real/coco2017/EXT_REAL_0001_450758.jpg,.jpg,640,479,RGB,156533,2bd41c7c8af67b477941538a4da8c8edadfe6b26bc3e19cfe991a89b35a2fe1b,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0159,0,Real,none,n/a,photograph,COCO_val2017,,,468124,data/external_v1/native/real/coco2017/EXT_REAL_0159_468124.jpg,.jpg,640,459,RGB,135870,741146235c81e978c8dae22c59159c0762a9d75fad9dbbe3511d3ec62196adca,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0160,0,Real,none,n/a,photograph,COCO_val2017,,,361621,data/external_v1/native/real/coco2017/EXT_REAL_0160_361621.jpg,.jpg,640,427,RGB,94845,27ef851c1525eda678fa34f7bff43ef5ff44fa50a9280f435b41aa0629db393f,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0161,0,Real,none,n/a,photograph,COCO_val2017,,,136915,data/external_v1/native/real/coco2017/EXT_REAL_0161_136915.jpg,.jpg,640,427,RGB,100876,52e676f1c7ad54796f249b175caf31b93c22348914b6f94d279d298dc2e6d4d7,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0162,0,Real,none,n/a,photograph,COCO_val2017,,,351530,data/external_v1/native/real/coco2017/EXT_REAL_0162_351530.jpg,.jpg,640,378,RGB,199594,c0dd4c7912f49996c6db70407078f13642da6239661294dc27bf190b2e1669f7,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0163,0,Real,none,n/a,photograph,COCO_val2017,,,100238,data/external_v1/native/real/coco2017/EXT_REAL_0163_100238.jpg,.jpg,640,480,RGB,229027,aeebb3301d652e291323df9567bed787a7966fefbefeb0629634424b1567769b,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0164,0,Real,none,n/a,photograph,COCO_val2017,,,151820,data/external_v1/native/real/coco2017/EXT_REAL_0164_151820.jpg,.jpg,640,427,RGB,162172,2fa3ec0a2091a4e4a8953dbd434ea05450172bb75c7ff49aca32d82359539ae9,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0165,0,Real,none,n/a,photograph,COCO_val2017,,,5037,data/external_v1/native/real/coco2017/EXT_REAL_0165_5037.jpg,.jpg,640,425,RGB,182150,b47318f2a6f652027f6435c462fae0567d925f67ab3279d08d5da2f322322dda,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0166,0,Real,none,n/a,photograph,COCO_val2017,,,169169,data/external_v1/native/real/coco2017/EXT_REAL_0166_169169.jpg,.jpg,640,480,RGB,192805,d267375dc1802876eeafb14a9da413bf1f2f9bd802a1645ebbf3c58a41520cf5,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0167,0,Real,none,n/a,photograph,COCO_val2017,,,426836,data/external_v1/native/real/coco2017/EXT_REAL_0167_426836.jpg,.jpg,640,640,RGB,282616,58226343a8196f38f86225c5025e7dd6d72327eb97a558da39198837639ce103,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0168,0,Real,none,n/a,photograph,COCO_val2017,,,92839,data/external_v1/native/real/coco2017/EXT_REAL_0168_92839.jpg,.jpg,640,517,RGB,230734,8cef3815ef0704e21f1c9700db528de5159408edf517831c79b7eedab9a07557,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0169,0,Real,none,n/a,photograph,COCO_val2017,,,246968,data/external_v1/native/real/coco2017/EXT_REAL_0169_246968.jpg,.jpg,640,428,RGB,175692,5f7990e5edb8b8ab72faeef5ad6391976b24c2ab14d1c05d178fba70fadfd435,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0170,0,Real,none,n/a,photograph,COCO_val2017,,,308328,data/external_v1/native/real/coco2017/EXT_REAL_0170_308328.jpg,.jpg,640,480,RGB,203651,58a5b249b1f0f9b33ac2a3fc00fb7217e359a6430d300f637397dcef9c91e2b7,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0171,0,Real,none,n/a,photograph,COCO_val2017,,,198510,data/external_v1/native/real/coco2017/EXT_REAL_0171_198510.jpg,.jpg,640,640,RGB,318227,5a5cb0cd390d6fa510669250d52058d8c3f4dc2024ff7ad727a0b5cdfc35a674,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0172,0,Real,none,n/a,photograph,COCO_val2017,,,51598,data/external_v1/native/real/coco2017/EXT_REAL_0172_51598.jpg,.jpg,360,640,RGB,84339,d727cfdbd87883caabe464636cebdac19c89cae7d948d19c1f86f4230edfcdbf,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0173,0,Real,none,n/a,photograph,COCO_val2017,,,522940,data/external_v1/native/real/coco2017/EXT_REAL_0173_522940.jpg,.jpg,511,640,RGB,132451,aa5f5a572998b2b8e100c7da7b8846df5e1d7b264212216792cf3cb30e28fd41,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0174,0,Real,none,n/a,photograph,COCO_val2017,,,313182,data/external_v1/native/real/coco2017/EXT_REAL_0174_313182.jpg,.jpg,640,424,RGB,165380,eb866ca692e9cbffe64807c519b6b2ce6fec169734658331c3399613cd8ec20f,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0175,0,Real,none,n/a,photograph,COCO_val2017,,,571943,data/external_v1/native/real/coco2017/EXT_REAL_0175_571943.jpg,.jpg,640,480,RGB,228005,d67f60187663a457b942a3ed0b14e3397a0c02c51d3a5e8a47b9395189ceffbb,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0176,0,Real,none,n/a,photograph,COCO_val2017,,,426203,data/external_v1/native/real/coco2017/EXT_REAL_0176_426203.jpg,.jpg,426,640,RGB,201551,94a9984efc0eb80d48c571f183e6b50f22f44025f715bcef0eec1aac8e4fc856,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0177,0,Real,none,n/a,photograph,COCO_val2017,,,140840,data/external_v1/native/real/coco2017/EXT_REAL_0177_140840.jpg,.jpg,500,281,RGB,136967,6e9a30e9383f7ddfaddf44a787ab4ff3c57f107182813d93ea5499b3cbd40b52,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0178,0,Real,none,n/a,photograph,COCO_val2017,,,577862,data/external_v1/native/real/coco2017/EXT_REAL_0178_577862.jpg,.jpg,640,424,RGB,281088,0e1d8468f9c8b96055d2d8123528922e11ee73cd1ad4736bb6d2515822e79e1f,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0179,0,Real,none,n/a,photograph,COCO_val2017,,,531135,data/external_v1/native/real/coco2017/EXT_REAL_0179_531135.jpg,.jpg,500,375,RGB,159853,d398067152529e4d12c1371bb8744ded60db1286fcd4500521b8ac8f5687df2a,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0180,0,Real,none,n/a,photograph,COCO_val2017,,,425925,data/external_v1/native/real/coco2017/EXT_REAL_0180_425925.jpg,.jpg,640,468,RGB,154310,9c4f354219c5cf427d781457569ac068f0cb680185124a1f7b38907c7ae8c060,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0181,0,Real,none,n/a,photograph,COCO_val2017,,,345252,data/external_v1/native/real/coco2017/EXT_REAL_0181_345252.jpg,.jpg,640,479,RGB,104317,66172a2b05cff851176357c92f276effce2fc57c68bf19a5d3bd7e4e47d55186,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0182,0,Real,none,n/a,photograph,COCO_val2017,,,42528,data/external_v1/native/real/coco2017/EXT_REAL_0182_42528.jpg,.jpg,640,495,RGB,103927,842d6691981b2204da0e59afb546a251846336ae71e1e95f6dd87b346d0a5efc,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0183,0,Real,none,n/a,photograph,COCO_val2017,,,580757,data/external_v1/native/real/coco2017/EXT_REAL_0183_580757.jpg,.jpg,640,425,RGB,131628,99039df0eee886265a1aae2dbce6ffa960d3ae8593fa39cc469716bcfdc13176,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0184,0,Real,none,n/a,photograph,COCO_val2017,,,65736,data/external_v1/native/real/coco2017/EXT_REAL_0184_65736.jpg,.jpg,640,427,RGB,90185,2964c5da08d186b8a875c9ec2de8aa7a829da5b6bb028a70933baf7eecf8dde8,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0185,0,Real,none,n/a,photograph,COCO_val2017,,,388846,data/external_v1/native/real/coco2017/EXT_REAL_0185_388846.jpg,.jpg,640,427,RGB,178996,59ef9c73d5d2460a67189695079bdb5560922e4e1f0c40a346a105d61abf261d,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0186,0,Real,none,n/a,photograph,COCO_val2017,,,117197,data/external_v1/native/real/coco2017/EXT_REAL_0186_117197.jpg,.jpg,640,466,RGB,277402,fc504bd2e9215a5602428db2a642e3baa5e30920a57474dd3b27a21dd0b0f239,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0187,0,Real,none,n/a,photograph,COCO_val2017,,,543043,data/external_v1/native/real/coco2017/EXT_REAL_0187_543043.jpg,.jpg,640,480,RGB,204439,4af0de72921e9d9731338426863936affbd35f93a9f2a055ea0fb2b677c7a04a,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0188,0,Real,none,n/a,photograph,COCO_val2017,,,60507,data/external_v1/native/real/coco2017/EXT_REAL_0188_60507.jpg,.jpg,640,427,RGB,117451,0aa436c998cd750d278170996d88b02869af323af4543ae4a8ef6349a14ca7fb,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0189,0,Real,none,n/a,photograph,COCO_val2017,,,60835,data/external_v1/native/real/coco2017/EXT_REAL_0189_60835.jpg,.jpg,640,480,RGB,264277,e261953e1c8710e756619fd0d4332366b7abf0318d5928a17f1ef3a0b8e63d26,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0190,0,Real,none,n/a,photograph,COCO_val2017,,,133567,data/external_v1/native/real/coco2017/EXT_REAL_0190_133567.jpg,.jpg,640,428,RGB,210771,aba5ed0528d69067d47bfd8338a85f048f2e0c38ca327ba937c05782f9ead100,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0191,0,Real,none,n/a,photograph,COCO_val2017,,,223130,data/external_v1/native/real/coco2017/EXT_REAL_0191_223130.jpg,.jpg,425,640,RGB,261111,bc113e1f771631b951b5dd6102099a78f0f9f69b8219a88f3065c7f62b28b13e,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0192,0,Real,none,n/a,photograph,COCO_val2017,,,172330,data/external_v1/native/real/coco2017/EXT_REAL_0192_172330.jpg,.jpg,640,480,RGB,276623,ef1b61b35ac3aa2af9d9cdb01f52ac79703a5ad0f0fbe036d6aecb94c07c212f,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0193,0,Real,none,n/a,photograph,COCO_val2017,,,77595,data/external_v1/native/real/coco2017/EXT_REAL_0193_77595.jpg,.jpg,640,425,RGB,145034,84be4b8df0a35ce7a85c08d9a506ca3bfa430aca00fcab9650dc25ac1f37c0a9,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0194,0,Real,none,n/a,photograph,COCO_val2017,,,194724,data/external_v1/native/real/coco2017/EXT_REAL_0194_194724.jpg,.jpg,640,480,RGB,216017,ef3c018f96fdab2b7bfb28ffd8b952535c8c1084d2a39eb5133c14e585c137c4,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0195,0,Real,none,n/a,photograph,COCO_val2017,,,161879,data/external_v1/native/real/coco2017/EXT_REAL_0195_161879.jpg,.jpg,640,569,RGB,185567,899a765ba61e9f1252055941a01b2202e991d7e04153c18ac7fbb1cd17391bce,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0196,0,Real,none,n/a,photograph,COCO_val2017,,,333745,data/external_v1/native/real/coco2017/EXT_REAL_0196_333745.jpg,.jpg,427,640,RGB,95356,db3e2af085b3eafd7b00ebf44f43eebf839838a68493dcaaa3529fff953835c9,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0197,0,Real,none,n/a,photograph,COCO_val2017,,,213816,data/external_v1/native/real/coco2017/EXT_REAL_0197_213816.jpg,.jpg,640,480,RGB,169008,bb6a26d8f3db02eab804606cafc4ccb43cf71d4cd41a9b328c830e87372aa40e,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0198,0,Real,none,n/a,photograph,COCO_val2017,,,374551,data/external_v1/native/real/coco2017/EXT_REAL_0198_374551.jpg,.jpg,500,300,RGB,100347,74d7c8949cc1578c8b67ea703dad718b053a38901f7d56001c894dfb858a472a,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0199,0,Real,none,n/a,photograph,COCO_val2017,,,364297,data/external_v1/native/real/coco2017/EXT_REAL_0199_364297.jpg,.jpg,640,428,RGB,79192,26fe8e8acf4da5acf46c8a745530edfb97fc98622717e3133ebde99b35a7ca33,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0200,0,Real,none,n/a,photograph,COCO_val2017,,,352684,data/external_v1/native/real/coco2017/EXT_REAL_0200_352684.jpg,.jpg,424,640,RGB,141020,da8028056a1503782c966bfb4643cd9ec67a926be49f45016b5f968fbc5579e9,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0201,0,Real,none,n/a,photograph,COCO_val2017,,,347693,data/external_v1/native/real/coco2017/EXT_REAL_0201_347693.jpg,.jpg,640,427,RGB,103423,2f3bf48e66d0f5ec0b9494f04a34a32441e9ca025ca1db177e3a49606b47f161,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0202,0,Real,none,n/a,photograph,COCO_val2017,,,41888,data/external_v1/native/real/coco2017/EXT_REAL_0202_41888.jpg,.jpg,640,480,RGB,282914,a53fa56864d2c170551c0584813aa5a39b586f100bc16dc26010e9af88f16cea,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0203,0,Real,none,n/a,photograph,COCO_val2017,,,297084,data/external_v1/native/real/coco2017/EXT_REAL_0203_297084.jpg,.jpg,612,612,RGB,208657,9e812fd1861d9bc51048321fec481961b40f37c55f04350d6704a7446944d16d,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0204,0,Real,none,n/a,photograph,COCO_val2017,,,136334,data/external_v1/native/real/coco2017/EXT_REAL_0204_136334.jpg,.jpg,640,480,RGB,137887,f06e5539ac4ea05d778598f8a61c00f6ccfd73a533707373eabf0b640714b872,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0205,0,Real,none,n/a,photograph,COCO_val2017,,,229111,data/external_v1/native/real/coco2017/EXT_REAL_0205_229111.jpg,.jpg,375,500,RGB,113899,6cf7af80f210bcf25ff57bad62f814f4cd6d4e419a564fc1659ef2a479d5e7d3,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0206,0,Real,none,n/a,photograph,COCO_val2017,,,488710,data/external_v1/native/real/coco2017/EXT_REAL_0206_488710.jpg,.jpg,500,400,RGB,115200,8fbacc18f6c96ebabcdcccee0d26a171b4a5de298942178e9b2f101ceddadbb9,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0207,0,Real,none,n/a,photograph,COCO_val2017,,,275392,data/external_v1/native/real/coco2017/EXT_REAL_0207_275392.jpg,.jpg,480,640,RGB,229956,7c6fbaf7b9a23e9d373d81e0238402c9b2cf4f59ee6097f13181afd1eded6c6e,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0208,0,Real,none,n/a,photograph,COCO_val2017,,,419096,data/external_v1/native/real/coco2017/EXT_REAL_0208_419096.jpg,.jpg,612,612,RGB,122099,499867ca3427449d86f5df4a8be4ecaaab9f5f209af848a6f89499233e51e5bf,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0209,0,Real,none,n/a,photograph,COCO_val2017,,,163611,data/external_v1/native/real/coco2017/EXT_REAL_0209_163611.jpg,.jpg,640,480,RGB,315130,793dff8932d8307ad3aa50cf0f0d2250d275516937817dee8a777a6a25fcf4e9,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0210,0,Real,none,n/a,photograph,COCO_val2017,,,183391,data/external_v1/native/real/coco2017/EXT_REAL_0210_183391.jpg,.jpg,632,640,RGB,245975,f239b42753cfcbe508bfe3aaaec3397228311fbe398be1a2f59537696e446c28,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0211,0,Real,none,n/a,photograph,COCO_val2017,,,399560,data/external_v1/native/real/coco2017/EXT_REAL_0211_399560.jpg,.jpg,640,478,RGB,167032,c7eb738e1e7bd76a8fcfc5811e5a440a72812e2eec06949a5936216703c924fd,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0212,0,Real,none,n/a,photograph,COCO_val2017,,,89761,data/external_v1/native/real/coco2017/EXT_REAL_0212_89761.jpg,.jpg,480,640,RGB,188509,77578f52ee4644ec8ff4d8ffd712116b2ce0a498ae7ed5bd5430dec7b784cdc5,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0213,0,Real,none,n/a,photograph,COCO_val2017,,,194940,data/external_v1/native/real/coco2017/EXT_REAL_0213_194940.jpg,.jpg,500,375,RGB,97498,f8fd2daecf19f0313769c4c3f9440781ee11605e4c55bf164ea50936f68006ac,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0214,0,Real,none,n/a,photograph,COCO_val2017,,,131138,data/external_v1/native/real/coco2017/EXT_REAL_0214_131138.jpg,.jpg,640,480,RGB,236433,2598539292e89180ada7b17491bb6f7d3793dd792897e22ef8bbe21f3eec87cb,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0215,0,Real,none,n/a,photograph,COCO_val2017,,,561958,data/external_v1/native/real/coco2017/EXT_REAL_0215_561958.jpg,.jpg,640,480,RGB,238998,833cb6b570921fb310066aae725dc04158190c599be806eb1fe882de4fee8e88,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0216,0,Real,none,n/a,photograph,COCO_val2017,,,272148,data/external_v1/native/real/coco2017/EXT_REAL_0216_272148.jpg,.jpg,640,378,RGB,139419,69a144bd1025fa0f18ad50bf9c095627c0bcfc6e025c4301a690439fe85655a2,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0217,0,Real,none,n/a,photograph,COCO_val2017,,,562229,data/external_v1/native/real/coco2017/EXT_REAL_0217_562229.jpg,.jpg,640,640,RGB,327662,7b3125aca812637401c46dde5b098f0434728479f9523d0c91dd4a2350823038,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0218,0,Real,none,n/a,photograph,COCO_val2017,,,494869,data/external_v1/native/real/coco2017/EXT_REAL_0218_494869.jpg,.jpg,427,640,RGB,228977,0beffebf8bf7e3d5561249474de3e457cae990b1ffd56165a19380d4cfc0c00a,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0219,0,Real,none,n/a,photograph,COCO_val2017,,,275727,data/external_v1/native/real/coco2017/EXT_REAL_0219_275727.jpg,.jpg,640,475,RGB,277909,a9616d5a9604e21d6fe11e216ca2f61cd63a53cd2376f6d7a705a8893d50363a,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0220,0,Real,none,n/a,photograph,COCO_val2017,,,267903,data/external_v1/native/real/coco2017/EXT_REAL_0220_267903.jpg,.jpg,640,426,RGB,192244,2f4459f968105af1a662b78f8d2efc09afe023204556da38be748ac49acf0526,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0221,0,Real,none,n/a,photograph,COCO_val2017,,,98853,data/external_v1/native/real/coco2017/EXT_REAL_0221_98853.jpg,.jpg,427,640,RGB,238934,0f9c7249f262966be9907df025c9aeb016cd38cc61446c5955941ea9dd1551c1,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0222,0,Real,none,n/a,photograph,COCO_val2017,,,176901,data/external_v1/native/real/coco2017/EXT_REAL_0222_176901.jpg,.jpg,640,359,RGB,74761,10e7cf395cfd9dda3288d9610cbcf7a44cdd41083022d9630b45a4c586a6b464,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0223,0,Real,none,n/a,photograph,COCO_val2017,,,17714,data/external_v1/native/real/coco2017/EXT_REAL_0223_17714.jpg,.jpg,640,480,RGB,169159,ff331d262fea90025ec3b628757b047259f244b5a65550b1d0d079578179387a,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0224,0,Real,none,n/a,photograph,COCO_val2017,,,560279,data/external_v1/native/real/coco2017/EXT_REAL_0224_560279.jpg,.jpg,612,612,RGB,148922,e73a7a69b341914dca555c60d7dc546a862a2deb43613b2dbaef4b14e863d8f2,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0225,0,Real,none,n/a,photograph,COCO_val2017,,,342397,data/external_v1/native/real/coco2017/EXT_REAL_0225_342397.jpg,.jpg,640,427,RGB,111061,c13b1a038f6b2f0b77438c12c7bf4b4a32c1c1e75a80646356355665cd4e4607,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0226,0,Real,none,n/a,photograph,COCO_val2017,,,412286,data/external_v1/native/real/coco2017/EXT_REAL_0226_412286.jpg,.jpg,333,500,RGB,78046,2c482d365623b18f877b90eea879331d4d11f8c9f8b13f058aa8cb1ef31cb58d,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0227,0,Real,none,n/a,photograph,COCO_val2017,,,521540,data/external_v1/native/real/coco2017/EXT_REAL_0227_521540.jpg,.jpg,640,480,RGB,182833,b17ade7d27315d9cab1ebc34b14ddcc08ecfafaee2a3c0f95fde3eac645d64a6,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0228,0,Real,none,n/a,photograph,COCO_val2017,,,221281,data/external_v1/native/real/coco2017/EXT_REAL_0228_221281.jpg,.jpg,359,640,RGB,201354,d76ee385fe01bc44f233039103de747f32578129f451e486cf467e640fb7262b,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0229,0,Real,none,n/a,photograph,COCO_val2017,,,158945,data/external_v1/native/real/coco2017/EXT_REAL_0229_158945.jpg,.jpg,478,640,RGB,304208,d86467a75ad39f01f62aa5335f77430f3f769e40da2f76d2dee08544470ade53,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0230,0,Real,none,n/a,photograph,COCO_val2017,,,248112,data/external_v1/native/real/coco2017/EXT_REAL_0230_248112.jpg,.jpg,640,480,RGB,104747,23f5b9d50dff0cf6cf009bb89912a4546ef943a41f359174af404909b2dd4299,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0231,0,Real,none,n/a,photograph,COCO_val2017,,,302452,data/external_v1/native/real/coco2017/EXT_REAL_0231_302452.jpg,.jpg,403,403,RGB,89969,6ef852f8710f0326e0abff3ad509e5fe92e4948d14be3c178f135910946b180a,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0232,0,Real,none,n/a,photograph,COCO_val2017,,,415990,data/external_v1/native/real/coco2017/EXT_REAL_0232_415990.jpg,.jpg,500,375,RGB,111650,a1c4e789e6cf96f831335c55429e8bc870222b697617985cd5bec48e722b90dd,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0233,0,Real,none,n/a,photograph,COCO_val2017,,,401446,data/external_v1/native/real/coco2017/EXT_REAL_0233_401446.jpg,.jpg,640,480,RGB,213382,c8866a5e483efeb8e1eb5e945d598015e8c46f0dad05cbfbc7cce0249488171b,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0234,0,Real,none,n/a,photograph,COCO_val2017,,,443969,data/external_v1/native/real/coco2017/EXT_REAL_0234_443969.jpg,.jpg,612,612,RGB,200848,4d406247b349070eb79a47c16d299fc6285188c81241097169bb797cf921be2c,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0235,0,Real,none,n/a,photograph,COCO_val2017,,,473821,data/external_v1/native/real/coco2017/EXT_REAL_0235_473821.jpg,.jpg,500,333,RGB,100361,d7d522cf0ac9ed2615c1b572836aaa3d062f25f73b82acbbfb49f076521be5ba,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0236,0,Real,none,n/a,photograph,COCO_val2017,,,434548,data/external_v1/native/real/coco2017/EXT_REAL_0236_434548.jpg,.jpg,640,480,RGB,168692,8b47087d39f6126a830c560e0e2d7d7b942bf9558704b8abd2b33a26d2d9dae8,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0237,0,Real,none,n/a,photograph,COCO_val2017,,,188296,data/external_v1/native/real/coco2017/EXT_REAL_0237_188296.jpg,.jpg,640,609,RGB,248122,fcb23cbab168a4ce784173658a630910ed1110b418ef492dfaf2f61febfcb351,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
EXT_REAL_0238,0,Real,none,n/a,photograph,COCO_val2017,,,78266,data/external_v1/native/real/coco2017/EXT_REAL_0238_78266.jpg,.jpg,640,428,RGB,213178,01297ee066ac26e787c2f112d73e24085b9b9b94100e4bb6b13b5758c77ab2e5,2026-08-24,,false,true,Official COCO 2017 validation photograph; ImageNet excluded by protocol
