image_id,dataset,calibrated_probability,raw_probability,group,selective_prediction,generator
pilot_003902,Tiny-GenImage,0.6454520129596794,0.7578271627426147,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_003904,Tiny-GenImage,0.014857874442497,0.0003398762783035,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_003906,Tiny-GenImage,0.1385581756857598,0.0299003608524799,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_003910,Tiny-GenImage,0.939869256841413,0.9947013854980468,FALSE_AI_REAL,AI-GENERATED,Real
pilot_003916,Tiny-GenImage,0.0406311598054388,0.002422570483759,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_003928,Tiny-GenImage,0.4220722612723411,0.3547032177448272,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_003934,Tiny-GenImage,0.8733446352888349,0.9753180146217346,FALSE_AI_REAL,AI-GENERATED,Real
pilot_003936,Tiny-GenImage,0.0757882980939851,0.008473252877593,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_003940,Tiny-GenImage,0.0949021657944267,0.0134626189246773,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_003942,Tiny-GenImage,0.1699746022798861,0.0465459413826465,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_003946,Tiny-GenImage,0.4096356758853965,0.3327171504497528,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_003950,Tiny-GenImage,0.0284895244424316,0.0012045697076246,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_003964,Tiny-GenImage,0.0187152751442081,0.0005313191795721,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_003966,Tiny-GenImage,0.9816238196967428,0.9994871616363524,FALSE_AI_REAL,AI-GENERATED,Real
pilot_003968,Tiny-GenImage,0.0347037801533412,0.0017744444776326,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_003976,Tiny-GenImage,0.054116406347816,0.0042872857302427,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_003982,Tiny-GenImage,0.4709672170530358,0.4448792636394501,UNCERTAIN_REAL,UNCERTAIN,Real
pilot_003988,Tiny-GenImage,0.0450863823353148,0.0029780101031064,CORRECT_CONFIDENT_REAL,REAL,Real
pilot_003992,Tiny-GenImage,0.8225824966797842,0.9488695859909058,FALSE_AI_REAL,AI-GENERATED,Real
pilot_003994,Tiny-GenImage,0.9034775244483484,0.9860556125640868,FALSE_AI_REAL,AI-GENERATED,Real
pilot_003998,Tiny-GenImage,0.1352124181170163,0.0283752121031284,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_1,MLLM,0.4087750866128463,0.3312139501894289,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_10,MLLM,0.8242558279261367,0.949922433434156,FALSE_AI_REAL,AI-GENERATED,Real
MLLM_HYB_real_100,MLLM,0.8992041421849172,0.9847396096039608,FALSE_AI_REAL,AI-GENERATED,Real
MLLM_HYB_real_101,MLLM,0.0278781884969556,0.0011545027318587,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_102,MLLM,0.2436885757601402,0.1037166187414522,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_103,MLLM,0.2995999820191092,0.1656148405366813,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_104,MLLM,0.0277042896640264,0.0011404559178446,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_105,MLLM,0.2083439680380068,0.0729691411717624,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_106,MLLM,0.0072439953555885,8.531069924579635e-05,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_107,MLLM,0.9080521166847982,0.9873916594657628,FALSE_AI_REAL,AI-GENERATED,Real
MLLM_HYB_real_108,MLLM,0.0351067100196508,0.0018152489713677,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_109,MLLM,0.6164034580774654,0.7116003048685904,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_11,MLLM,0.2593091659078144,0.1193554412475378,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_110,MLLM,0.5579766680339966,0.6091130831688283,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_111,MLLM,0.4979442499989572,0.4960855542446823,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_112,MLLM,0.0078276497633855,9.898410288359556e-05,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_113,MLLM,0.4336451433897526,0.3755679035202585,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_114,MLLM,0.039340487370362,0.002272659276822,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_115,MLLM,0.1072077634019008,0.0173602920906345,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_116,MLLM,0.033768354259908,0.0016815323437962,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_117,MLLM,0.3479396641215467,0.2321828653037067,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_118,MLLM,0.6486782670113889,0.7627298360136185,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_119,MLLM,0.2295910382020927,0.0906904530767532,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_12,MLLM,0.3358252516175718,0.2144076230583455,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_120,MLLM,0.5626067706712071,0.6175996469315782,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_121,MLLM,0.3105726696749606,0.1796869054064638,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_122,MLLM,0.2846410139239028,0.1474426099314126,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_123,MLLM,0.1298301367076657,0.0260177061109255,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_124,MLLM,0.5300582191483632,0.5570555501061136,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_125,MLLM,0.1596979296560243,0.0406274259588552,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_126,MLLM,0.3543030692472811,0.2417989604577967,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_127,MLLM,0.8850894695731396,0.9799138802692388,FALSE_AI_REAL,AI-GENERATED,Real
MLLM_HYB_real_128,MLLM,0.2693923318580155,0.1301301739585206,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_129,MLLM,0.0154898076576438,0.0003683700855522,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_13,MLLM,0.1121338032314975,0.0190776067149124,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_130,MLLM,0.3892656485673692,0.2978327219351562,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_131,MLLM,0.1558694898879631,0.0385422070484333,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_132,MLLM,0.6930346285461821,0.8250081430133964,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_133,MLLM,0.4638745954650528,0.4315238999334555,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_134,MLLM,0.4567530242258327,0.4181861124621755,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_135,MLLM,0.3491353463089611,0.2339752685603091,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_136,MLLM,0.7217445304694282,0.8599563483556495,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_137,MLLM,0.2941676917384833,0.1588800224787555,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_138,MLLM,0.3039535832359362,0.171123440416523,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_139,MLLM,0.0221295622896491,0.0007357466951574,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_14,MLLM,0.437157482754768,0.3819695955091153,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_140,MLLM,0.672135684548788,0.7968837551984367,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_141,MLLM,0.4215049672038636,0.3536900721010916,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_142,MLLM,0.1703135227813624,0.0467492091043135,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_143,MLLM,0.4980090540999036,0.496208947158339,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_144,MLLM,0.4179120414100282,0.3472954220024948,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_145,MLLM,0.3857659467626349,0.2919944836298775,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_146,MLLM,0.3362073769032622,0.2149574629398728,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_147,MLLM,0.2753892263140665,0.136792417355519,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_148,MLLM,0.7453136342387203,0.8854057281303984,FALSE_AI_REAL,AI-GENERATED,Real
MLLM_HYB_real_149,MLLM,0.6301794577768749,0.7339777993062535,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_15,MLLM,0.0104686273643093,0.0001730434704211,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_150,MLLM,0.472199391074244,0.4472057010073003,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_151,MLLM,0.2832336132091756,0.1457933914972612,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_152,MLLM,0.5356426273579543,0.5675691521504739,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_153,MLLM,0.2369642728998066,0.0973755607793799,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_154,MLLM,0.253450597397183,0.1133404934575727,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_155,MLLM,0.3433013663660196,0.2252938761185592,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_156,MLLM,0.1510188605877623,0.0359918747756571,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_157,MLLM,0.498767938486875,0.4976539541841134,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_158,MLLM,0.0385065570191729,0.0021784087219349,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_159,MLLM,0.6249604839068307,0.7255934939831741,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_16,MLLM,0.0843221008988794,0.0105451094223868,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_160,MLLM,0.7986106490914248,0.932343154046936,FALSE_AI_REAL,AI-GENERATED,Real
MLLM_HYB_real_161,MLLM,0.6021776857704362,0.6876959134263526,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_162,MLLM,0.6308931257084512,0.7351152380999874,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_163,MLLM,0.2573410239177424,0.1173146820006123,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_164,MLLM,0.3011362565942314,0.1675474209786575,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_165,MLLM,0.4997809155251381,0.4995828253253757,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_166,MLLM,0.7919800742843986,0.9272836599656806,FALSE_AI_REAL,AI-GENERATED,Real
MLLM_HYB_real_167,MLLM,0.4846207069315653,0.4707393966004296,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_168,MLLM,0.0870451451193375,0.0112585972310407,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_169,MLLM,0.3181588817162966,0.1897788413445108,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_17,MLLM,0.5529014016571014,0.5997557196286796,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_170,MLLM,0.2811519014704361,0.1433731325008063,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_171,MLLM,0.5188462256231466,0.5358419016393758,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_172,MLLM,0.3817241282265006,0.2853121794108444,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_173,MLLM,0.0236021104705721,0.0008340782860612,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_174,MLLM,0.4779000778242672,0.4579897652858768,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_175,MLLM,0.3807765536543548,0.2837550784758468,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_176,MLLM,0.6418169490291901,0.7522457954673923,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_177,MLLM,0.2890920521345192,0.1527270339132218,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_178,MLLM,0.0625912223993702,0.0057451725458237,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_179,MLLM,0.5415732058726654,0.5786863495472989,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_18,MLLM,0.3837449062687574,0.2886449429614152,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_180,MLLM,0.2395012290305467,0.0997404439660932,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_181,MLLM,0.4193276357773482,0.3498102712563798,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_182,MLLM,0.337197458759776,0.2163854112486429,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_183,MLLM,0.3662906316260881,0.2604178610886467,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_184,MLLM,0.2457888139187844,0.1057452048902394,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_185,MLLM,0.2406992866772903,0.1008688053714814,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_186,MLLM,0.5118071021008415,0.5224717967902103,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_187,MLLM,0.5893147832744552,0.6654463080909957,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_188,MLLM,0.3718309841694424,0.2692382260526508,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_189,MLLM,0.4029510374365985,0.3211067043048674,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_19,MLLM,0.3997565073055059,0.3156127775945184,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_190,MLLM,0.3436617406511564,0.2258254444715293,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_191,MLLM,0.1842341600009983,0.0555532796226239,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_192,MLLM,0.3440624054374068,0.2264171728262574,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_193,MLLM,0.2162711928184618,0.0793158022304073,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_194,MLLM,0.072556208975311,0.0077524220409576,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_195,MLLM,0.7162830776702208,0.8536414338346886,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_196,MLLM,0.0826064903277397,0.0101087070232547,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_197,MLLM,0.2704132745372414,0.1312509954473539,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_2,MLLM,0.2794097578855296,0.1413652185268276,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_20,MLLM,0.2177392252944738,0.0805255396716681,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_21,MLLM,0.4616590799335863,0.4273661419747728,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_22,MLLM,0.7086212449920445,0.8445176223236861,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_23,MLLM,0.4488055131379648,0.4034034535142423,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_24,MLLM,0.0299512422647216,0.001328618203806,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_25,MLLM,0.6044506963714233,0.6915667887973161,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_26,MLLM,0.7315070450326016,0.8708526368824868,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_27,MLLM,0.5520852489160057,0.5982459110038286,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_28,MLLM,0.2811732470016549,0.1433978335724421,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_29,MLLM,0.0729379642192725,0.0078357597775203,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_3,MLLM,0.2417753725760928,0.1018886256208011,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_30,MLLM,0.0109596811635645,0.0001890024294624,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_31,MLLM,0.4104878959392744,0.3342081333101596,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_32,MLLM,0.3076434216853327,0.1758692393706334,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_33,MLLM,0.2197378768045588,0.0821899312831807,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_34,MLLM,0.3680955748115574,0.2632767407251449,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_35,MLLM,0.6274940339226415,0.7296781490075428,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_36,MLLM,0.3609505444212479,0.2520438082946643,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_37,MLLM,0.5255674578452693,0.5485736856657099,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_38,MLLM,0.8998862558510079,0.9849541134713066,FALSE_AI_REAL,AI-GENERATED,Real
MLLM_HYB_real_39,MLLM,0.2161409782418242,0.0792090199206559,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_4,MLLM,0.3955545649099424,0.3084421490756868,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_40,MLLM,0.1267912379389313,0.0247382672375642,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_41,MLLM,0.8867391288323863,0.9805165840670514,FALSE_AI_REAL,AI-GENERATED,Real
MLLM_HYB_real_42,MLLM,0.7546426731824498,0.8946734334103766,FALSE_AI_REAL,AI-GENERATED,Real
MLLM_HYB_real_43,MLLM,0.3187042709629447,0.1905156982649964,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_44,MLLM,0.7912723773397291,0.9267308808186384,FALSE_AI_REAL,AI-GENERATED,Real
MLLM_HYB_real_45,MLLM,0.8752887587258292,0.9761162119931304,FALSE_AI_REAL,AI-GENERATED,Real
MLLM_HYB_real_46,MLLM,0.3066227721831627,0.174549445271551,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_47,MLLM,0.2540467728418685,0.1139443590503798,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_48,MLLM,0.2266739803923846,0.0881224682615521,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_49,MLLM,0.2102512438615359,0.0744676178333326,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_5,MLLM,0.5751019107651704,0.640236137296663,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_50,MLLM,0.0073878772189288,8.859035571897907e-05,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_51,MLLM,0.0553661813567244,0.0044881694819314,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_52,MLLM,0.8634212442516397,0.9710075126109964,FALSE_AI_REAL,AI-GENERATED,Real
MLLM_HYB_real_53,MLLM,0.2006289484343685,0.0670903617418894,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_54,MLLM,0.3314239709171793,0.2081263295291672,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_55,MLLM,0.0158056467961683,0.0003830326357548,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_56,MLLM,0.0134751914817048,0.0002814543950361,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_57,MLLM,0.3544719452038654,0.2420567232754659,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_58,MLLM,0.4959865591953807,0.4923581452971055,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_59,MLLM,0.0433359868265888,0.0027527341926552,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_6,MLLM,0.1524740662645801,0.0367463022569355,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_60,MLLM,0.3656397349648305,0.2593903976345764,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_61,MLLM,0.3367243509708935,0.2157024730115632,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_62,MLLM,0.1034549732886738,0.0161128497545063,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_63,MLLM,0.8306200846690562,0.9538094631404735,FALSE_AI_REAL,AI-GENERATED,Real
MLLM_HYB_real_64,MLLM,0.4277734967572475,0.3649363891869685,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_65,MLLM,0.1905077317630434,0.0598164397530069,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_66,MLLM,0.4233934410956622,0.357066415619164,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_67,MLLM,0.3526016787780649,0.2392094102037144,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_68,MLLM,0.4569183104145584,0.4184947511961698,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_69,MLLM,0.0540336342534773,0.0042741519872412,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_7,MLLM,0.7105534815302057,0.8468476534014001,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_70,MLLM,0.8972648257563649,0.9841204642270936,FALSE_AI_REAL,AI-GENERATED,Real
MLLM_HYB_real_71,MLLM,0.3595959842592176,0.2499399196129453,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_72,MLLM,0.938242089990469,0.9944082034505338,FALSE_AI_REAL,AI-GENERATED,Real
MLLM_HYB_real_73,MLLM,0.7006826337642292,0.8347393405751338,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_74,MLLM,0.0130670922001849,0.0002652411712825,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_75,MLLM,0.0644805972709697,0.0061011205867312,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_76,MLLM,0.8024728251903135,0.9351913018990338,FALSE_AI_REAL,AI-GENERATED,Real
MLLM_HYB_real_77,MLLM,0.0557916491639792,0.0045576624166563,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_78,MLLM,0.0071642769231763,8.351929199790226e-05,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_79,MLLM,0.2553602769132043,0.1152813755482631,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_8,MLLM,0.2151835917717701,0.0784265216752885,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_80,MLLM,0.4827051898203242,0.467102142014163,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_81,MLLM,0.0030471786806252,1.627132926445124e-05,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_82,MLLM,0.4190963467111812,0.3493989655340571,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_83,MLLM,0.0207477490415415,0.000649049617965,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_84,MLLM,0.0024799875515171,1.0980692054190652e-05,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_85,MLLM,0.0092749978747899,0.0001371071910611,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_86,MLLM,0.4329901364000288,0.374377471228756,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_87,MLLM,0.1409585553761573,0.0310230759235769,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_88,MLLM,0.5315015188415798,0.5597766354913916,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_89,MLLM,0.7816564996894936,0.9189733637398412,FALSE_AI_REAL,AI-GENERATED,Real
MLLM_HYB_real_9,MLLM,0.1070863277872474,0.0173191072714324,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_90,MLLM,0.0165208213466766,0.0004172718041871,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_91,MLLM,0.4790652066092719,0.4601976084626105,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_92,MLLM,0.088979335983471,0.0117810287955088,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_93,MLLM,0.0395778555751935,0.0022998607786457,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_94,MLLM,0.5645440086400891,0.6211353892238796,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_95,MLLM,0.6870206654401028,0.8171434405298541,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_HYB_real_96,MLLM,0.2191753056242972,0.081719414482214,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_97,MLLM,0.247022523960691,0.1069475236622253,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_98,MLLM,0.2294172103102534,0.090536210007458,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_HYB_real_99,MLLM,0.074083398097506,0.0080887014784197,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_STR_real_1,MLLM,0.6134380841266333,0.7066818868862781,UNCERTAIN_REAL,UNCERTAIN,Real
MLLM_STR_real_10,MLLM,0.0997342438791372,0.0149272789268203,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_STR_real_100,MLLM,0.024291320678571,0.0008822111581352,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_STR_real_101,MLLM,0.0608830047201586,0.0054331366685279,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_STR_real_102,MLLM,0.0429677625638275,0.0027065084791521,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_STR_real_103,MLLM,0.0619119400167247,0.0056199804398951,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_STR_real_104,MLLM,0.0553469450139414,0.0044850408330345,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_STR_real_105,MLLM,0.0649656447670683,0.0061943432289152,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_STR_real_106,MLLM,0.0843222749155087,0.0105451541999652,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_STR_real_107,MLLM,0.0298041740196612,0.0013158601497852,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_STR_real_108,MLLM,0.060617292790829,0.0053854308891159,CORRECT_CONFIDENT_REAL,REAL,Real
MLLM_STR_real_109,MLLM,0.0405907476802306,0.0024178019202689,CORRECT_CONFIDENT_REAL,REAL,Real
