mean_brightness,std_brightness,mean_saturation,edge_density,sharpness,entropy,high_frequency_ratio,width,height,aspect_ratio,native_format,image_id,dataset,generator,ai_era
0.40848841778899064,0.11707752904484216,0.3136968068477391,0.15850207270408162,975.9113897171085,6.720212329477901,0.1783077746422006,256.0,256.0,1.0,png,pilot_001453,Tiny-GenImage,VQDM,legacy
0.17819268957583034,0.09454446381467621,0.9080568164765906,0.08426339285714286,661.5179952691367,6.364447745751807,0.18840652852975584,256.0,256.0,1.0,png,pilot_001467,Tiny-GenImage,VQDM,legacy
0.37504532375450184,0.16596385705732017,0.23460087159863952,0.09604193239795919,345.0190207887719,7.127895976905223,0.08866759853191326,256.0,256.0,1.0,png,pilot_001481,Tiny-GenImage,VQDM,legacy
0.3140403965492447,0.11563581173797688,0.7270430828581433,0.013930963010204082,360.3097473281167,6.806903597149042,0.05979176429026549,256.0,256.0,1.0,png,pilot_001495,Tiny-GenImage,VQDM,legacy
0.6046993692008052,0.1298699232384369,0.5301997361444578,0.1365593112244898,1188.1914054043636,6.488026020201509,0.19504470351783498,256.0,256.0,1.0,png,pilot_001509,Tiny-GenImage,VQDM,legacy
0.31154771424194677,0.13597223080138213,0.4725043142256903,0.32655054209183676,6611.587753194216,7.069465411727002,0.6112781240618377,256.0,256.0,1.0,png,pilot_001523,Tiny-GenImage,VQDM,legacy
0.36653966258378345,0.10648362073858135,0.5820295305622248,0.20159040178571427,1272.7486236390348,6.780077002618844,0.30223532838731515,256.0,256.0,1.0,png,pilot_001537,Tiny-GenImage,VQDM,legacy
0.7323552138824279,0.10655474767316976,0.33673461572128854,0.1747448979591837,2009.769388972993,6.094759803513664,0.39171855061263,256.0,256.0,1.0,png,pilot_001551,Tiny-GenImage,VQDM,legacy
0.28324801240808817,0.04534156170032517,0.20392586722188877,0.02897799744897959,209.83530906755098,5.180821592278207,0.3373451583248667,256.0,256.0,1.0,png,pilot_001565,Tiny-GenImage,VQDM,legacy
0.5626813004107892,0.14016579724240172,0.42345367834633857,0.13976801658163265,494.3047337557861,7.101897031151461,0.11651437875293698,256.0,256.0,1.0,png,pilot_001579,Tiny-GenImage,VQDM,legacy
0.25576874109018605,0.21521562415349366,0.04243095675770308,0.011061065051020409,77.41377047785419,6.180934014662638,0.028424697067575423,256.0,256.0,1.0,png,pilot_001593,Tiny-GenImage,VQDM,legacy
0.4281475893482392,0.12100992139129697,0.21864472351440578,0.1358219068877551,859.7964941939927,6.455967962270606,0.17732426477838628,256.0,256.0,1.0,png,pilot_001607,Tiny-GenImage,VQDM,legacy
0.48830277892406965,0.08076749307616352,0.34516517544517805,0.03220663265306122,277.1874478076806,5.684417496243553,0.10373248677398805,256.0,256.0,1.0,png,pilot_001621,Tiny-GenImage,VQDM,legacy
0.10385321659913967,0.05751044045661365,0.1582218043467387,0.011160714285714286,70.06006771303723,5.239843893873481,0.1692545992394258,256.0,256.0,1.0,png,pilot_001635,Tiny-GenImage,VQDM,legacy
0.49748481322216387,0.0920377271602825,0.9216650722789116,0.06487165178571429,2177.651860975117,6.294161637684155,0.49564759436497485,256.0,256.0,1.0,png,pilot_001649,Tiny-GenImage,VQDM,legacy
0.324408559517557,0.11001253363972034,0.9443171799969988,0.07784598214285714,1200.1761976350897,6.695623060345264,0.24702177959882837,256.0,256.0,1.0,png,pilot_001663,Tiny-GenImage,VQDM,legacy
0.404865954584959,0.1288527445431618,0.6776002588535414,0.14875637755102042,889.5838442416749,7.053626043826577,0.21034141135503218,256.0,256.0,1.0,png,pilot_001677,Tiny-GenImage,VQDM,legacy
0.551910002594788,0.07566938931594974,0.5073239452030812,0.03146922831632653,1631.1424916373448,5.60855984209186,0.6230850346728315,256.0,256.0,1.0,png,pilot_001691,Tiny-GenImage,VQDM,legacy
0.07772780127676071,0.16618758804732758,0.427554850065026,0.08201132015306123,2685.557872207797,4.771344202177261,0.19572683514925623,256.0,256.0,1.0,png,pilot_001705,Tiny-GenImage,VQDM,legacy
0.5069547068827531,0.07679525471463684,0.42734249949979997,0.016940369897959183,265.2640916219804,5.24254771722072,0.18009182417090805,256.0,256.0,1.0,png,pilot_001719,Tiny-GenImage,VQDM,legacy
0.6246635755864846,0.05846705705909145,0.034170543217286915,0.005580357142857143,267.45810728339245,5.051637993835899,0.1868381415952202,256.0,256.0,1.0,png,pilot_001733,Tiny-GenImage,VQDM,legacy
0.5293758449473539,0.19288542428375077,0.4520653573929572,0.09669961734693877,674.653801774641,7.287008825439177,0.05759183193895695,256.0,256.0,1.0,png,pilot_001747,Tiny-GenImage,VQDM,legacy
0.6652589392006802,0.08021359905615204,0.44520573854541823,0.009566326530612245,80.40997071645499,6.317574873461898,0.06871211991328305,256.0,256.0,1.0,png,pilot_001761,Tiny-GenImage,VQDM,legacy
0.6199990268763755,0.2710611334869697,0.2786175407663065,0.019969706632653062,42.09127724999838,6.42790536245961,0.005899518735814754,256.0,256.0,1.0,png,pilot_001775,Tiny-GenImage,VQDM,legacy
0.5701069760716786,0.20248340996783032,0.28808187337434976,0.03318319515306122,201.50659138378825,6.0083785668264325,0.028761587277493245,256.0,256.0,1.0,png,pilot_001789,Tiny-GenImage,VQDM,legacy
0.4179890000531462,0.27250580054930823,0.2911304365496199,0.0999282525510204,414.549397984131,7.715397474609022,0.04199678838412805,256.0,256.0,1.0,png,pilot_001803,Tiny-GenImage,VQDM,legacy
0.6770202083958583,0.21794008092636466,0.12219450280112044,0.3156688456632653,4093.608217441554,7.56568014027588,0.25633880209506765,256.0,256.0,1.0,png,pilot_001817,Tiny-GenImage,VQDM,legacy
0.6794698452037063,0.18747740236126484,0.122281568877551,0.10341597576530612,911.3766261505515,6.523800468268754,0.08365298658141118,256.0,256.0,1.0,png,pilot_001831,Tiny-GenImage,VQDM,legacy
0.5028164815144808,0.12307174339313694,0.14575392657062824,0.32832429846938777,6916.5421390330885,7.003259872643255,0.6376139630510291,256.0,256.0,1.0,png,pilot_001845,Tiny-GenImage,VQDM,legacy
0.4721436545712035,0.19602707265928165,0.08865382090336135,0.2386200573979592,3012.400435603395,7.409659606281355,0.2210473156936552,256.0,256.0,1.0,png,pilot_001859,Tiny-GenImage,VQDM,legacy
0.329940761070053,0.07932819372985657,0.8694237851390557,0.18552694515306123,2090.1305999307024,6.238904276748486,0.6400000159357512,256.0,256.0,1.0,png,pilot_001873,Tiny-GenImage,VQDM,legacy
0.5079907971782462,0.13837382806664747,0.20811707495498197,0.3556281887755102,5403.215274433849,7.168971215269119,0.6043631257288752,256.0,256.0,1.0,png,pilot_001887,Tiny-GenImage,VQDM,legacy
0.4269837438881803,0.11007001601150497,0.39747438037715094,0.10656489158163265,1629.3956070025731,6.4023022839464,0.2801167910440696,256.0,256.0,1.0,png,pilot_001901,Tiny-GenImage,VQDM,legacy
0.5762648552389705,0.15126849971693446,0.07569254264205683,0.32338169642857145,7118.255790589304,7.162880522483935,0.526596222781563,256.0,256.0,1.0,png,pilot_001915,Tiny-GenImage,VQDM,legacy
0.3085431721907513,0.1318957431110475,0.5115704094137655,0.18303571428571427,2409.1750264034727,6.964226945954902,0.35471507952811504,256.0,256.0,1.0,png,pilot_001929,Tiny-GenImage,VQDM,legacy
0.3379233693477391,0.08119678648198499,0.5401170624499799,0.08181202168367346,428.9215851259053,6.363790713690026,0.22243682062581924,256.0,256.0,1.0,png,pilot_001943,Tiny-GenImage,VQDM,legacy
0.3145433937637555,0.21707491678698532,0.15400566476590638,0.1839923469387755,4184.8073538224535,7.410555334079094,0.14954286625333055,256.0,256.0,1.0,png,pilot_001957,Tiny-GenImage,VQDM,legacy
0.4692775603991597,0.22813055266585766,0.6445135866846738,0.12685347576530612,1501.1684458397765,6.671865371895889,0.06595839209134263,256.0,256.0,1.0,png,pilot_001971,Tiny-GenImage,VQDM,legacy
0.4575051662852641,0.13678817061838805,0.4587012930172069,0.3515027104591837,4775.293652324367,7.154378618248698,0.606878749242654,256.0,256.0,1.0,png,pilot_001985,Tiny-GenImage,VQDM,legacy
0.30305682116596633,0.18010677776990405,0.5576280512204882,0.03469786352040816,862.7146437508719,7.200376636443027,0.061406332346875876,256.0,256.0,1.0,png,pilot_001999,Tiny-GenImage,VQDM,legacy
0.548809457454857,0.15331259135586633,0.2365769745398159,0.3654934630102041,10345.440624711713,7.307020268228085,0.6361973249240895,256.0,256.0,1.0,png,pilot_002013,Tiny-GenImage,VQDM,legacy
0.6481090996554871,0.1216207154064332,0.3915035545468188,0.047731983418367346,781.8485834736567,4.690450458811803,0.11609087760672598,256.0,256.0,1.0,png,pilot_002027,Tiny-GenImage,VQDM,legacy
0.39898555852028317,0.11598804450932017,0.3654313287815126,0.1959502551020408,1169.0909624870296,6.893365918871284,0.2833628313650697,256.0,256.0,1.0,png,pilot_002041,Tiny-GenImage,VQDM,legacy
0.5326843766412815,0.07202664307526731,0.521141269007603,0.08510044642857142,607.2662049003166,6.064653824855305,0.3965921238164057,256.0,256.0,1.0,png,pilot_002055,Tiny-GenImage,VQDM,legacy
0.3134369246135954,0.15060045528540378,0.16683227978691476,0.07581313775510204,532.8974491927287,6.961039859940877,0.08957276976708461,256.0,256.0,1.0,png,pilot_002069,Tiny-GenImage,VQDM,legacy
0.4931528665372399,0.17008461828461008,0.12530699779911963,0.11463647959183673,519.5769095649226,6.78883261042839,0.08678524640350727,256.0,256.0,1.0,png,pilot_002083,Tiny-GenImage,VQDM,legacy
0.4744080511892257,0.12984123385376622,0.6136857086584633,0.2526108099489796,5048.035041240293,6.866190235197346,0.42843313244449005,256.0,256.0,1.0,png,pilot_002097,Tiny-GenImage,VQDM,legacy
0.19688672203256302,0.16456298458998292,0.3876521702430973,0.19256218112244897,4666.66129284191,6.482846363698654,0.3495554329147372,256.0,256.0,1.0,png,pilot_002111,Tiny-GenImage,VQDM,legacy
0.3523187039659613,0.13558315754716413,0.5942080738545418,0.05785634566326531,718.5315533260264,6.764514650430515,0.09247004029174175,256.0,256.0,1.0,png,pilot_002125,Tiny-GenImage,VQDM,legacy
0.3755116852209634,0.19942503640956177,0.35769346801220486,0.12015704719387756,1393.6543671152383,7.381518904789507,0.11541098315401613,256.0,256.0,1.0,png,pilot_002139,Tiny-GenImage,VQDM,legacy
0.5662582355598489,0.21042381847826305,0.3588819121398559,0.08669483418367346,1028.3681194729627,5.873382676305301,0.07649040865493648,256.0,256.0,1.0,png,pilot_002153,Tiny-GenImage,VQDM,legacy
0.5252552641369047,0.1302464954120775,0.10571455144557824,0.29502152423469385,2616.6676266363193,7.068906451180199,0.3555780299393319,256.0,256.0,1.0,png,pilot_002167,Tiny-GenImage,VQDM,legacy
0.6220529910401661,0.1295060317596739,0.4604654361744698,0.10524952168367346,3121.571728433882,5.4092940776105305,0.40430261353156194,256.0,256.0,1.0,png,pilot_002181,Tiny-GenImage,VQDM,legacy
0.41605380785126544,0.13090313566463235,0.3591452205882353,0.32360092474489793,3607.1608555641633,7.067002250039209,0.5638830149967002,256.0,256.0,1.0,png,pilot_002195,Tiny-GenImage,VQDM,legacy
0.569476904589961,0.09438197670110424,0.511281543867547,0.032525510204081634,700.8024403954585,5.752052713170599,0.2235967028692289,256.0,256.0,1.0,png,pilot_002209,Tiny-GenImage,VQDM,legacy
0.5330397710646758,0.18611044153214726,0.2869475915366146,0.028619260204081634,365.6827662991068,4.748450713590895,0.04280550168090804,256.0,256.0,1.0,png,pilot_002223,Tiny-GenImage,VQDM,legacy
0.45010031262505,0.1557823316141934,0.6493243391106442,0.0613639987244898,530.7905518521076,7.199608961001497,0.06412490184525274,256.0,256.0,1.0,png,pilot_002237,Tiny-GenImage,VQDM,legacy
0.3062237094056372,0.17531461070869722,0.6866796718687473,0.22638313137755103,3584.4621457656385,7.102381683273883,0.35471971752703263,256.0,256.0,1.0,png,pilot_002251,Tiny-GenImage,VQDM,legacy
0.5815712565494948,0.16862605805237274,0.17427603854041618,0.0166812818877551,152.6575276864563,6.895769143959884,0.03731035753167994,256.0,256.0,1.0,png,pilot_002265,Tiny-GenImage,VQDM,legacy
0.07694864727140857,0.07581392399359022,0.7223841880502201,0.04466278698979592,600.3765119976026,5.524775597122088,0.39790079657933985,256.0,256.0,1.0,png,pilot_002279,Tiny-GenImage,VQDM,legacy
0.3840396986138205,0.13962602537728286,0.5101772740346139,0.11356026785714286,882.1692844185915,6.985425945812017,0.1558322613955746,256.0,256.0,1.0,png,pilot_002293,Tiny-GenImage,VQDM,legacy
0.4809045334540066,0.1077372739841129,0.6157097213885554,0.04075653698979592,536.4136903151926,6.513860210857392,0.1382739747096582,256.0,256.0,1.0,png,pilot_002307,Tiny-GenImage,VQDM,legacy
0.32755766150210086,0.137821115724617,0.4943000637755102,0.04099569515306122,176.72771743812544,7.033317747120099,0.06295098453126886,256.0,256.0,1.0,png,pilot_002321,Tiny-GenImage,VQDM,legacy
0.4722854984962735,0.19737626873709402,0.8563536352040815,0.03005420918367347,719.361553288658,6.379116923798497,0.06376028082180583,256.0,256.0,1.0,png,pilot_002335,Tiny-GenImage,VQDM,legacy
0.3664983742715836,0.22744371597919258,0.48748655712284916,0.25924744897959184,3931.422527012553,7.668806173294737,0.22551413989646785,256.0,256.0,1.0,png,pilot_002349,Tiny-GenImage,VQDM,legacy
0.24041998197716588,0.08150120585511672,0.23623918317326928,0.07308274872448979,885.0711338940087,6.1618346972564835,0.309737124622069,256.0,256.0,1.0,png,pilot_002363,Tiny-GenImage,VQDM,legacy
0.3617558879020358,0.13598647817051254,0.21612973314325729,0.05052216198979592,597.946537982221,6.970375022875055,0.13235864580092527,256.0,256.0,1.0,png,pilot_002377,Tiny-GenImage,VQDM,legacy
0.6079366563813026,0.07026859157541963,0.06758265806322529,0.04049744897959184,291.8482657241504,5.321547863218544,0.26239509252199544,256.0,256.0,1.0,png,pilot_002391,Tiny-GenImage,VQDM,legacy
0.6997584106298769,0.078131176820214,0.0637032156612645,0.01943160076530612,378.2974786369168,5.908070661643107,0.16642901681551564,256.0,256.0,1.0,png,pilot_002405,Tiny-GenImage,VQDM,legacy
0.48638112831069924,0.14103081099175968,0.1779722045068027,0.12836814413265307,1452.9822938844395,6.532050090628949,0.19297047632976014,256.0,256.0,1.0,png,pilot_002419,Tiny-GenImage,VQDM,legacy
0.5149782546612395,0.10060895810119828,0.2741312149859944,0.06712372448979592,668.2817250588992,6.383140679222191,0.18099191376476662,256.0,256.0,1.0,png,pilot_002433,Tiny-GenImage,VQDM,legacy
0.6453730145183073,0.09239673077557042,0.42983756002400964,0.05943080357142857,863.0366748105183,6.291851798699752,0.22497744109427092,256.0,256.0,1.0,png,pilot_002447,Tiny-GenImage,VQDM,legacy
0.2862421351353041,0.20049499373182833,0.29550406099939974,0.18120216836734693,2429.373960981564,7.087525722413527,0.21050984899212752,256.0,256.0,1.0,png,pilot_002461,Tiny-GenImage,VQDM,legacy
0.42044896599264703,0.0969628761318671,0.3498017175620248,0.107421875,1135.1355079974992,6.268052554733707,0.27594371196374123,256.0,256.0,1.0,png,pilot_002475,Tiny-GenImage,VQDM,legacy
0.38342658735369145,0.18391444901216256,0.5276493409863945,0.07358099489795919,755.9468384996546,6.221289128958471,0.07161934040422166,256.0,256.0,1.0,png,pilot_002489,Tiny-GenImage,VQDM,legacy
0.5419964510804322,0.12886697433800917,0.5633554202931171,0.02467315051020408,350.7049319288325,5.272483188673994,0.06996612341026945,256.0,256.0,1.0,png,pilot_002503,Tiny-GenImage,VQDM,legacy
0.3420497328618947,0.19986179184587677,0.3335664734643857,0.23768335459183673,2503.8052778514116,7.272601481847923,0.2865380092645813,256.0,256.0,1.0,png,pilot_002517,Tiny-GenImage,VQDM,legacy
0.40115181697679075,0.12790362054378615,0.22826450892857142,0.3447863520408163,4649.956552831991,7.035413696598819,0.4956648229122179,256.0,256.0,1.0,png,pilot_002531,Tiny-GenImage,VQDM,legacy
0.5101236854898209,0.15241470215358435,0.06481952155862344,0.26279496173469385,3364.7463270324015,7.152640016494958,0.23756411629307597,256.0,256.0,1.0,png,pilot_002545,Tiny-GenImage,VQDM,legacy
0.4016075166003902,0.3761220731389173,0.24339767156862743,0.21942761479591838,3393.0472037392033,7.064782817026645,0.0832485023267118,256.0,256.0,1.0,png,pilot_002559,Tiny-GenImage,VQDM,legacy
0.3299293579931972,0.12320768155050729,0.14342447916666667,0.04962531887755102,81.90010925413716,6.465698380654939,0.06845771839141813,256.0,256.0,1.0,png,pilot_002573,Tiny-GenImage,VQDM,legacy
0.004140998743247299,0.02567380844309953,0.24572594662865146,0.00882892219387755,78.68437096596955,0.9243254747029641,0.4778973253660275,256.0,256.0,1.0,png,pilot_002587,Tiny-GenImage,VQDM,legacy
0.28428072807247895,0.18041733227137172,0.5422620610744298,0.01038345025510204,91.08996504140565,6.694280376381931,0.011990627151323359,256.0,256.0,1.0,png,pilot_002601,Tiny-GenImage,VQDM,legacy
0.395723089157538,0.3006120295916997,0.3105997867897159,0.12864716198979592,417.209530402203,7.401279207289537,0.04905008794567355,256.0,256.0,1.0,png,pilot_002615,Tiny-GenImage,VQDM,legacy
0.17702592544830434,0.1212784737261773,0.22366852991196481,0.13127790178571427,3061.459312491395,6.4924091135545074,0.3828936504673233,256.0,256.0,1.0,png,pilot_002629,Tiny-GenImage,VQDM,legacy
0.28490698810774306,0.1342031428284183,0.3724829775660264,0.24352279974489796,2502.1931306262254,7.057547326283498,0.2644120745535791,256.0,256.0,1.0,png,pilot_002643,Tiny-GenImage,VQDM,legacy
0.3664061838798019,0.23538105978201243,0.3455753395108043,0.11248405612244898,946.8240136710965,7.573809026219216,0.05410250312852955,256.0,256.0,1.0,png,pilot_002657,Tiny-GenImage,VQDM,legacy
0.36308301117321923,0.10561708254612447,0.21213532287915168,0.06072624362244898,614.0170507081497,6.715452789027012,0.17585536992806441,256.0,256.0,1.0,png,pilot_002671,Tiny-GenImage,VQDM,legacy
0.42445005666329033,0.22933529077480544,0.16599350677771108,0.15481505102040816,539.650112830118,7.766876612379551,0.057115216078958995,256.0,256.0,1.0,png,pilot_002685,Tiny-GenImage,VQDM,legacy
0.4299346851240496,0.21887594307829997,0.33785217211884755,0.16547751913265307,1289.7620888975748,7.716936140561616,0.07361885663102638,256.0,256.0,1.0,png,pilot_002699,Tiny-GenImage,VQDM,legacy
0.5505667470113045,0.14942616041574489,0.1947854923219288,0.2422672193877551,3127.6686890461906,7.267948777310536,0.2450176729492,256.0,256.0,1.0,png,pilot_002713,Tiny-GenImage,VQDM,legacy
0.4741512709771409,0.0796342886492649,0.5265189669617847,0.03782684948979592,114.2636308570744,6.349935430540758,0.12607078515802786,256.0,256.0,1.0,png,pilot_002727,Tiny-GenImage,VQDM,legacy
0.22578394693815027,0.16180224756738107,0.8136263880552221,0.1312579719387755,858.7871494122418,6.899788969496882,0.1285734824090356,256.0,256.0,1.0,png,pilot_002741,Tiny-GenImage,VQDM,legacy
0.3435106982636804,0.25897805523447687,0.40043970713285315,0.12159199617346939,949.3270587941001,7.5411045775127254,0.07216971674141337,256.0,256.0,1.0,png,pilot_002755,Tiny-GenImage,VQDM,legacy
0.3383683607818127,0.14279345781372266,0.3308108399609843,0.10768096301020408,718.2933459963117,7.008145716722716,0.09631127685161417,256.0,256.0,1.0,png,pilot_002769,Tiny-GenImage,VQDM,legacy
0.19389328481392556,0.12194601409787426,0.20903478578931572,0.23020966198979592,1585.12768790425,6.816808215927913,0.2615959715796105,256.0,256.0,1.0,png,pilot_002783,Tiny-GenImage,VQDM,legacy
0.3382177056760204,0.2354706623392542,0.22621501725690274,0.07256457270408163,373.3989878443567,7.685723187593675,0.03709140202260112,256.0,256.0,1.0,png,pilot_002797,Tiny-GenImage,VQDM,legacy
0.45751042205944875,0.09689285452197913,0.36004096951280506,0.034060108418367346,130.90831888938436,6.402828121467481,0.07958702907357088,256.0,256.0,1.0,png,pilot_002811,Tiny-GenImage,VQDM,legacy
0.4409094939538315,0.17740722148256546,0.16887497186374548,0.13556281887755103,1174.4212872438854,6.715079360106472,0.08381375452711205,256.0,256.0,1.0,png,pilot_002825,Tiny-GenImage,VQDM,legacy
0.46158753954706877,0.28372949835817096,0.3966281043667467,0.15995695153061223,568.1800756172457,7.777880821714073,0.0445097495347796,256.0,256.0,1.0,png,pilot_002839,Tiny-GenImage,VQDM,legacy
0.4642860503576431,0.140486843380731,0.5621577537264906,0.19074856505102042,919.4260435267221,7.05279659787576,0.1539179291566935,256.0,256.0,1.0,png,pilot_002853,Tiny-GenImage,VQDM,legacy
0.43109136857868147,0.26687652321580263,0.1850438612945178,0.28479751275510207,2867.9055941957868,7.872315805340319,0.08890283278037364,256.0,256.0,1.0,png,pilot_002867,Tiny-GenImage,VQDM,legacy
0.24980959164915964,0.08860937006295244,0.526469181422569,0.1692841198979592,1549.2454258713408,6.423406805188377,0.40562653557496625,256.0,256.0,1.0,png,pilot_002881,Tiny-GenImage,VQDM,legacy
0.5826169375562724,0.3192721604861995,0.12625182885654262,0.05020328443877551,127.11227977519133,7.321839055810338,0.02141168271280098,256.0,256.0,1.0,png,pilot_002895,Tiny-GenImage,VQDM,legacy
0.22772663581057423,0.24657882452560415,0.3981571534863945,0.06232063137755102,101.5401118531519,7.028898870558217,0.040031206445491345,256.0,256.0,1.0,png,pilot_002909,Tiny-GenImage,VQDM,legacy
0.3374696120635754,0.1251584792969783,0.38300062212384955,0.01610331632653061,49.009618628079664,6.933613601725661,0.05630679579709347,256.0,256.0,1.0,png,pilot_002923,Tiny-GenImage,VQDM,legacy
0.33457702846763704,0.2333681210714256,0.41815827893657465,0.015644929846938774,35.93905776562864,6.936713179920092,0.013233386267119555,256.0,256.0,1.0,png,pilot_002937,Tiny-GenImage,VQDM,legacy
0.2713354682497999,0.1225027028719043,0.734493719362745,0.22443000637755103,2297.2768145270866,6.8280438957158065,0.3759395343368017,256.0,256.0,1.0,png,pilot_002951,Tiny-GenImage,VQDM,legacy
0.5067740355517206,0.19075268551923535,0.7811269038865546,0.10947464923469388,601.3126879127658,7.193531868504047,0.07126916176664631,256.0,256.0,1.0,png,pilot_002965,Tiny-GenImage,VQDM,legacy
0.5277436784870198,0.1600784095520813,0.16250281362545016,0.3732063137755102,13265.17271202815,7.376315684672948,0.763379383731994,256.0,256.0,1.0,png,pilot_002979,Tiny-GenImage,VQDM,legacy
0.3814480598489396,0.1326688854652189,0.5468231823979592,0.14148198341836735,932.3829022855969,7.015369597282279,0.14759880603226877,256.0,256.0,1.0,png,pilot_002993,Tiny-GenImage,VQDM,legacy
0.45563030884228684,0.23328230515384699,0.16573566926770708,0.14931441326530612,2439.517593693604,7.056120032311151,0.07713683410920917,256.0,256.0,1.0,png,pilot_003007,Tiny-GenImage,VQDM,legacy
0.3395631118853792,0.13834073569588382,0.27649637980192077,0.2417889030612245,2825.6036843280403,6.776003882747819,0.2553460524356937,256.0,256.0,1.0,png,pilot_003021,Tiny-GenImage,VQDM,legacy
0.4584266680109544,0.1440376558818865,0.3578260210334134,0.17315051020408162,1073.6031616600985,7.106743754651623,0.17813506370719343,256.0,256.0,1.0,png,pilot_003035,Tiny-GenImage,VQDM,legacy
0.4744505306028661,0.10509111514776516,0.30352641056422563,0.1532605229591837,1814.5033183941887,6.407085524609839,0.33679236406120566,256.0,256.0,1.0,png,pilot_003049,Tiny-GenImage,VQDM,legacy
0.1624027056134954,0.17943392511353246,0.47869772909163666,0.08645567602040816,728.6786688435628,6.019113477013951,0.12535683124246322,256.0,256.0,1.0,png,pilot_003063,Tiny-GenImage,VQDM,legacy
0.44487504071941275,0.07921024264412904,0.4884807829381752,0.02100605867346939,210.03640323179752,5.269417518493053,0.13178519544724854,256.0,256.0,1.0,png,pilot_003077,Tiny-GenImage,VQDM,legacy
0.4099839905493447,0.22758265887980653,0.6402978378851542,0.23391661352040816,2914.970685940591,7.504687650971056,0.1830615261246427,256.0,256.0,1.0,png,pilot_003091,Tiny-GenImage,VQDM,legacy
0.382538031462585,0.16938000461158936,0.8350080657262906,0.28128985969387754,1796.1963661917544,7.395777497852887,0.2342767466239409,256.0,256.0,1.0,png,pilot_003105,Tiny-GenImage,VQDM,legacy
0.3691143023615696,0.2120732974076919,0.4950542717086835,0.13235411352040816,877.2899835293415,7.509831586371982,0.08929064335836619,256.0,256.0,1.0,png,pilot_003119,Tiny-GenImage,VQDM,legacy
0.3563179890706282,0.2813842490943581,0.4723496429821929,0.10114397321428571,1021.3760401381397,7.568194760871403,0.06570184464741582,256.0,256.0,1.0,png,pilot_003133,Tiny-GenImage,VQDM,legacy
0.5004885014943478,0.16263225217165458,0.8553526879501802,0.010901626275510204,28.784367571667506,7.332353310800437,0.021766121909278364,256.0,256.0,1.0,png,pilot_003147,Tiny-GenImage,VQDM,legacy
0.5851368008140756,0.1208287029670262,0.40602733280812325,0.1408641581632653,1341.414956053909,6.9160394027384156,0.1882815374653503,256.0,256.0,1.0,png,pilot_003161,Tiny-GenImage,VQDM,legacy
0.6870300661670918,0.271872252058371,0.1921047325180072,0.1806042729591837,1652.9214640577254,7.347392704424759,0.07237420316986683,256.0,256.0,1.0,png,pilot_003175,Tiny-GenImage,VQDM,legacy
0.6317961744072629,0.04901762237935857,0.3200785783063225,0.02459343112244898,187.34426146336068,5.176669853659764,0.20198542348720275,256.0,256.0,1.0,png,pilot_003189,Tiny-GenImage,VQDM,legacy
0.6078960923431873,0.09173733324477754,0.062953150010004,0.03314333545918367,1197.9310180297846,5.254278248668652,0.33285062807734717,256.0,256.0,1.0,png,pilot_003203,Tiny-GenImage,VQDM,legacy
0.4689027181184974,0.10742465099580807,0.518429950105042,0.04450334821428571,937.0645071277515,6.276915442410537,0.16028001523356689,256.0,256.0,1.0,png,pilot_003217,Tiny-GenImage,VQDM,legacy
0.5716132754664366,0.18211151564128708,0.24086142269407765,0.07890226403061225,1331.3647500208547,4.843060278311679,0.09035086101330908,256.0,256.0,1.0,png,pilot_003231,Tiny-GenImage,VQDM,legacy
0.4566772492590786,0.10974521301629209,0.7273301508103241,0.07495615433673469,1082.9297471016657,6.2156980940258055,0.17848186573173697,256.0,256.0,1.0,png,pilot_003245,Tiny-GenImage,VQDM,legacy
0.4175566532081582,0.14910347285666026,0.22771194415266108,0.08787069515306123,1720.409263841215,7.160652267310448,0.13669426033951576,256.0,256.0,1.0,png,pilot_003259,Tiny-GenImage,VQDM,legacy
0.43515673714798414,0.15882429872103215,0.4686332345438175,0.10122369260204081,1216.6707172322301,7.080970301268419,0.16751245281032076,256.0,256.0,1.0,png,pilot_003273,Tiny-GenImage,VQDM,legacy
0.5165488161670918,0.1185671622751494,0.13888328769007605,0.34022241709183676,8006.876820946375,6.951799728948105,0.6954595715405782,256.0,256.0,1.0,png,pilot_003287,Tiny-GenImage,VQDM,legacy
0.37193805701968286,0.1351624143486172,0.14111660289115646,0.22831632653061223,1144.2246465845835,6.980433991751286,0.24812090640046808,256.0,256.0,1.0,png,pilot_003301,Tiny-GenImage,VQDM,legacy
0.5195235608305823,0.08224112190724052,0.09384363120248097,0.07286352040816327,480.8318331463047,6.003661277877372,0.3035341695449867,256.0,256.0,1.0,png,pilot_003315,Tiny-GenImage,VQDM,legacy
0.30602874391944274,0.12761032110870424,0.27407666191476593,0.01385124362244898,273.2574502384102,5.9790276511167875,0.07751343645650093,256.0,256.0,1.0,png,pilot_003329,Tiny-GenImage,VQDM,legacy
0.5086010294742896,0.13564451282746973,0.19186299519807926,0.20099250637755103,1838.552204657574,6.988929072598391,0.24300385286376047,256.0,256.0,1.0,png,pilot_003343,Tiny-GenImage,VQDM,legacy
0.4040978313981843,0.22539750014817928,0.3620395814575831,0.2380420918367347,3070.456813022228,7.555978023037102,0.13899165578743808,256.0,256.0,1.0,png,pilot_003357,Tiny-GenImage,VQDM,legacy
