image_id,dataset,generator,ai_era,calibrated_probability,raw_probability,group,selective_prediction
MLLM_TEX_Nano-Banana2-fake_189,MLLM,Nano Banana 2,modern,0.3522061505906751,0.2386093313533406,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_19,MLLM,Nano Banana 2,modern,0.1556991237596083,0.0384509040392996,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_190,MLLM,Nano Banana 2,modern,0.9887773096039636,0.9998021688441264,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_191,MLLM,Nano Banana 2,modern,0.040512744868092,0.0024086116056758,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_192,MLLM,Nano Banana 2,modern,0.304538570065397,0.1718711321122383,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_193,MLLM,Nano Banana 2,modern,0.0434654241649886,0.0027690793541118,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_194,MLLM,Nano Banana 2,modern,0.0329298717607232,0.001600404994051,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_195,MLLM,Nano Banana 2,modern,0.3899081185763087,0.2989096708574681,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_196,MLLM,Nano Banana 2,modern,0.5389046832934623,0.5736906817437264,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_197,MLLM,Nano Banana 2,modern,0.9767689993057818,0.9991912816278112,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_198,MLLM,Nano Banana 2,modern,0.0886593102876046,0.0116936873297132,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_199,MLLM,Nano Banana 2,modern,0.966998208855313,0.9983927162303736,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_2,MLLM,Nano Banana 2,modern,0.2489349135241535,0.1088269264689199,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_20,MLLM,Nano Banana 2,modern,0.764599645319517,0.9040657410556052,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_200,MLLM,Nano Banana 2,modern,0.4543709385288649,0.4137432689919523,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_201,MLLM,Nano Banana 2,modern,0.147040646147157,0.0339757608935847,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_202,MLLM,Nano Banana 2,modern,0.0905266318731721,0.0122083799119623,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_203,MLLM,Nano Banana 2,modern,0.0283063781074737,0.0011894583993682,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_204,MLLM,Nano Banana 2,modern,0.8066985156391777,0.9382249384682606,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_205,MLLM,Nano Banana 2,modern,0.3176038414895401,0.1890304990616474,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_206,MLLM,Nano Banana 2,modern,0.0486525602114072,0.0034654565521136,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_207,MLLM,Nano Banana 2,modern,0.2561901272769081,0.116130741675956,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_208,MLLM,Nano Banana 2,modern,0.8912205816283348,0.9821017086684962,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_209,MLLM,Nano Banana 2,modern,0.249154702413183,0.109044146172509,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_21,MLLM,Nano Banana 2,modern,0.7114914570624393,0.8479716618786843,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_210,MLLM,Nano Banana 2,modern,0.5904917047461693,0.6675055038770806,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_211,MLLM,Nano Banana 2,modern,0.9364999950854416,0.9940850407564384,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_212,MLLM,Nano Banana 2,modern,0.1175395820545361,0.0210682194107558,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_213,MLLM,Nano Banana 2,modern,0.0392344673831844,0.0022605634002811,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_214,MLLM,Nano Banana 2,modern,0.7169603433588929,0.8544330725594209,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_215,MLLM,Nano Banana 2,modern,0.6538001567737808,0.7704131739759862,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_216,MLLM,Nano Banana 2,modern,0.3549602134485958,0.2428027282891638,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_22,MLLM,Nano Banana 2,modern,0.9515408122319392,0.9965619599250164,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_23,MLLM,Nano Banana 2,modern,0.0615911382139086,0.0055613661077591,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_24,MLLM,Nano Banana 2,modern,0.6597434861749517,0.7791725107719536,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_25,MLLM,Nano Banana 2,modern,0.070978899760587,0.0074131823216507,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_26,MLLM,Nano Banana 2,modern,0.0883246953089452,0.0116027469891081,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_27,MLLM,Nano Banana 2,modern,0.0160011036239404,0.0003922472096333,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_28,MLLM,Nano Banana 2,modern,0.2924960469546808,0.1568386310050896,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_29,MLLM,Nano Banana 2,modern,0.765140774289084,0.9045615110418936,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_3,MLLM,Nano Banana 2,modern,0.9931705131021734,0.999923803628399,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_30,MLLM,Nano Banana 2,modern,0.7059465669605484,0.8412599750454739,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_31,MLLM,Nano Banana 2,modern,0.0135888927202479,0.000286055247265,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_32,MLLM,Nano Banana 2,modern,0.207533776781846,0.0723380435121346,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_33,MLLM,Nano Banana 2,modern,0.3948474355792668,0.3072417962291236,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_34,MLLM,Nano Banana 2,modern,0.0165079690297368,0.0004166437919995,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_35,MLLM,Nano Banana 2,modern,0.524650979844038,0.5468400696311218,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_36,MLLM,Nano Banana 2,modern,0.4986151421674086,0.4973630087939784,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_37,MLLM,Nano Banana 2,modern,0.3417722538908935,0.223045296423091,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_38,MLLM,Nano Banana 2,modern,0.0242675319129862,0.0008805273628517,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_39,MLLM,Nano Banana 2,modern,0.1438280638392984,0.0323967496375588,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_4,MLLM,Nano Banana 2,modern,0.94221997215745,0.9951100973225326,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_40,MLLM,Nano Banana 2,modern,0.0697910616322372,0.0071630972757661,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_41,MLLM,Nano Banana 2,modern,0.0748273274850354,0.0082553103903675,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_42,MLLM,Nano Banana 2,modern,0.7404987964685534,0.8804443463654226,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_43,MLLM,Nano Banana 2,modern,0.013787711004714,0.0002941878971087,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_44,MLLM,Nano Banana 2,modern,0.3457795906210348,0.2289619063686845,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_45,MLLM,Nano Banana 2,modern,0.9691221995154842,0.9985895750170946,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_46,MLLM,Nano Banana 2,modern,0.1016417236580716,0.0155287480455082,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_47,MLLM,Nano Banana 2,modern,0.0301601524904199,0.0013468477372953,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_48,MLLM,Nano Banana 2,modern,0.1093785377763131,0.0181058153652805,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_49,MLLM,Nano Banana 2,modern,0.6668403342730127,0.7894079640385684,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_5,MLLM,Nano Banana 2,modern,0.1853252807122282,0.0562813974851083,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_50,MLLM,Nano Banana 2,modern,0.9783157953197266,0.9992927847635245,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_51,MLLM,Nano Banana 2,modern,0.255914124802845,0.1158478476596708,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_52,MLLM,Nano Banana 2,modern,0.3804726749342177,0.283256503549455,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_53,MLLM,Nano Banana 2,modern,0.7229477243628134,0.8613264300782434,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_54,MLLM,Nano Banana 2,modern,0.7064042385848499,0.8418200597557457,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_55,MLLM,Nano Banana 2,modern,0.6889246606810968,0.8196535231764945,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_56,MLLM,Nano Banana 2,modern,0.2560125350326653,0.1159486692854318,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_57,MLLM,Nano Banana 2,modern,0.7365651790107192,0.8763006251888698,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_58,MLLM,Nano Banana 2,modern,0.1813251792791885,0.0536393484030899,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_59,MLLM,Nano Banana 2,modern,0.3107883782006135,0.1799697852357523,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_6,MLLM,Nano Banana 2,modern,0.0421390071742948,0.0026039455658221,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_60,MLLM,Nano Banana 2,modern,0.9536297936335328,0.9968509252071076,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_61,MLLM,Nano Banana 2,modern,0.2119502886553176,0.0758176751459856,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_62,MLLM,Nano Banana 2,modern,0.8619422548457396,0.970330691193839,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_63,MLLM,Nano Banana 2,modern,0.1882709888817756,0.058275119516221,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_64,MLLM,Nano Banana 2,modern,0.9037928602315995,0.9861501133583296,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_65,MLLM,Nano Banana 2,modern,0.0475798735110637,0.0033147989582065,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_66,MLLM,Nano Banana 2,modern,0.8784529873795357,0.9773832939197544,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_67,MLLM,Nano Banana 2,modern,0.3247728704234713,0.1988164380127052,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_68,MLLM,Nano Banana 2,modern,0.9774310200164558,0.999235552829892,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_69,MLLM,Nano Banana 2,modern,0.1960310304520346,0.0637247803447826,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_7,MLLM,Nano Banana 2,modern,0.0701610349548602,0.00724049565857,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_70,MLLM,Nano Banana 2,modern,0.9703843810370034,0.9987004060636284,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_71,MLLM,Nano Banana 2,modern,0.0409491390208143,0.0024602589332615,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_72,MLLM,Nano Banana 2,modern,0.6462009360136544,0.7589695420627943,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_73,MLLM,Nano Banana 2,modern,0.6250733895772889,0.725776100643455,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_74,MLLM,Nano Banana 2,modern,0.4056283697567057,0.3257386608652973,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_75,MLLM,Nano Banana 2,modern,0.4511167941681763,0.4076903906185735,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_76,MLLM,Nano Banana 2,modern,0.1295781337396636,0.0259101991285501,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_77,MLLM,Nano Banana 2,modern,0.972961964505228,0.9989125623219306,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_78,MLLM,Nano Banana 2,modern,0.0728016718849906,0.0078059517391208,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_79,MLLM,Nano Banana 2,modern,0.1687421312401656,0.0458111525693746,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_8,MLLM,Nano Banana 2,modern,0.0247959874834944,0.0009183103963734,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_80,MLLM,Nano Banana 2,modern,0.0503214405706778,0.0037067932289489,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_81,MLLM,Nano Banana 2,modern,0.0395868136534537,0.0023008905914429,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_82,MLLM,Nano Banana 2,modern,0.0942288222084836,0.0132651778495934,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_83,MLLM,Nano Banana 2,modern,0.0485904023842813,0.0034566314056195,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_84,MLLM,Nano Banana 2,modern,0.5077983983707461,0.514846338573299,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_85,MLLM,Nano Banana 2,modern,0.0583901657574662,0.0049943282705855,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_86,MLLM,Nano Banana 2,modern,0.0710088266283527,0.0074195427493611,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_87,MLLM,Nano Banana 2,modern,0.1353497034828323,0.028436889353254,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_88,MLLM,Nano Banana 2,modern,0.0644733921492485,0.0060997415002763,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_89,MLLM,Nano Banana 2,modern,0.4987580059949522,0.4976350413050239,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_9,MLLM,Nano Banana 2,modern,0.9457706432095532,0.9956947577324444,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_90,MLLM,Nano Banana 2,modern,0.7627841133554929,0.902391375660963,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_91,MLLM,Nano Banana 2,modern,0.0993440354902108,0.0148058706255221,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_92,MLLM,Nano Banana 2,modern,0.0872456692048522,0.0113121538540439,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_93,MLLM,Nano Banana 2,modern,0.4704206295540166,0.4438477875638324,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_94,MLLM,Nano Banana 2,modern,0.0502287754908551,0.0036931705963466,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_95,MLLM,Nano Banana 2,modern,0.0386316464899393,0.0021924159332678,FALSE_REAL_AI,REAL
MLLM_TEX_Nano-Banana2-fake_96,MLLM,Nano Banana 2,modern,0.8613983738955894,0.970079527376347,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_97,MLLM,Nano Banana 2,modern,0.7665118388280658,0.9058109085549204,CORRECT_CONFIDENT_AI,AI-GENERATED
MLLM_TEX_Nano-Banana2-fake_98,MLLM,Nano Banana 2,modern,0.3363572238515059,0.2151732725837013,UNCERTAIN_AI,UNCERTAIN
MLLM_TEX_Nano-Banana2-fake_99,MLLM,Nano Banana 2,modern,0.1302981579507873,0.0262180470653242,FALSE_REAL_AI,REAL
QWEN_0042_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.4788746796083039,0.4598364931863567,UNCERTAIN_AI,UNCERTAIN
QWEN_0060_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.0351679045136358,0.0018214874090782,FALSE_REAL_AI,REAL
QWEN_0065_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.1765113582223251,0.0505586488388119,FALSE_REAL_AI,REAL
QWEN_0074_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.4297590450683654,0.3685213566144627,UNCERTAIN_AI,UNCERTAIN
QWEN_0078_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.193758885828494,0.0620992889105854,FALSE_REAL_AI,REAL
QWEN_0081_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.2214530071895865,0.0836342551283697,FALSE_REAL_AI,REAL
QWEN_0086_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.0234800309983876,0.0008256928863132,FALSE_REAL_AI,REAL
QWEN_0096_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.1699163339977517,0.0465110482909525,FALSE_REAL_AI,REAL
QWEN_0118_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.2620164724146497,0.1221958883153754,FALSE_REAL_AI,REAL
QWEN_0127_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.8732639383391525,0.9752846217634424,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0140_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.0328866845057339,0.0015962815097409,FALSE_REAL_AI,REAL
QWEN_0148_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.3973037722478907,0.311419357428467,UNCERTAIN_AI,UNCERTAIN
QWEN_0156_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.1977081807229304,0.0649405652613798,FALSE_REAL_AI,REAL
QWEN_0158_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.002367695858568,1.0051207485288896e-05,FALSE_REAL_AI,REAL
QWEN_0169_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.4093872086199924,0.3322828960988083,UNCERTAIN_AI,UNCERTAIN
QWEN_0184_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.1033864746474625,0.016090564675853,FALSE_REAL_AI,REAL
QWEN_0185_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.0028640545955539,1.4454997364349575e-05,FALSE_REAL_AI,REAL
QWEN_0186_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.4363023654660879,0.3804082448028478,UNCERTAIN_AI,UNCERTAIN
QWEN_0212_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.046036328553869,0.0031041101575516,FALSE_REAL_AI,REAL
QWEN_0222_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.0886242520700765,0.0116841409992043,FALSE_REAL_AI,REAL
QWEN_0239_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.389064934944406,0.2974965997167547,UNCERTAIN_AI,UNCERTAIN
QWEN_0260_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.0630911783089942,0.0058382528287412,FALSE_REAL_AI,REAL
QWEN_0288_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.2783519758061351,0.1401538744189111,UNCERTAIN_AI,UNCERTAIN
QWEN_0309_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.2975689925651133,0.163078819379504,UNCERTAIN_AI,UNCERTAIN
QWEN_0315_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.7982214731143399,0.9320521362789652,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0323_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.473867133198024,0.4503572062730022,UNCERTAIN_AI,UNCERTAIN
QWEN_0335_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.0054817144192851,5.000686342517107e-05,FALSE_REAL_AI,REAL
QWEN_0342_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.0562778587069431,0.0046377653877482,FALSE_REAL_AI,REAL
QWEN_0347_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.0125827142602266,0.0002466073543404,FALSE_REAL_AI,REAL
QWEN_0354_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.0419590348359086,0.0025819428325656,FALSE_REAL_AI,REAL
QWEN_0359_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.0201365365736174,0.0006124206415704,FALSE_REAL_AI,REAL
QWEN_0374_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.6635443320907949,0.7846848884966504,UNCERTAIN_AI,UNCERTAIN
QWEN_0386_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.2263217525691449,0.0878153236565777,FALSE_REAL_AI,REAL
QWEN_0392_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.5423176619877241,0.5800779844112531,UNCERTAIN_AI,UNCERTAIN
QWEN_0397_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.0671878304789041,0.0066311073771285,FALSE_REAL_AI,REAL
QWEN_0413_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.2117353802601114,0.0756461175957441,FALSE_REAL_AI,REAL
QWEN_0415_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.4547458555646312,0.4144418713040015,UNCERTAIN_AI,UNCERTAIN
QWEN_0420_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.6552421553429814,0.7725539349607335,UNCERTAIN_AI,UNCERTAIN
QWEN_0423_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.102020180456047,0.0156496639690188,FALSE_REAL_AI,REAL
QWEN_0430_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.5194139102035568,0.5369187245106134,UNCERTAIN_AI,UNCERTAIN
QWEN_0432_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.1114307997198797,0.0188269278016391,FALSE_REAL_AI,REAL
QWEN_0446_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.5451540435194245,0.5853715633459411,UNCERTAIN_AI,UNCERTAIN
QWEN_0451_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.1894628449272222,0.0590934597807518,FALSE_REAL_AI,REAL
QWEN_0456_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.3601985586636039,0.2508748105440436,UNCERTAIN_AI,UNCERTAIN
QWEN_0461_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.8915473799163702,0.9822143377873068,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0465_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.7343528346153351,0.8739343446536308,UNCERTAIN_AI,UNCERTAIN
QWEN_0471_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.6982380234973,0.8316619218203176,UNCERTAIN_AI,UNCERTAIN
QWEN_0476_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.8582439109537996,0.9685985911782276,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0480_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.3450299082512154,0.2278492072254747,UNCERTAIN_AI,UNCERTAIN
QWEN_0507_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.6449811293101897,0.7571075778311069,UNCERTAIN_AI,UNCERTAIN
QWEN_0518_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.341324420899934,0.2223888808543718,UNCERTAIN_AI,UNCERTAIN
QWEN_0524_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.9701265092694612,0.998678134413854,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0553_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.0707047011559297,0.0073550429673095,FALSE_REAL_AI,REAL
QWEN_0592_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.4743838621950258,0.4513342545732308,UNCERTAIN_AI,UNCERTAIN
QWEN_0594_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.3370086660218669,0.2161127551103784,UNCERTAIN_AI,UNCERTAIN
QWEN_0597_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.7161521700078373,0.8534881405837947,UNCERTAIN_AI,UNCERTAIN
QWEN_0621_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.0320176697282008,0.001514453981276,FALSE_REAL_AI,REAL
QWEN_0634_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.3868069391011831,0.2937260681745804,UNCERTAIN_AI,UNCERTAIN
QWEN_0637_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.1682161838738939,0.04549967587412,FALSE_REAL_AI,REAL
QWEN_0644_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.0377478810727295,0.0020944382760558,FALSE_REAL_AI,REAL
QWEN_0656_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.0388252124133638,0.0022141816076023,FALSE_REAL_AI,REAL
QWEN_0657_FLUX2_pro,Qwen-Image-Bench,FLUX.2-pro,modern,0.0008590998661672,1.4541151033419436e-06,FALSE_REAL_AI,REAL
