fold,image_id,binary_label,canonical_generator_id,real_domain,source_dataset,original_role,candidate_pool,in_primary_proposal,local_exists,path,overlap_train,overlap_eval
3,SMARTPHONE_236151,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_236151.jpg,False,False
3,SMARTPHONE_498592,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_498592.webp,False,False
3,SMARTPHONE_36066,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_36066.jpg,False,False
3,SMARTPHONE_967616,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_967616.jpg,False,False
3,SMARTPHONE_83762,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_83762.jpg,False,False
3,SMARTPHONE_988228,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_988228.jpg,False,False
3,SMARTPHONE_208899,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_208899.jpg,False,False
3,SMARTPHONE_292775,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_292775.jpg,False,False
3,SMARTPHONE_826161,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_826161.jpg,False,False
3,SMARTPHONE_330559,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_330559.webp,False,False
3,SMARTPHONE_101535,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_101535.jpg,False,False
3,SMARTPHONE_819835,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_819835.jpg,False,False
3,SMARTPHONE_695104,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_695104.jpg,False,False
3,SMARTPHONE_578349,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_578349.jpg,False,False
3,SMARTPHONE_600437,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_600437.jpg,False,False
3,SMARTPHONE_437095,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_437095.jpg,False,False
3,SMARTPHONE_885864,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_885864.jpg,False,False
3,SMARTPHONE_15722,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_15722.jpg,False,False
3,SMARTPHONE_147091,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_147091.jpg,False,False
3,SMARTPHONE_697815,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_697815.jpg,False,False
3,SMARTPHONE_776264,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_776264.jpg,False,False
3,SMARTPHONE_1012897,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_1012897.jpg,False,False
3,SMARTPHONE_554805,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_554805.jpg,False,False
3,SMARTPHONE_893483,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_893483.jpg,False,False
3,SMARTPHONE_284994,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_284994.jpg,False,False
3,SMARTPHONE_655760,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_655760.jpg,False,False
3,SMARTPHONE_561332,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_561332.jpg,False,False
3,SMARTPHONE_290950,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_290950.jpg,False,False
3,SMARTPHONE_170279,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_170279.jpg,False,False
3,SMARTPHONE_1024106,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_1024106.jpg,False,False
3,SMARTPHONE_802677,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_802677.jpg,False,False
3,SMARTPHONE_178498,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_178498.jpg,False,False
3,SMARTPHONE_846901,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_846901.jpg,False,False
3,SMARTPHONE_603816,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_603816.jpg,False,False
3,SMARTPHONE_249237,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_249237.jpg,False,False
3,SMARTPHONE_829143,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_829143.jpg,False,False
3,SMARTPHONE_1020961,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_1020961.jpg,False,False
3,SMARTPHONE_15541,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_15541.jpg,False,False
3,SMARTPHONE_462309,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_462309.jpg,False,False
3,SMARTPHONE_326248,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_326248.jpg,False,False
3,SMARTPHONE_927473,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_927473.jpg,False,False
3,SMARTPHONE_231536,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_231536.jpg,False,False
3,SMARTPHONE_884478,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_884478.jpg,False,False
3,SMARTPHONE_301503,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_301503.jpg,False,False
3,SMARTPHONE_328583,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_328583.jpg,False,False
3,SMARTPHONE_574572,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_574572.jpg,False,False
3,SMARTPHONE_659477,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_659477.jpg,False,False
3,SMARTPHONE_1014215,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_1014215.jpg,False,False
3,SMARTPHONE_118277,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_118277.jpg,False,False
3,SMARTPHONE_617282,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_617282.jpg,False,False
3,SMARTPHONE_524281,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_524281.jpg,False,False
3,SMARTPHONE_222621,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_222621.jpg,False,False
3,SMARTPHONE_905799,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_905799.jpg,False,False
3,SMARTPHONE_623822,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_623822.jpg,False,False
3,SMARTPHONE_917535,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_917535.jpg,False,False
3,SMARTPHONE_891475,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_891475.jpg,False,False
3,SMARTPHONE_537989,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_537989.jpg,False,False
3,SMARTPHONE_179908,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_179908.jpg,False,False
3,SMARTPHONE_151138,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_151138.jpg,False,False
3,SMARTPHONE_643121,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_643121.jpg,False,False
3,SMARTPHONE_966282,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_966282.jpg,False,False
3,SMARTPHONE_518518,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_518518.jpg,False,False
3,SMARTPHONE_472047,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_472047.jpg,False,False
3,SMARTPHONE_143944,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_143944.jpg,False,False
3,SMARTPHONE_464795,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_464795.jpg,False,False
3,SMARTPHONE_511009,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_511009.jpg,False,False
3,SMARTPHONE_711335,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_711335.jpg,False,False
3,SMARTPHONE_777827,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_777827.jpg,False,False
3,SMARTPHONE_610269,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_610269.jpg,False,False
3,SMARTPHONE_322803,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_322803.jpg,False,False
3,SMARTPHONE_834708,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_834708.jpg,False,False
3,SMARTPHONE_95020,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_95020.jpg,False,False
3,SMARTPHONE_388469,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_388469.jpg,False,False
3,SMARTPHONE_595162,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_595162.jpg,False,False
3,SMARTPHONE_71369,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_71369.jpg,False,False
3,SMARTPHONE_20780,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_20780.jpg,False,False
3,SMARTPHONE_44018,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_44018.jpg,False,False
3,SMARTPHONE_7957,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_7957.jpg,False,False
3,SMARTPHONE_586755,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_586755.jpg,False,False
3,SMARTPHONE_122200,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_122200.jpg,False,False
3,SMARTPHONE_343846,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_343846.jpg,False,False
3,SMARTPHONE_805243,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_805243.webp,False,False
3,SMARTPHONE_58106,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_58106.jpg,False,False
3,SMARTPHONE_382250,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_382250.jpg,False,False
3,SMARTPHONE_979491,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_979491.jpg,False,False
3,SMARTPHONE_910522,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_910522.webp,False,False
3,SMARTPHONE_638249,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_638249.jpg,False,False
3,SMARTPHONE_603018,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_603018.jpg,False,False
3,SMARTPHONE_758533,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_758533.jpg,False,False
3,SMARTPHONE_101384,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_101384.jpg,False,False
3,SMARTPHONE_70353,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_70353.jpg,False,False
3,SMARTPHONE_23112,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_23112.jpg,False,False
3,SMARTPHONE_641019,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_641019.jpg,False,False
3,SMARTPHONE_132846,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_132846.jpg,False,False
3,SMARTPHONE_895585,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_895585.jpg,False,False
3,SMARTPHONE_402360,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_402360.jpg,False,False
3,SMARTPHONE_1009699,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_1009699.webp,False,False
3,SMARTPHONE_523275,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_523275.jpg,False,False
3,SMARTPHONE_655654,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_655654.jpg,False,False
3,SMARTPHONE_531564,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_531564.jpg,False,False
3,SMARTPHONE_545359,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_545359.jpg,False,False
3,SMARTPHONE_1031748,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_1031748.jpg,False,False
3,SMARTPHONE_566060,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_566060.jpg,False,False
3,SMARTPHONE_167655,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_167655.jpg,False,False
3,SMARTPHONE_428539,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_428539.jpg,False,False
3,SMARTPHONE_55944,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_55944.jpg,False,False
3,SMARTPHONE_587980,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_587980.jpg,False,False
3,SMARTPHONE_1015120,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_1015120.jpg,False,False
3,SMARTPHONE_873131,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_873131.jpg,False,False
3,SMARTPHONE_805859,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_805859.jpg,False,False
3,SMARTPHONE_885603,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_885603.jpg,False,False
3,SMARTPHONE_764805,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_764805.jpg,False,False
3,SMARTPHONE_26381,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_26381.jpg,False,False
3,SMARTPHONE_283990,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_283990.jpg,False,False
3,SMARTPHONE_261815,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_261815.jpg,False,False
3,SMARTPHONE_542442,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_542442.jpg,False,False
3,SMARTPHONE_400531,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_400531.jpg,False,False
3,SMARTPHONE_238760,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_238760.jpg,False,False
3,SMARTPHONE_70615,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_70615.jpg,False,False
3,SMARTPHONE_360204,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_360204.jpg,False,False
3,SMARTPHONE_542615,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_542615.jpg,False,False
3,SMARTPHONE_395406,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_395406.jpg,False,False
3,SMARTPHONE_309159,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_309159.jpg,False,False
3,SMARTPHONE_679698,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_679698.jpg,False,False
3,SMARTPHONE_584407,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_584407.jpg,False,False
3,SMARTPHONE_1011188,0,real::Smartphone,Smartphone,Smartphone,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/v2/smartphone_real/SMARTPHONE_1011188.jpg,False,False
